"x","y"
220,-795
219.214365,-793.158707
218.059027,-790.983597
216.006403,-786.88934
214.549768,-782.563188
213.779193,-779.813265
213.28279,-777.040469
212.932239,-773.917743
212.78529,-770.644279
212.772529,-767.351592
212.843128,-763.224464
212.931408,-758.827937
213.032283,-754.20266
213.159516,-749.136668
213.268514,-743.723514
213.138542,-738.660922
212.550636,-727.104557
211.265838,-714.335735
209.048696,-700.819702
206.027916,-686.403082
202.867752,-672.272888
200.006531,-658.969519
197.114662,-644.953728
194.488175,-631.732734
192.084576,-617.280323
190.239331,-602.228489
188.831926,-587.965619
187.406395,-573.876652
185.655174,-558.965697
183.658707,-544.075484
181.793353,-527.649016
180.684114,-514.064207
180.176536,-507.533823
179.05898,-493.361477
178.42241,-485.919072
177.726004,-478.625282
176.899492,-471.176034
176.1659,-464.641201
175.453792,-457.404816
174.654312,-447.762121
173.749582,-434.113393
172.843306,-420.260989
171.637369,-406.199585
170.208275,-392.755287
168.447431,-378.65138
166.772798,-365.010307
165.252969,-351.107917
163.709268,-337.82234
162.748957,-330.911642
161.84385,-324.279519
160.970939,-317.380162
159.972456,-303.860283
159.446206,-296.315853
158.843402,-289.087907
158.180913,-281.770233
157.457128,-274.69144
156.568214,-267.377621
155.786736,-260.777765
154.867495,-253.134002
153.978824,-246.045289
152.918587,-238.199844
151.663397,-230.336252
150.001214,-221.287306
148.401765,-212.996682
146.959833,-205.6281
145.412913,-198.373759
143.814548,-191.558481
140.24345,-178.092617
137.927531,-170.112475
135.715109,-162.8529
133.571397,-155.519525
131.499172,-147.987069
129.401087,-141.02412
127.196178,-134.23619
124.575023,-126.944155
122.015333,-119.872139
119.327263,-112.330408
116.655463,-104.659596
113.948741,-97.48867
111.148152,-90.722743
108.353783,-84.313626
105.437642,-77.810949
102.693589,-71.823742
99.846528,-65.823937
96.894179,-59.844709
93.502763,-53.196083
90.00685,-46.571191
86.624429,-40.310261
82.887434,-33.614236
79.142831,-27.037451
75.136705,-20.674115
71.360971,-14.891599
66.990119,-9.071714
62.616929,-3.656523
57.565392,2.120669
51.999483,8.103266
47.228157,13.224429
42.313495,18.205674
36.736274,23.481963
31.655841,27.973406
26.474105,32.594027
21.346564,37.260107
16.254568,42.05914
10.993683,46.960312
5.348451,52.211986
0.37406,56.817329
-4.732082,61.354213
-10.050531,65.897116
-15.639029,70.443455
-21.026954,74.447646
-27.117261,78.599093
-32.522648,82.308123
-40.978024,88.380371
-47.508869,93.373887
-53.008043,97.491652
-58.625584,101.333702
-64.867146,105.294298
-71.172431,108.892441
-77.198407,112.182478
-83.210439,115.547345
-89.323415,118.989915
-95.767415,122.56062
-102.381897,125.919382
-108.896863,128.946296
-115.06756,131.72131
-122.003767,134.7379
-128.688146,137.523184
-134.70781,139.915778
-141.21107,142.391491
-148.15411,145.009421
-155.809137,147.769762
-162.677551,149.993543
-170.10405,152.048252
-177.012496,153.679752
-184.677362,155.50555
-191.598735,157.311648
-198.615724,158.970139
-205.61042,160.344403
-212.987675,161.459133
-220.463855,162.293721
-227.663557,162.978762
-234.7749,163.544624
-242.518986,164.173537
-250.896507,164.561462
-257.999388,164.599349
-265.181976,164.425209
-273.777874,163.785611
-281.139569,163.008862
-289.154059,162.203844
-296.387573,161.534879
-303.414452,160.804262
-311.03715,159.417247
-318.169717,157.614829
-324.818833,155.678943
-331.342952,153.876448
-338.640355,152.024708
-361.622819,148.544047
-375.479623,146.074413
-382.397091,144.561303
-389.4046,142.644121
-397.090476,140.403547
-404.515044,138.116005
-411.669148,135.417219
-418.247496,132.616226
-424.581009,129.423934
-430.676577,126.050003
-436.565109,122.520789
-442.147235,118.766984
-447.906734,114.395218
-453.938346,109.195965
-459.439489,103.844188
-464.358296,98.136663
-468.383478,92.660023
-472.062078,86.891588
-475.575581,80.53306
-478.494172,74.585097
-481.371025,68.197112
-484.466622,60.326968
-486.850059,52.914853
-488.533578,45.592944
-489.73654,38.280087
-490.494063,31.05501
-490.77728,24.418813
-490.805573,17.222949
-490.747597,9.755993
-490.349271,2.526337
-489.415659,-5.051306
-487.984885,-12.171187
-486.071988,-19.231293
-483.739604,-25.933617
-480.596787,-33.758777
-477.488772,-40.596808
-474.39637,-46.79395
-470.545475,-53.802407
-466.265271,-60.764467
-462.061875,-66.938011
-457.591154,-73.115115
-452.991472,-79.223337
-448.535996,-85.11844
-444.214658,-90.619119
-439.286778,-96.49032
-434.640735,-101.754174
-429.687304,-107.054023
-424.514663,-112.351308
-419.141754,-117.663657
-413.631216,-122.970008
-408.068696,-128.21966
-402.692884,-133.126929
-397.57673,-137.501019
-391.941347,-142.146172
-385.478045,-147.325735
-378.861007,-152.482817
-372.846966,-156.908985
-366.709187,-161.119309
-360.668498,-164.991945
-354.174711,-168.813573
-347.852635,-172.294274
-341.58872,-175.542952
-334.881534,-178.833814
-328.096115,-182.001691
-321.265146,-184.964473
-314.73412,-187.53532
-307.462518,-189.981292
-300.34827,-192.090044
-293.478724,-193.901472
-286.441241,-195.556184
-279.583187,-197.001022
-271.658161,-198.29507
-263.610472,-199.234017
-256.244477,-199.778101
-248.865176,-200.028185
-240.744596,-200.156988
-233.307307,-200.169104
-226.106059,-200.02443
-218.610474,-199.565848
-211.631375,-198.928066
-204.860959,-198.167524
-197.284576,-197.149432
-190.001679,-195.83254
-182.728656,-194.191603
-175.412163,-192.233279
-168.305813,-189.952268
-161.766243,-187.581857
-154.541527,-184.483159
-146.908541,-180.718099
-140.570803,-177.291152
-134.331368,-173.546655
-128.089567,-169.360899
-122.132381,-164.978944
-116.177035,-160.193796
-110.797802,-155.584974
-105.30654,-150.745226
-99.548725,-145.601281
-93.754059,-140.239757
-88.354436,-134.869818
-83.077472,-129.349625
-78.153716,-123.918893
-72.883152,-117.641283
-68.030955,-111.801623
