"","X","Y","Z"
"1969-12-31 19:00:01",-3923.64965820312,5376.833984375,-98.7780456542969
"1969-12-31 19:00:02",-3941.25170898438,5286.873046875,-140.444717407227
"1969-12-31 19:00:03",-3958.85400390625,5196.912109375,-182.111389160156
"1969-12-31 19:00:04",-3959.2294921875,5194.99365234375,-183
"1",-3959.2294921875,5194.99365234375,-183
"2",-3972.02124023438,5144.8583984375,-181
"3",-3976.20068359375,5133.83203125,-181
"4",-3981.13745117188,5123.1484375,-181
"5",-3986.67651367188,5112.7373046875,-181
"6",-3992.68896484375,5102.57568359375,-181
"7",-3999.07958984375,5092.63720703125,-181
"8",-4005.75708007812,5082.88134765625,-181
"9",-4012.64697265625,5073.26806640625,-181
"10",-4019.69384765625,5063.76611328125,-181
"11",-4013.13498346321,5113.60055938441,-183.373624501301
"12",-4006.57611927017,5163.43500548758,-183.458476406728
"13",-4000.01725507713,5213.26945159075,-183.543328312155
"14",-3993.45839088409,5263.10389769391,-183.628180217582
"15",-3986.89952669105,5232.41558758037,-183.71303212301
"16",-3980.34066249801,5201.72727746683,-183.71303212301
"17",-3973.78179830497,5171.03896735329,-183.71303212301
"18",-3967.22293411193,5140.35065723974,-183.71303212301
"19",-3960.66406991889,5109.6623471262,-183.71303212301
"20",-3954.10520572585,5078.97403701266,-183.71303212301
"21",-3947.54634153281,5048.28572689912,-183.71303212301
"22",-3940.98747733977,5017.59741678558,-183.71303212301
"23",-3934.42861314673,4986.90910667204,-183.71303212301
"24",-3927.86974895369,4956.22079655849,-183.71303212301
"25",-3927.86974895369,4925.53248644495,-183.71303212301
"26",-3927.86974895369,4976.61634971801,-183.71303212301
"27",-3927.86974895369,5027.70021299106,-183.71303212301
"110",-4160.9169921875,4888.83935546875,-176.726119995117
"210",-4168.35107421875,4879.6328125,-175.727691650391
"310",-4175.7431640625,4870.392578125,-173.55534362793
"410",-4183.0869140625,4861.1142578125,-169.067337036133
"510",-4190.37841796875,4851.79443359375,-164.582366943359
"610",-4197.61376953125,4842.43115234375,-160.100784301758
"710",-4204.79052734375,4833.02294921875,-155.622894287109
"810",-4211.90625,4823.56884765625,-151.149002075195
"91",-4218.95947265625,4814.06787109375,-146.758071899414
"101",-4225.94873046875,4804.52001953125,-142.37141418457
"111",-4260.39092925387,4791.89575228958,-135.973356952059
"121",-4294.83312803899,4779.27148504792,-129.575299719547
"131",-4329.27532682411,4766.64721780625,-123.177242487035
