"","x","y"
"1",100,-300
"2",94.825855,-302.127262
"3",89.982883,-303.025756
"4",86.181122,-302.992677
"5",83.050025,-302.336345
"6",80.348799,-301.088669
"7",77.855921,-299.216928
"8",75.717545,-296.957455
"9",73.758947,-294.236617
"10",71.982993,-290.703947
"11",71.982993,-294.809793285293
"12",71.982993,-298.915639570586
"13",71.982993,-293.062970774219
"14",71.982993,-287.210301977852
"15",71.982993,-281.357633181485
"16",71.982993,-275.504964385117
"17",71.982993,-269.65229558875
"18",71.982993,-263.799626792383
"19",71.982993,-257.946957996016
"20",71.982993,-252.094289199649
"21",71.982993,-246.241620403281
"22",71.982993,-240.388951606914
"23",71.982993,-234.536282810547
"24",71.982993,-305.769315518762
"25",71.982993,-252.523006923572
"26",71.982993,-287.848826586052
"27",71.982993,-287.848826586052
"28",77.588562,-281.369867586052
"29",83.165632,-275.909902586052
"30",88.822026,-270.914056586052
"31",96.029513,-265.285537586052
"32",103.279717,-260.157120586052
"33",110.382468,-255.436469586052
"34",116.472329,-251.457716586052
"35",123.138434,-247.184988586052
"36",130.057607,-242.847311586052
"37",153.371806184987,-235.246767639453
"38",80.5652000722351,-269.483360733912
"39",75.0051031156701,-294.153120127582
"40",88.9657228891717,-295.948734662164
"41",133.092507426994,-277.458457990754
"42",152.524020057946,-264.657193137532
"43",148.89072995806,-264.384604263268
"44",123.771577450684,-285.474804115809
"45",205.402749604609,-179.567771007734
"46",233.854344951611,-162.745465765791
"47",262.305940298612,-145.923160523848
"48",290.757535645613,-129.100855281905
"49",319.209130992614,-112.278550039962
"50",347.660726339615,-95.4562447980197
"51",376.112321686616,-78.633939556077
"52",404.563917033617,-61.8116343141342
"53",352.917989575093,-109.6553325731
"54",151.265680615687,-213.906884724067
"55",99.936501714268,-246.167924945628
"56",119.232007172522,-221.755055939927
"57",159.416499433967,-174.817873718306
"58",199.600991695413,-127.880691496685
"59",239.785483956858,-80.9435092750635
"60",279.969976218303,-34.0063270534422
"61",320.154468479749,12.9308551681791
"62",360.338960741194,15.4959009102021
"63",400.523453002639,18.060946652225
"64",440.707945264085,20.6259923942479
"65",480.89243752553,23.1910381362708
"66",448.272871065987,25.7560838782937
"67",379.387785621864,-36.8027680857401
"68",370.999184151658,-69.2108053548224
"69",329.226815777496,-153.157473175347
"70",334.595216518614,-160.905549370468
"71",414.966747890577,-147.723109246421
"72",495.33827926254,-171.847610307488
"73",465.951598863424,-198.748008464105
"74",483.813784960894,-124.86340358782
"75",501.675971058364,-50.9787987115363
"76",519.538157155833,22.905806164748
"77",486.248089116433,6.24856241427933
"78",468.77263191,-0.927800349663642
"79",313.975799843685,-1.66812227605539
"80",425.085856167556,-7.75335700306655
"81",378.000497230882,-47.2052071129083
"82",378.000497230882,-47.2052071129083
"83",378.000497230882,-47.2052071129083
"84",378.000497230882,-47.2052071129083
"85",378.000497230882,-47.2052071129083
"86",378.000497230882,-47.2052071129083
"87",378.000497230882,-47.2052071129083
"88",385.132078230882,-42.9435471129083
"89",392.187518230882,-38.8168261129083
"90",399.399127230882,-34.6663551129083
"91",406.554401230882,-30.5303771129083
"92",413.449332230882,-26.5224181129083
"93",420.245263230882,-22.6640821129083
"94",427.019218230882,-19.0030451129083
"95",434.852316230882,-15.0130061129083
"96",442.854329230882,-11.1448141129083
"97",421.316762232144,-24.4993145198519
"98",442.063064033416,-6.23856524970259
"99",434.70799812182,-12.3748975666215
"100",445.704403832443,-12.1535457290906
"101",413.556881080391,-27.4924868695692
"102",425.090725161249,-24.4863939947275
"103",469.213005983809,-8.20266618907709
"104",439.559810843554,-30.9720824417033
"105",430.448663797724,-38.1555329627788
"106",504.934208298526,-4.17056822342855
"107",621.900700846393,30.5852675664586
"108",738.86719339426,65.3411033563458
"109",855.833685942127,100.096939146233
"110",792.973794935055,134.85277493612
"111",715.329161980471,66.5419650847184
"112",666.675641675342,43.7751537603179
"113",656.016653062629,42.2964892301111
"114",647.045590319927,42.8869584414285
"115",634.712902802765,32.6456405692546
"116",518.603652926469,-6.97775991012278
