"","X","Y","Z"
"1969-12-31 19:00:01",-14.0898485183716,7304.224609375,-211.89225769043
"1969-12-31 19:00:02",-14.0896863937378,7224.224609375,-253.558929443359
"1969-12-31 19:00:03",-14.089524269104,7144.224609375,-295.2255859375
"1",-14.089524269104,7144.224609375,-295.2255859375
"2",-14.0894823074341,7123.53759765625,-306
"3",-13.4911603927612,7077.62548828125,-304
"4",-13.0402011871338,7065.802734375,-304
"5",-12.4126949310303,7053.9892578125,-304
"6",-11.6525583267212,7042.18212890625,-304
"7",-10.7928352355957,7030.380859375,-304
"8",-9.85834503173828,7018.5849609375,-304
"9",-8.8677282333374,7006.79345703125,-304
"10",-7.8349552154541,6995.00537109375,-304
"11",-8.40544040651253,6679.6077868858,-303.978831455781
"12",-52.4716207253694,7054.69940538195,-304.005539555136
"13",-52.1433915024099,6972.83095872754,-304.165584990791
"14",-49.8397806094623,7080.50231676868,-304.134265573362
"15",-47.5361697165148,6995.51995489629,-304.106796838674
"16",-46.1494282532314,7107.79629582922,-304.082724552598
"17",-41.5788006694523,5573.69180563587,-304.073719937927
"18",-37.0081730856732,6077.80146627235,-304.039574968571
"19",-32.4375455018941,5998.95633032488,-304.016207849984
"20",-27.866917918115,5920.1111943774,-304.000298125533
"21",-23.2962903343359,5841.26605842993,-304.003125112561
"22",-18.7256627505567,5762.42092248245,-304.003817267635
"23",-14.1550351667776,5683.57578653498,-304.004274406829
"24",-9.5844075829985,5604.7306505875,-304.006804582906
"25",-5.01377999921939,5697.82640544432,-304.006409096219
"26",-0.443152415440274,5664.75427598198,-303.997173786838
"27",4.12747516833885,5631.68214651963,-303.991918653125
"28",8.69810275211796,5598.61001705728,-303.994546868655
"29",13.2687303358971,5565.53788759493,-303.996365040551
"30",17.8393579196762,5532.46575813258,-303.98439811968
"31",22.4099855034553,5499.39362867024,-303.98244956538
"32",26.9806130872344,5466.32149920789,-303.988913186319
"33",31.5512406710136,5433.24936974554,-303.99375118921
"34",36.1218682547927,5400.17724028319,-303.995659096316
"35",40.6924958385718,5367.10511082085,-303.998612691986
"36",45.2631234223509,5516.97470459488,-304.0048461615
"37",49.83375100613,5666.84429836892,-304.007327676866
"38",28.1352967205762,5816.71389214295,-304.00063008581
"39",9.98500889822771,5966.58348591698,-304.001334835244
"40",-26.2460700079055,6116.45307969102,-304.002507244901
"41",-53.4485561545625,6266.32267346505,-304.002960741359
"42",-51.8290002394548,6416.19226723909,-304.002728449573
"43",-50.2094443243471,6566.06186101312,-304.003816277927
"44",-48.5898884092394,6715.93145478716,-304.005021168533
"45",-46.9703324941317,6865.80104856119,-304.005401220491
"46",-45.350776579024,7015.67064233523,-304.001242297154
"47",-43.7312206639163,7165.54023610926,-303.995616880312
"48",83.695999016898,7315.4098298833,-303.996109198618
"49",72.1390005363878,7465.27942365733,-303.998021921352
"50",34.1411749160844,7546.10059805601,-304.134049891932
"51",56.5273888517089,6159.50590964438,-304.108940407411
"52",78.9136027873334,5482.26639154725,-304.089787682843
"53",101.299816722958,5490.3566283306,-304.074294657035
"54",98.921976621811,5292.32501111414,-304.059823851458
"55",93.1071504747284,5493.85705928043,-304.030307912639
"56",68.1304069868586,6456.07396142795,-304.01054472176
"57",7.91110174326646,7262.98468929619,-303.998805516666
"58",78.9428496290826,5125.91984551576,-304.000028257329
"59",73.9466500552001,5636.93264513892,-304.002338281041
"60",70.4769947486569,5791.17852032865,-303.999996715497
"61",5.59742427963201,6501.75840511284,-304.0025578259
"62",2.54212990401757,6423.78646590861,-304.137024635657
"63",9.22841020923624,6269.10368692008,-304.110672321589
"64",-8.64985521127542,6925.28377073422,-304.090266617653
"65",-10.9664768073226,6878.07930973028,-304.061101656203
"66",-8.48970267216653,6929.40065450983,-304.058647135973
"67",7.02994575453177,6661.30595762911,-304.028976332402
"68",13.3205886337586,6438.09380411103,-304.009187273546
"69",18.3721070419604,6549.89033176068,-303.996206221825
"70",23.8669023903801,6513.89570168255,-303.998442696794
"71",28.8681001285468,6559.14466380906,-304.001068833657
"72",34.1557319987704,6368.74641659117,-304.002985291775
"73",38.2582856670806,6381.10648337389,-304.003303780059
"74",40.4553061491502,6376.81438722491,-304.003507822969
"75",53.0721820865259,5361.09932205337,-304.003827664199
"76",55.0642663919177,5688.6493648776,-304.004409100077
"77",56.6134255308271,5730.42105046297,-304.004796644404
"78",129.763386847365,5710.63580058724,-304.0037418568
"79",130.401730031613,5690.85055071152,-304.003234427827
"80",131.040073215861,5671.0653008358,-303.996332065339
"81",131.678416400108,5651.28005096008,-303.998007561378
"82",132.316759584356,5631.49480108435,-303.999358811445
"83",132.955102768604,5611.70955120863,-304.000889570598
"84",133.593445952851,5591.92430133291,-304.001471018471
"85",134.512623020937,5572.13905145719,-304.002519484313
"86",135.431800089023,5552.35380158146,-304.004281192477
"87",136.350977157109,5575.84333499394,-304.004830177274
"88",137.270154225195,5654.7387038716,-304.004401754274
"89",138.189331293281,5762.18179208079,-304.004433478303
"90",139.108508361367,5867.73660299754,-304.004647024894
"91",138.991684973849,5901.44984067261,-304.004592709073
"92",126.5223147827,6093.66416212262,-304.004713473467
"93",86.0207639547286,6743.16769538863,-304.005226037971
"94",75.6966081929156,6893.88006242581,-304.003731618623
"95",66.6423745033723,6919.64028398779,-304.004022970493
"96",62.1059568374008,6476.67531329754,-304.004100021871
"97",57.35593039213,6378.28795098956,-304.004284571264
"98",64.1772617119705,6370.64878168007,-304.004170218064
"99",75.2199588013702,5305.67466822131,-303.994377146059
"100",74.1864155763387,5724.72800703138,-303.996548797608
"101",78.7300261377754,5688.13543989172,-303.995712372433
"102",74.6843109420332,5651.54287275206,-303.997570930681
"103",137.496118507167,5614.9503056124,-303.996466822546
"104",131.625962183194,5578.35773847275,-303.999602843443
"105",130.198463123964,5541.76517133309,-304.001538609901
"106",110.133879380754,5505.17260419343,-304.003640628532
"107",106.265803942651,5468.58003705377,-303.993178690003
"108",141.006389328494,5431.98746991411,-303.995369282768
"109",136.381357662265,5395.39490277445,-303.997406571876
"110",131.396300643463,5358.8023356348,-303.999106965253
"111",99.3842621791168,5322.20976849514,-303.999814309662
"112",116.721256845227,5285.61720135548,-303.998821246439
"113",134.058251511338,5249.02463421582,-304.001278795933
"114",151.395246177448,5212.43206707617,-304.005408507499
"115",168.732240843559,5175.83949993651,-304.005319868986
"116",157.993135012975,5139.24693279685,-304.005001646009
"117",147.174338410426,5291.73661362906,-304.005447169591
"118",115.799784209048,5456.1914190095,-304.006098606662
"119",106.280808961061,5596.53078328156,-304.005856142631
"120",97.4342231493776,5711.88235494982,-304.005363490161
"121",80.1248521882299,6416.51009260952,-304.005305877031
"122",42.4395415087815,6309.29050517769,-304.005617202173
"123",38.7899705418495,6563.86570940722,-304.005524352977
"124",111.106675931643,5339.29900372675,-304.003435356582
"125",157.56325003975,5618.68557894037,-304.003263067502
"126",153.600630261612,5660.00958066833,-304.003635632066
"127",159.590271506966,5696.94672210457,-304.00378250729
"128",157.640199374801,5726.65211644061,-304.003845287694
"129",154.929972411507,5704.86607579253,-303.995117026777
"130",157.646202078192,5664.18602620862,-303.993771857486
"131",160.362431744876,5623.50597662471,-303.996210458333
"132",163.07866141156,5582.8259270408,-303.997989339077
"133",165.794891078245,5542.14587745689,-304.000909534482
"134",168.511120744929,5501.46582787298,-304.002587039783
"135",171.227350411613,5460.78577828907,-304.003287794576
"136",162.120335852019,5420.10572870516,-304.004751920447
"137",154.431351019251,5379.42567912126,-303.99701347925
"138",115.370034721703,5338.74562953735,-304.000711624669
"139",84.6759300106103,5298.06557995344,-304.001567011121
"140",20.0944371480172,5480.83572995649,-304.001348321559
"141",16.1928029617969,5557.60053646115,-304.00173183561
"142",14.9128592810148,5839.02301273391,-304.138135615935
"143",-12.5946669562495,6349.49353297795,-304.113922009465
"144",-9.00356098850747,6232.0563866269,-304.093082777643
"145",-2.33879217975987,5809.79842997107,-304.075282331377
"146",6.98452716301692,5387.54047331524,-304.06733907597
"147",2.33695113088096,5806.9056255622,-304.036687181546
"148",15.9907609809248,5874.04386434981,-304.015196709645
"149",33.8506941809386,5342.11983004155,-304.001426201246
"150",139.898609320887,5349.24059736714,-304.002163688334
"151",125.67297905616,5356.36136469274,-304.003465300291
"152",99.7670162976098,5363.48213201834,-304.004547717022
"153",106.91888851727,5370.60289934394,-304.015065184455
"154",111.769460934113,5377.72366666953,-304.012324962803
"155",116.620033350956,5384.84443399513,-304.000807069648
"156",121.4706057678,5391.96520132073,-304.001735450247
"157",126.321178184643,5399.08596864633,-303.99211926914
"158",131.171750601486,5406.20673597192,-303.993012614212
"159",136.022323018329,5413.32750329752,-303.993163874944
"160",119.962065966943,5424.5392770973,-303.996302199495
"161",115.15498919085,5610.61904315209,-303.99868537792
"162",151.545261755762,5135.09793636229,-304.001672797959
"163",148.749353948302,5324.2142510899,-304.003381317211
"164",148.749353948302,5414.48680526102,-304.006001208517
"165",148.749353948302,5615.60316905791,-304.005786373759
"166",148.749353948302,5619.23150770483,-304.002538192514
"167",146.143432617188,5419.3447265625,-304
"210",147.136734008789,5407.55322265625,-304
"310",148.113403320312,5395.76025390625,-302.982482910156
"410",149.073364257812,5383.9658203125,-300.15185546875
"510",150.016555786133,5372.169921875,-297.320892333984
"610",150.942993164062,5360.373046875,-294.489624023438
"710",151.852615356445,5348.57470703125,-291.658020019531
"810",152.745391845703,5336.77490234375,-288.366027832031
"910",153.621353149414,5324.97412109375,-285.073486328125
