"X","Y","Z"
-23.9827842712402,7387.900390625,-171.599487304688
-23.9826221466064,7307.900390625,-213.266159057617
-23.9824600219727,7227.900390625,-254.932830810547
-23.9822978973389,7147.900390625,-296.599487304688
-23.9822616577148,7129.8515625,-306
-23.383939743042,7083.939453125,-304
-22.9329814910889,7072.11669921875,-304
-22.3054752349854,7060.30322265625,-304
-21.545337677002,7048.49609375,-304
-20.6856136322021,7036.69482421875,-304
-19.7511234283447,7024.89892578125,-304
-18.7605056762695,7013.107421875,-304
-17.7277336120605,7001.3193359375,-304
-16.6633186340332,6989.5341796875,-304
-15.5751504898071,6977.7509765625,-304
-14.4691333770752,6965.96923828125,-304
-13.3496885299683,6954.18896484375,-304
-12.2201671600342,6942.40966796875,-304
-11.0831470489502,6930.630859375,-304
-9.94044208526611,6918.85302734375,-304
-8.79333114624023,6907.0751953125,-304
-7.64295816421509,6895.2978515625,-304
-6.49027919769287,6883.52099609375,-304
-5.33581304550171,6871.744140625,-304
-4.1798095703125,6859.96728515625,-304
-3.02269840240479,6848.1904296875,-304
-1.8646411895752,6836.4140625,-304
-0.705764532089233,6824.6376953125,-304
0.453822493553162,6812.861328125,-304
1.61402714252472,6801.0849609375,-304
2.77368021011353,6789.30859375,-304
3.93332552909851,6777.5322265625,-304
5.09300184249878,6765.755859375,-304
6.2527027130127,6753.9794921875,-304
7.41242551803589,6742.203125,-304
8.57271003723145,6730.4267578125,-304
9.73243522644043,6718.650390625,-304
10.8926849365234,6706.8740234375,-304
12.0523777008057,6695.09765625,-304
13.2126026153564,6683.3212890625,-304
14.372275352478,6671.544921875,-304
15.5324802398682,6659.7685546875,-304
16.6921329498291,6647.9921875,-304
17.8517780303955,6636.2158203125,-304
19.01145362854,6624.439453125,-304
20.1711540222168,6612.6630859375,-304
21.3308773040771,6600.88671875,-304
22.4911594390869,6589.1103515625,-304
23.6508846282959,6577.333984375,-304
24.8111343383789,6565.5576171875,-304
25.9708271026611,6553.78125,-304
27.1310520172119,6542.0048828125,-304
28.2912635803223,6530.228515625,-304
29.4508895874023,6518.4521484375,-304
30.6105117797852,6506.67578125,-304
31.7707118988037,6494.8994140625,-304
32.9303588867188,6483.123046875,-304
