"","X","Y","Z"
"1969-12-31 19:00:01",-11.337100982666,7302.69140625,-211.436935424805
"1969-12-31 19:00:02",-11.3369388580322,7222.69140625,-253.103607177734
"1969-12-31 19:00:03",-11.3367767333984,7142.69140625,-294.770263671875
"1",-11.3367767333984,7142.69140625,-294.770263671875
"2",-11.3367328643799,7121.13037109375,-306
"3",-11.9348936080933,7075.21826171875,-304
"4",-12.3858261108398,7063.3955078125,-304
"5",-13.0133113861084,7051.58203125,-304
"6",-13.7734336853027,7039.77490234375,-304
"7",-14.6331424713135,7027.9736328125,-304
"8",-15.5676164627075,7016.177734375,-304
"9",-16.5582313537598,7004.38623046875,-304
"10",-17.5909996032715,6992.59814453125,-304
"11",-206.206136388189,5701.17638362441,-303.972461280616
"12",-205.217748860688,5908.24319239154,-303.983100678379
"13",-204.229361333186,6030.30105761008,-303.987538346824
"14",-203.240973805684,7067.68916527809,-303.990042119046
"15",-146.649808755182,6937.70666674401,-303.993673043035
"16",-119.668980081481,6951.99220845812,-303.995573104892
"17",-96.6841546004936,6969.34407869141,-304.000622298541
"18",-81.0977498077701,6964.61014211537,-303.996030343766
"19",-65.67029943381,6977.63459947825,-303.999807272299
"20",31.3055786889116,6890.03350285716,-304.153438227872
"21",31.8913138199841,6802.43240623607,-304.1217438621
"22",32.4770489510566,6714.83130961497,-304.098055095472
"23",33.0627840821292,6627.23021299388,-304.080116199352
"24",33.6485192132017,6539.62911637279,-304.074394663837
"25",28.534994205917,6452.0280197517,-304.040314668289
"26",22.3317296132272,6364.42692313061,-304.016683385625
"27",15.525629260657,6276.82582650951,-304.002002880094
"28",-50.5762623092825,6189.22472988842,-304.006054871876
"29",-116.678153879222,6101.62363326733,-304.006855252755
"30",-118.111688811205,6014.02253664624,-304.00663041882
"31",-118.936319628487,5926.42144002514,-304.006436663556
"32",-116.71090635631,5838.82034340405,-304.015233682969
"33",-122.07268977396,5751.21924678296,-304.017748820392
"34",-115.60112394,5930.41922086101,-304.015243879968
"35",-131.08031422239,6031.28908499091,-304.017890553893
"36",-146.55950450478,6132.15894912082,-304.01589058732
"37",-162.03869478717,6233.02881325072,-304.012850072437
"38",-177.517885069561,6333.89867738063,-304.009724157814
"39",-192.997075351951,6434.76854151053,-303.990810333476
"40",-156.448785482245,6535.63840564043,-303.996981703181
"41",-119.900495612539,6059.48955628438,-303.997898443501
"42",-83.3522057428328,5952.60707907292,-304.001191281057
"43",-46.8039158731268,5845.72460186147,-304.001181053637
"44",-10.2556260034207,5738.84212465002,-304.004671683672
"45",26.2926638662854,5631.95964743856,-304.001634582043
"46",14.3802443760492,5525.07717022711,-304.003472434767
