"","x","y"
"1",-770,100
"2",-768.031819,99.634154
"3",-764.152205529909,98.2217515474652
"4",-762.559953754863,97.6374292347102
"5",-762.794458810182,96.5742899716521
"6",-759.02335364025,95.6770013921067
"7",-755.146979207099,95.0995494682423
"8",-752.672980640706,93.2969232576485
"9",-749.676341507587,92.1973570364376
"10",-745.288314860298,90.9497970242918
"11",-742.617186778161,90.2330221847365
"12",-738.335547570235,88.7616894027776
"13",-732.657194658201,87.8206713851134
"14",-727.876459183294,86.2859066719835
"15",-719.890263384753,84.9970474177845
"16",-713.470083152881,83.838891601861
"17",-705.427457088791,82.1250408999737
"18",-696.783648360584,79.7151133944073
"19",-685.198533271722,78.3256430304998
"20",-675.256653547219,76.8080876897639
"21",-657.542633524344,74.3758796033778
"22",-641.557249114584,72.2859655203675
"23",-630.555738017506,70.1338086276414
"24",-619.337159871734,67.4563155582839
"25",-601.09405795132,63.854709299602
"26",-587.858293386758,60.5618620703743
"27",-575.453285560804,57.4148097219721
"28",-561.181696400709,56.1660166191323
"29",-546.417132961942,54.3405987119699
"30",-532.675564761492,52.2684548413626
"31",-518.177433250185,50.599006536857
"32",-502.378991917763,50.2559904881879
"33",-493.169788762848,49.8555032095057
"34",-480.722053804399,48.9881478090234
"35",-471.565111518582,48.7583513734628
"36",-461.955578188771,47.9411716001331
"37",-454.269842492964,47.669069082739
"38",-442.883219091956,48.2089783108932
"39",-434.895879564507,47.8809211798478
"40",-428.298906152691,48.1839795972897
"41",-411.655429957877,49.2814214619215
"42",-401.792109397108,49.7928629041657
"43",-389.062680838025,51.2204902087579
"44",-378.665188892168,52.7339361393674
"45",-365.63241245704,53.9010214368116
"46",-346.467248706591,56.0788478583356
"47",-336.302743661057,58.0794841518892
"48",-321.293218099414,60.3718054260418
"49",-316.481388101483,61.6998786104986
"50",-310.413019103274,63.6598230638908
"51",-302.206132758018,66.0733812847665
"52",-293.670410352403,67.6808496401606
"53",-291.178004016582,69.7595806665673
"54",-291.178004016582,69.7595806665673
"55",-284.661646016582,72.6179456665673
"56",-279.026506871822,77.6494814134804
"57",-274.043344509231,78.6759587034077
"58",-274.248593065576,78.70861470538
"59",-266.774274270191,84.7810612078131
"60",-259.598472493276,91.9470671112823
"61",-252.668770500524,95.0414566527285
"62",-246.949581982332,99.4453063751454
"63",-241.756240820453,103.678052117265
"64",-236.267151367905,110.434317348954
"65",-231.764609733886,116.444240091211
"66",-226.24865769686,122.203416924572
"67",-218.213136455226,131.416997841446
"68",-215.94205687863,133.214176021398
"69",-212.855870733331,140.85088465428
"70",-206.423262471001,150.12697576562
"71",-204.869833501926,154.277315758604
"72",-199.458386280011,161.266277971005
"73",-198.830582715336,164.068557725794
"74",-198.830582715336,164.068557725794
"75",-198.145586715336,172.045662725794
