"","x","y"
"1",-770,100
"2",-768.031819,99.634154
"3",-770.319018133197,98.0851131437941
"4",-767.019706873972,97.4382883589289
"5",-762.81813459849,96.8161569545156
"6",-756.2118306085,95.4879007687645
"7",-747.632624018282,94.7965876838361
"8",-747.580194903502,95.0660412745892
"9",-750.233062290286,93.1883541954574
"10",-746.956058147815,91.4738265798396
"11",-741.96886468356,90.2438559314658
"12",-738.283499734517,88.8137512436767
"13",-729.920675561818,88.1454991670576
"14",-723.039719497551,86.5580572418355
"15",-724.347810956144,84.779448984997
"16",-716.979801898648,83.1217697576076
"17",-700.58150040961,82.640163294403
"18",-692.88399222199,80.9020297903
"19",-684.730955560765,79.0485544151597
"20",-674.190172561358,76.8225039262794
"21",-663.234553416202,74.2106177695374
"22",-648.322354816838,72.6508351365424
"23",-633.692712719557,69.3516042356122
"24",-619.60132738393,66.88069517487
"25",-604.963113280929,64.7832180956259
"26",-590.677611560391,61.7037691754511
"27",-577.295537896296,60.5432689802098
"28",-564.658717197699,57.2507973066766
"29",-548.27688929884,54.9747252437959
"30",-532.625721690001,52.5532333398135
"31",-518.370985573055,51.5544523226219
"32",-504.995073798211,50.4509571768622
"33",-493.526733211516,49.6166987763108
"34",-482.508209980563,48.1486552332286
"35",-472.787484307964,48.3019828186213
"36",-462.589773241988,48.2141995239487
"37",-451.089798690643,47.9541683598116
"38",-443.723443492071,47.4213617313965
"39",-435.54006550321,47.9792282839745
"40",-425.84672700414,48.5657875767456
"41",-415.379438207846,48.3533537024508
"42",-405.154286503708,49.4254225137496
"43",-392.582729530447,50.4662677816639
"44",-376.842677340075,51.7426065883089
"45",-364.811756516468,53.8884434273319
"46",-352.452620041242,56.716071932001
"47",-345.04573903116,59.5050635228888
"48",-325.544218616434,61.1730744964698
"49",-314.690614651471,61.8255322468154
"50",-306.042450871937,63.1535321820698
"51",-298.674970841508,64.7934115546462
"52",-291.83273417955,66.3681111925875
"53",-289.876888256208,67.1464931398092
"54",-289.876888256208,67.1464931398092
"55",-283.360530256208,70.0048581398092
"56",-277.681901562404,73.1951669584567
"57",-273.91246311351,75.8047291572705
"58",-268.925429783482,79.5998044225384
"59",-266.526826276677,81.4895624692987
"60",-266.733869303113,82.5105576252573
"61",-251.177370090032,94.2931579816257
"62",-245.61116077493,99.6927423013015
"63",-241.838777664002,102.418264243592
"64",-233.71528947406,115.405934356762
"65",-226.807214116035,121.579861689706
"66",-221.166683793829,123.430521431652
"67",-219.144800582867,124.756591732561
"68",-210.956878336818,137.101404794911
"69",-207.990119446435,141.390136857853
"70",-204.000297814376,147.737045276952
"71",-201.765203777883,153.806019695393
"72",-198.578381399205,159.335795603381
"73",-196.692523961063,160.650762663641
"74",-196.692523961063,160.650762663641
"75",-196.007527961063,168.627867663641
