"","X","Y","Z"
"1969-12-31 19:00:01",-75.8856582641602,7391.62109375,-173.436889648438
"1969-12-31 19:00:02",-75.885498046875,7311.62109375,-215.103561401367
"1969-12-31 19:00:03",-75.8853378295898,7231.62109375,-256.770233154297
"1969-12-31 19:00:04",-75.8851776123047,7151.62109375,-298.436889648438
"1",-75.8851776123047,7151.62109375,-298.436889648438
"2",-75.8851470947266,7137.10009765625,-306
"3",-75.8880462646484,7091.18359375,-304
"4",-75.8881988525391,7079.35009765625,-304
"5",-75.8877487182617,7067.5166015625,-304
"6",-75.8878707885742,7055.68310546875,-304
"7",-75.8874664306641,7043.849609375,-304
"8",-75.8878479003906,7032.01611328125,-304
"9",-75.8874588012695,7020.1826171875,-304
"10",-75.8878402709961,7008.34912109375,-304
"11",-75.8878711729473,7282.99241233236,-303.98315389227
"12",-75.8879020748985,7314.81453413823,-304.001670276966
"13",-75.8879329768497,7155.73221778748,-304.00227897178
"14",-75.8879638788008,7330.55679086031,-304.002386047407
"15",-75.887994780752,7206.56879327733,-304.003088173151
"16",-75.8874974509173,7102.56083196188,-304.003565052497
"17",-75.8870001210826,7050.40732952355,-304.002320617983
"18",-75.8865027912479,6864.76870681087,-304.002951826907
"19",-75.8860054614132,6694.58570287889,-304.003861735421
"20",-75.8855081315785,6731.28700752643,-304.003209603251
"21",-75.8850108017438,6842.16907652993,-304.010523407999
"22",-75.8877314128622,6609.19057228601,-303.998824355603
"23",-75.8876119696413,6622.96712641793,-304.000564638803
"24",-75.8874925264203,6631.88144997281,-304.000897051586
"25",-75.8873730831994,6637.78476104209,-304.001807287274
"26",-75.8872536399785,6555.55536407524,-304.000825472407
"27",-75.8871494080458,6621.99496248307,-304.00187667798
"28",-75.8870451761132,6483.01910003505,-303.994722115576
"29",-75.8869409441805,6344.04323758703,-303.997969885932
"30",-75.8868367122479,6205.06737513901,-303.991450108129
"31",-75.8867324803152,6066.09151269099,-304.09044557492
"32",-75.8866282483825,5927.11565024297,-304.073136653221
"33",-75.8865240164499,5788.13978779495,-304.060737956942
"34",-75.8864197845172,5649.16392534693,-304.039294699394
"35",-75.8863155525845,5510.18806289891,-304.0400577136
"36",-75.8862113206519,5371.21220045089,-304.020238404014
"37",-75.8861070887192,5232.23633800287,-304.006750482443
"38",-75.8860028567866,5093.26047555485,-303.997262053408
"39",-75.8858986248539,5197.10135340973,-304.001724739262
"40",-75.8857943929213,5354.19076521576,-304.001005050581
"41",-75.8856901609886,5511.2801770218,-303.999996909954
"42",-75.8855859290559,5668.36958882783,-304.00032382201
"43",-75.8854816971233,5825.45900063386,-304.001213337089
"44",-75.8853774651906,5982.5484124399,-304.001006604599
"45",-75.8852732332579,6139.63782424593,-304.001862789079
"46",-75.8851690013253,6296.72723605197,-304.002887919686
"47",-75.8850647693926,6453.816647858,-304.003690717307
"48",-75.88496053746,6610.90605966403,-304.003976664004
"49",-75.8848563055273,6767.99547147007,-304.003608062395
"50",-75.8848649930645,6925.0848832761,-304.003548406485
"51",-75.8848736806018,7082.17429508214,-304.003150976059
"52",-75.8848688852633,7239.26370688817,-304.00331013166
"53",-75.8848640899248,7396.35311869421,-304.003456739859
"54",-75.8849688019057,7043.86122203604,-304.003564603912
"55",-75.8850735138866,6757.55003484039,-304.004306772036
"56",-75.8851782258674,6523.89294005729,-304.004504091017
"57",-75.8852829378483,7544.12571723087,-303.991644606482
"58",-75.8853876498292,7527.54542052241,-303.99396830688
"59",-75.8854923618101,7512.9845989729,-303.995698586905
"60",-75.885597073791,7500.34447531679,-303.997342418899
"61",-75.8857017857719,7057.12839377745,-303.997537342493
"62",-75.8858064977528,7063.5512594123,-304.000577886268
"63",-75.8859112097337,6915.03621962257,-304.00272600402
"64",-75.8860159217146,6699.10009983844,-304.004382118078
"65",-75.8861206336955,6640.67361100172,-304.004077821852
"66",-75.8862253456763,6921.61612803829,-304.003706278891
"67",-75.8863300576572,6703.99434621439,-304.000255930438
"68",-75.8864347696381,6600.78758634121,-303.993381768115
"69",-75.886539481619,6418.94866790791,-303.995069166537
"70",-75.8866441935999,6147.89355353968,-303.996782909526
"71",-75.886678752488,5754.10769402611,-303.997718864319
"72",-75.886713311376,5913.09543063041,-303.998717650683
"73",-75.886716876938,5269.54261377694,-304.001491024252
"74",-75.8867204424999,5367.64428232068,-304.003315514529
"75",-75.8867209294298,5449.06589835161,-304.003749897331
"76",-75.8867214163597,5579.22131833304,-304.003476537659
"77",-75.8867207391497,5092.65131631897,-304.003662568959
"78",-75.8867200619397,5354.21982486602,-303.993516216445
"79",-75.8867279604925,6613.09373454767,-303.991215913892
"80",-75.8867358590453,5399.28989726358,-303.983765209862
"81",-75.8867437575982,5586.14903867616,-303.984133936496
"82",-75.886751656151,5556.18703305172,-303.987462803646
"83",-75.8867595547038,5536.75684749627,-303.989379656275
"84",-75.8867674532566,5517.32666194081,-303.988512474336
"85",-75.8867753518094,5497.89647638536,-303.994121402715
"86",-75.8867832503622,5478.4662908299,-303.99796893445
"87",-75.8867911489151,5459.03610527445,-303.995473349429
"88",-75.8867990474679,5439.60591971899,-303.997316127122
"89",-75.8868069460207,5420.17573416353,-303.99600915187
"90",-75.8868148445735,5400.74554860808,-303.991026729715
"91",-75.8868227431263,5381.31536305262,-303.993630740256
"92",-75.8868306416792,5361.88517749717,-303.996191061248
"93",-75.886838540232,5342.45499194171,-303.987824102472
"94",-75.8868464387848,5323.02480638625,-303.991835344554
"95",-75.8868543373376,5303.5946208308,-303.987172890663
"96",-75.8868622358904,5284.16443527534,-303.991209455981
"97",-75.8868701344433,5264.73424971989,-303.993723425142
"98",-75.8868780329961,5245.30406416443,-303.996398890317
"99",-75.8868859315489,5225.87387860898,-303.998304540431
"100",-75.8868938301017,5206.44369305352,-304.001010435544
"101",-75.8869017286545,5187.01350749806,-303.999694394897
"102",-75.8869096272073,5167.58332194261,-303.99981946591
