"X","Y","Z"
-75.8856582641602,7391.62109375,-173.436889648438
-75.885498046875,7311.62109375,-215.103561401367
-75.8853378295898,7231.62109375,-256.770233154297
-75.8851776123047,7151.62109375,-298.436889648438
-75.8851470947266,7137.10009765625,-306
-75.8880462646484,7091.18359375,-304
-75.8881988525391,7079.35009765625,-304
-75.8877487182617,7067.5166015625,-304
-75.8878707885742,7055.68310546875,-304
-75.8874664306641,7043.849609375,-304
-75.8878479003906,7032.01611328125,-304
-75.8874588012695,7020.1826171875,-304
-75.8878402709961,7008.34912109375,-304
-75.887451171875,6996.515625,-304
-75.8878326416016,6984.68212890625,-304
-75.8874435424805,6972.8486328125,-304
-75.887825012207,6961.01513671875,-304
-75.8874359130859,6949.181640625,-304
-75.8878173828125,6937.34814453125,-304
-75.8874282836914,6925.5146484375,-304
-75.887809753418,6913.68115234375,-304
-75.8874206542969,6901.84765625,-304
-75.8878021240234,6890.01416015625,-304
-75.8874130249023,6878.1806640625,-304
-75.8877944946289,6866.34716796875,-304
-75.8874053955078,6854.513671875,-304
-75.8877868652344,6842.68017578125,-304
-75.8873977661133,6830.8466796875,-304
-75.8877792358398,6819.01318359375,-304
-75.8873901367188,6807.1796875,-304
-75.8877716064453,6795.34619140625,-304
-75.8873825073242,6783.5126953125,-304
-75.8877639770508,6771.67919921875,-304
-75.8873748779297,6759.845703125,-304
-75.8877563476562,6748.01220703125,-304
-75.8873672485352,6736.1787109375,-304
-75.8877487182617,6724.34521484375,-304
-75.8873596191406,6712.51171875,-304
-75.8877410888672,6700.67822265625,-304
-75.8873519897461,6688.8447265625,-304
-75.8877334594727,6677.01123046875,-304
-75.8873443603516,6665.177734375,-304
-75.8877258300781,6653.34423828125,-304
-75.887336730957,6641.5107421875,-304
-75.8877182006836,6629.67724609375,-304
-75.8873291015625,6617.84375,-304
-75.8877105712891,6606.01025390625,-304
-75.887321472168,6594.1767578125,-304
-75.8877029418945,6582.34326171875,-304
-75.8873138427734,6570.509765625,-304
