"x","y"
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-15.7919,5
-15.583,5
-15.3747,5
-15.2368,5
-15.02725,5
-14.8187,5
-14.61105,5
-14.40215,5
-14.1955,5
-13.98765,5
-13.77765,5
-13.6387,5
-13.43015,5
-13.22325,5
-13.0142,5
-12.8059,5
-12.5971,5
-12.3891,5
-12.18075,5
-11.97215,4.999964
-11.8333,4.999823
-11.6248,4.99926
-11.41681,4.998068
-11.20827,4.996003
-11.00059,4.992846
-10.79189,4.988329
-10.58363,4.982242
-10.37628,4.974377
-10.23523,4.967872
-10.02759,4.95643
-9.821754,4.942678
-9.613617,4.926082
-9.406031,4.906595
-9.198665,4.883951
-8.992687,4.858065
-8.786844,4.828553
-8.64922,4.806693
-8.444414,4.770975
-8.240437,4.731578
-8.025795,4.685906
-7.832366,4.641115
-7.63118,4.590733
-7.429496,4.536309
-7.230227,4.478638
-7.032176,4.417415
-6.898592,4.373882
-6.701549,4.306342
-6.507076,4.235724
-6.311261,4.160554
-6.119713,4.083012
-5.926667,4.000737
-5.737156,3.915865
-5.547999,3.826984
-5.423109,3.765969
-5.237842,3.671973
-5.054631,3.574988
-4.871011,3.473917
-4.690681,3.371068
-4.510047,3.264655
-4.332933,3.157226
-4.155648,3.046828
-3.980216,2.934987
-3.8634,2.859194
-3.689474,2.74457
-3.517042,2.629054
-3.344075,2.511559
-3.172394,2.393601
-3.001573,2.275187
-2.830251,2.155656
-2.660054,2.036433
-2.546388,1.956686
-2.375755,1.836954
-2.205245,1.717309
-2.034693,1.597635
-1.864673,1.478334
-1.693672,1.358344
-1.523284,1.238785
-1.35257,1.118996
-1.239564,1.039701
-1.068758,0.9199556
-0.8987543,0.8011553
-0.7269987,0.6818081
-0.5511573,0.560634
-0.3839813,0.4466263
-0.2103153,0.3297192
-0.03752294,0.2151951
0.1373904,0.1013503
0.2537145,0.02691785
0.4302564,-0.08391394
0.6080894,-0.192758
0.7873132,-0.2993948
0.9676705,-0.403605
1.149501,-0.5058365
1.331659,-0.6057285
1.515238,-0.7041533
1.63798,-0.7688519
1.822891,-0.8648587
2.008373,-0.9596504
2.19431,-1.053435
2.38059,-1.146422
2.568587,-1.239553
2.754516,-1.331222
2.942265,-1.423613
3.066177,-1.484583
3.252808,-1.576414
3.441144,-1.669083
3.628312,-1.761179
3.815168,-1.85312
4.002113,-1.945105
4.188071,-2.036605
4.374703,-2.128436
4.560885,-2.220046
4.685514,-2.281369
4.872953,-2.373598
5.059809,-2.465539
5.245404,-2.556869
5.433531,-2.649623
5.619467,-2.741733
5.806732,-2.83521
5.992802,-2.929064
6.117037,-2.992403
6.30172,-3.087764
6.486022,-3.184612
6.669995,-3.283255
6.85193,-3.383031
7.032759,-3.484698
7.213681,-3.589232
7.394902,-3.697106
7.512868,-3.769194
7.68895,-3.879816
7.864416,-3.994
8.059528,-4.126231
8.23022,-4.246657
8.345058,-4.330351
8.510438,-4.454758
8.668896,-4.578415
8.826328,-4.705695
8.986124,-4.839312
9.14198,-4.973781
9.29753,-5.11194
9.399757,-5.204791
9.598564,-5.390055
9.742174,-5.527088
9.891776,-5.672674
10.03962,-5.819121
10.13756,-5.917406
10.28413,-6.066184
10.42914,-6.215095
10.57376,-6.365006
10.71723,-6.514779
10.86095,-6.665549
11.00531,-6.817373
11.14843,-6.967966
11.29234,-7.119392
11.38802,-7.220077
11.53073,-7.370235
11.67443,-7.521444
11.81792,-7.672435
11.96141,-7.823427
12.1048,-7.974309
12.24854,-8.125554
12.39224,-8.276763
12.48827,-8.37781
12.63128,-8.528295
12.77491,-8.679431
12.91813,-8.830132
13.06176,-8.981269
13.20467,-9.131644
13.34896,-9.283469
13.49214,-9.434134
13.588,-9.535001
13.73104,-9.685521
13.8745,-9.836476
14.01851,-9.988011
14.16194,-10.13893
14.3054,-10.28989
14.44969,-10.44171
14.59367,-10.59321
14.69007,-10.69466
14.83619,-10.8484
14.99246,-11.01284
15.08136,-11.10638
15.26388,-11.29844
15.40944,-11.4516
15.50736,-11.56145
15.46406,-11.53917
15.52189,-11.62257
15.45078,-11.59575
15.4365,-11.62514
15.44455,-11.69115
15.40248,-11.73864
15.37084,-11.81703
15.28552,-11.87043
15.14866,-11.8456
15.12129,-11.84064
15.11581,-11.83965
15.11472,-11.83945
