"","x","y"
"1",190,-1026
"2",184.28751,-1022.095
"3",179.159327,-1017.379111
"4",175.081924,-1012.626719
"5",171.565377,-1007.61849
"6",168.256714,-1001.849455
"7",165.304637,-995.338624
"8",162.944768,-988.702893
"9",161.112055,-981.638228
"10",159.773523,-973.384488
"11",164.728479292404,-1248.46652172734
"12",169.683435584809,-1234.30446120823
"13",134.784318814261,-1244.1738042556
"14",115.338984131478,-1254.04314730297
"15",94.4909389423877,-1232.5417003689
"16",129.327070055756,-1189.44957821829
"17",164.163201169124,-1223.47939709259
"18",198.999332282492,-861.082957299532
"19",233.83546339586,-842.068860522874
"20",268.671594509228,-840.85640106255
"21",303.507725622596,-787.998019971469
"22",338.343856735964,-774.856697078577
"23",344.044198308833,-845.405147724936
"24",349.744539881701,-538.397799337442
"25",355.444881454569,-552.269239536479
"26",361.145223027437,-647.191885118942
"27",366.845564600305,-653.953164247817
"28",280.681568835609,-741.94029455719
"29",212.472417719636,-709.023374135646
"30",212.678445703889,-676.106453714102
"31",191.500396163165,-643.189533292558
"32",166.349905419899,-610.272612871014
"33",302.254963171682,-577.35569244947
"34",315.091430114481,-544.438772027926
"35",327.92789705728,-712.385263560274
"36",340.764364000079,-765.390437095042
"37",353.600830942878,-785.039904897007
"38",366.437297885677,-780.170515046995
"39",379.273764828476,-772.235955043924
"40",392.110231771275,-762.216598672929
"41",404.946698714074,-769.623347419655
"42",399.68115870584,-756.837166281637
"43",424.512734291213,-811.434769555812
"44",447.244291913662,-764.925012506356
"45",469.975849536112,-864.627610126271
"46",458.613531001717,-419.007491174905
"47",442.247023896623,-451.399259384644
"48",460.262485145035,-461.285305708441
"49",478.277946393446,-440.49086863331
"50",450.592694521435,-419.696431558179
"51",430.134063997962,-398.901994483048
"52",408.192312478234,-378.107557407917
"53",364.561262146357,-437.081732656935
"54",390.136979529324,-564.149324792271
"55",415.712696912291,-612.685638633643
"56",415.88873273233,-529.349375289598
"57",424.762481676259,-533.824731474591
"58",437.370857469989,-608.99571799214
"59",415.128468853537,-657.550095624688
"60",418.643458229549,-678.816419241831
"61",422.158447605561,-697.593176818837
"62",425.673436981573,-502.620130460822
"63",429.188426357584,-538.566141980689
"64",432.703415733596,-488.590844945533
"65",436.218405109608,-508.883063799851
"66",439.73339448562,-528.650919710494
"67",443.248383861632,-420.126850163545
"68",446.763373237643,-531.143566020693
"69",450.278362613655,-543.779932470836
"70",453.793351989667,-635.385712957558
"71",457.308341365679,-356.426474656502
"72",460.823330741691,-384.346867805779
"73",464.338320117702,-114.011149755492
"74",437.587458450356,-97.8799907729679
"75",379.778549005408,-122.359034808041
"76",317.747041109042,-144.050867511694
"77",300.940240061651,-165.742700215347
"78",271.788947692186,-187.434532919
"79",277.28613710453,-261.264834413397
"80",102.346723680138,-288.609507135614
"81",152.94702566878,-382.818370922247
"82",155.578882917345,-770.908114492929
"83",227.724179896062,-1158.99785806361
"84",206.43663793122,-1157.49306062838
"85",469.469433589649,-1172.20111112941
"86",501.707471429537,-542.791536025039
"87",418.852674478476,-484.93508887826
"88",427.149801765181,-220.570712990598
"89",435.446929051887,-170.794762394298
"90",443.744056338592,-183.960078099533
"91",452.041183625298,-149.629796057948
"92",460.338310912003,-115.299514016362
"93",468.635438198709,-80.9692319747764
"94",395.306854759501,-46.6389499331907
"95",322.271371194034,-54.6685652783339
"96",321.83558982142,-86.9771482499308
"97",332.152964361225,-108.064315303009
"98",402.084647307005,-107.119593391188
"99",390.774829269366,-106.174871479367
"100",474.819528258161,-105.230149567546
"101",476.398942091897,-104.285427655725
"102",375.915851578792,-103.340705743904
"103",274.877801018747,-102.395983832083
"104",452.522200946341,-101.451261920262
"105",340.373916742213,-100.506540008442
"106",322.399279525208,-99.5618180966206
"107",337.589286636537,-98.6170961847996
"108",366.758022100478,-97.6723742729787
"109",449.594726792231,-96.7276523611578
"110",481.173015427926,-95.7829304493368
"111",451.958520438395,-196.404835820884
"112",422.744025448864,-240.723591274301
"113",393.529530459333,-286.173426093564
"114",364.315035469802,-242.818012111073
"115",335.10054048027,-195.049927296679
"116",309.436470527137,-110.793263797584
"117",312.874261042665,-26.5366002984894
"118",312.874261042665,-26.5366002984894
"119",317.384380042665,-20.1552362984894
"120",322.212944042665,-13.9500602984894
"121",327.970440042665,-7.37010429848942
"122",333.575579042665,-1.32608829848942
"123",338.485559042665,3.82003670151059
"124",343.927744042665,9.54298870151058
"125",349.736049042665,15.3411847015106
"126",355.290999042665,21.3280797015106
"127",360.375400042665,27.5234337015106
"128",355.993002598675,47.4758002850381
"129",398.131271832071,127.379714723613
"130",371.742684313913,102.800347242967
"131",302.236745933021,17.0423777201785
"132",267.177179764665,-14.7130419794925
"133",495.796657467278,142.281876092379
"134",572.958167351978,190.654688941208
"135",498.83736981201,122.185470943032
"136",587.355050648412,158.597324597428
"137",523.505603961989,113.13115746531
"138",489.680380748044,102.731505486952
"139",530.05789053528,127.513681580732
"140",665.500383253415,166.191274502446
"141",695.184586909881,200.417889955065
"142",724.868790566346,234.644505407683
"143",664.917252092232,200.902075724106
"144",634.595862559083,181.924702951608
"145",587.13371191054,160.107467655135
"146",558.72901487227,143.256393467885
"147",463.519948035507,72.9119145542872
"148",459.884840847891,77.3583138116663
"149",577.089596961176,137.545354986659
"150",694.294353074461,197.732396161651
"151",811.499109187747,257.919437336644
"152",750.188117214827,318.106478511636
"153",708.459888582102,286.159058636985
"154",670.183192643794,269.186772908273
"155",673.453936580672,264.880698979743
"156",604.396599061503,212.294950939831
"157",509.411584043082,138.963073171506
"158",468.069947733533,110.152673758979
"159",571.126026503551,181.967179465527
"160",544.574470608468,155.72355652157
"161",513.446250678378,133.051498648386
"162",426.837445225873,33.3220285254351
"163",384.458179238411,4.83685551443662
"164",838.915746391833,369.061228871253
"165",965.152495541572,322.79837591849
"166",869.029764131187,276.535522965727
