"","X","Y","Z"
"1969-12-31 19:00:01",-73.9185485839844,7384.8671875,-170.436401367188
"1969-12-31 19:00:02",-73.9183883666992,7304.8671875,-212.103073120117
"1969-12-31 19:00:03",-73.9182281494141,7224.8671875,-253.769744873047
"1969-12-31 19:00:04",-73.9180679321289,7144.8671875,-295.436401367188
"1969-12-31 19:00:05",-73.9180297851562,7124.5849609375,-306
"1969-12-31 19:00:06",-74.5347137451172,7078.6728515625,-304
"1969-12-31 19:00:07",-75.0028610229492,7066.85107421875,-304
"1969-12-31 19:00:08",-75.6599349975586,7055.03955078125,-304
"1969-12-31 19:00:09",-76.5127029418945,7043.23974609375,-304
"1969-12-31 19:00:10",-77.5840454101562,7031.458984375,-304
"1969-12-31 19:00:11",-78.8909530639648,7019.70263671875,-304
"1969-12-31 19:00:12",-80.4459381103516,7007.97705078125,-304
"1969-12-31 19:00:13",-82.8062362670898,6996.4306640625,-304
"1969-12-31 19:00:14",-85.9811477661133,6985.10205078125,-304
"1969-12-31 19:00:15",-89.7706985473633,6973.9326171875,-304
"1969-12-31 19:00:16",-94.0167770385742,6962.91064453125,-304
"1969-12-31 19:00:17",-98.6494140625,6952.03759765625,-304
"1969-12-31 19:00:18",-103.63346862793,6941.31884765625,-304
"1969-12-31 19:00:19",-108.942817687988,6930.755859375,-304
"1969-12-31 19:00:20",-114.556976318359,6920.35009765625,-304
"1",-114.556976318359,6920.35009765625,-304
"2",-121.827842712402,6911.5166015625,-304
"3",-130.620010375977,6904.50341796875,-304
"4",-140.621658325195,6898.849609375,-304
"5",-151.372695922852,6894.42626953125,-304
"6",-162.638427734375,6891.8349609375,-304
"7",-174.138168334961,6890.953125,-304
"8",-185.78938293457,6891.38671875,-304
"9",-197.430557250977,6892.841796875,-304
"10",-208.962631225586,6895.17236328125,-304
"11",-269.71030968559,6888.41027646659,-301.102045117017
"12",-330.457988145595,6888.41027646659,-298.204090234035
"13",-391.205666605599,6888.41027646659,-295.306135351052
"14",-451.953345065604,6888.41027646659,-292.408180468069
"15",-512.701023525608,6888.41027646659,-289.510225585087
"16",-573.448701985613,6888.41027646659,-286.612270702104
"17",-634.196380445617,6888.41027646659,-283.714315819122
"18",-694.944058905622,6888.41027646659,-280.816360936139
"19",-684.235190558345,6888.41027646659,-277.918406053156
"20",-673.526322211068,6888.41027646659,-275.020451170174
"21",-662.817453863791,6888.41027646659,-272.122496287191
"22",-652.108585516513,6888.41027646659,-269.224541404208
"23",-641.399717169236,6888.41027646659,-266.326586521226
"24",-630.690848821959,6888.41027646659,-263.428631638243
"25",-619.981980474682,6888.41027646659,-260.53067675526
"26",-609.273112127405,6888.41027646659,-257.632721872278
"27",-598.564243780128,6888.41027646659,-254.734766989295
"28",-587.855375432851,6888.41027646659,-251.836812106312
"29",-577.146507085574,6888.41027646659,-248.93885722333
"30",-566.437638738297,6888.41027646659,-246.040902340347
"31",-555.72877039102,6888.41027646659,-243.142947457364
"32",-545.019902043743,6888.41027646659,-240.244992574382
"33",-534.311033696466,6888.41027646659,-237.347037691399
"34",-523.602165349188,6888.41027646659,-234.449082808417
"35",-512.893297001911,6888.41027646659,-234.449082808417
"36",-502.184428654634,6888.41027646659,-234.449082808417
"37",-491.475560307357,6888.41027646659,-234.449082808417
"38",-491.475560307357,6888.41027646659,-234.449082808417
"39",-491.475560307357,6888.41027646659,-234.449082808417
"40",-491.475560307357,6888.41027646659,-234.449082808417
"41",-491.475560307357,6888.41027646659,-234.449082808417
"42",-491.475560307357,6888.41027646659,-234.449082808417
"43",-491.475560307357,6888.41027646659,-234.449082808417
"44",-491.475560307357,6888.41027646659,-234.449082808417
"45",-491.475560307357,6888.41027646659,-234.449082808417
"46",-491.475560307357,6888.41027646659,-234.449082808417
"47",-491.475560307357,6888.41027646659,-234.449082808417
"110",-644.339965820312,6865.189453125,-303.93408203125
"210",-652.108825683594,6859.01220703125,-299.195129394531
"310",-652.14111328125,6852.6455078125,-299.125427246094
"410",-652.157104492188,6846.12841796875,-299.063232421875
"510",-652.159851074219,6839.4853515625,-299.007171630859
"68",-652.16259765625,6832.71875,-298.950134277344
"71",-652.165344238281,6825.83056640625,-298.892059326172
"81",-652.168151855469,6818.82275390625,-298.832946777344
"91",-652.171020507812,6811.69677734375,-298.772796630859
"101",-652.173950195312,6804.4541015625,-298.711730957031
"111",-651.638708627414,6723.76702668709,-299.718234954694
"121",-651.103467059516,6643.07995181169,-300.724738952358
"131",-650.568225491618,6562.39287693628,-301.731242950021
"141",-650.03298392372,6481.70580206087,-302.737746947684
"151",-649.497742355822,6401.01872718546,-303.744250945347
"161",-648.962500787924,6320.33165231006,-304.750754943011
"171",-648.427259220026,6239.64457743465,-305.089518891009
"181",-647.892017652128,6340.58278272725,-305.428282839007
"191",-647.35677608423,6423.79028071711,-305.767046787006
"201",-646.821534516332,6833.50631162666,-306.105810735004
"211",-646.286292948433,6703.11116054548,-306.444574683002
"221",-645.751051380535,6179.13854645427,-306.194994221354
"231",-645.215809812637,6177.25254660475,-305.945413759706
"241",-644.680568244739,6175.36654675522,-305.695833298058
"251",-644.145326676841,6173.4805469057,-305.44625283641
"261",-643.610085108943,6171.59454705618,-305.196672374762
"271",-643.074843541045,6169.70854720666,-304.947091913113
"281",-642.539601973147,6167.82254735713,-304.697511451465
"291",-642.004360405249,6165.93654750761,-304.447930989817
"301",-641.46911883735,6164.05054765809,-304.198350528169
"311",-640.933877269452,6162.16454780856,-303.948770066521
"321",-640.398635701554,6160.27854795904,-303.699189604873
"331",-639.863394133656,6158.39254810952,-303.449609143224
"341",-639.328152565758,6156.50654826,-303.200028681576
"351",-638.79291099786,6154.62054841047,-302.950448219928
"361",-638.257669429962,6152.73454856095,-302.70086775828
"371",-637.722427862064,6150.84854871143,-302.451287296632
"381",-637.187186294166,6148.96254886191,-302.201706834984
"391",-636.651944726268,6147.07654901238,-301.952126373335
"401",-636.11670315837,6389.1255604094,-301.702545911687
"411",-635.581461590471,6436.14797699016,-301.452965450039
"421",-635.046220022573,6950.12659934626,-301.203384988391
"431",-634.510978454675,6375.58412193786,-300.953804526743
"441",-633.975736886777,6891.82498966791,-300.704224065095
"451",-445.667389392795,6648.6850983624,-300.454643603446
"461",-361.763446011144,6572.87950188701,-300.205063141798
"471",-358.984352957208,6497.07390541163,-299.95548268015
"48",-737.617538740225,6421.26830893625,-299.705902218502
"49",-748.635683249068,6345.46271246086,-299.456321756854
"50",-540.453008319865,6269.65711598548,-299.206741295206
"51",-332.270333390662,6193.8515195101,-297.293480665842
"52",-333.141481343918,6118.04592303471,-297.662681513862
"53",-336.279801627572,6121.98440849947,-298.031882361883
"54",-342.406261479161,6133.20559951714,-298.401083209903
"55",-339.843511048758,6246.19244193423,-298.770284057923
"56",-337.280760618354,6440.16187524508,-299.139484905944
"57",-334.718010187951,6121.32476839686,-299.508685753964
"58",-332.155259757547,6128.81467141078,-299.877886601984
"59",-329.592509327143,6176.30470851197,-300.247087450004
"60",-327.02975889674,6223.79474561316,-300.616288298025
"61",-324.467008466336,6271.28478271435,-300.985489146045
"62",-321.904258035933,6318.77481981555,-301.354689994065
"63",-319.341507605529,6280.03640974905,-301.723890842086
"64",-316.778757175126,6280.03640974905,-302.093091690106
"65",-316.778757175126,6280.03640974905,-302.462292538126
"66",-316.778757175126,6280.03640974905,-302.831493386146
"67",-316.778757175126,6280.03640974905,-302.831493386146
"1969-12-31 19:02:16",-367.210815429688,6209.15234375,-304
"1969-12-31 19:02:17",-366.040893554688,6197.6982421875,-304
"1969-12-31 19:02:18",-367.026763916016,6186.38525390625,-304
"1969-12-31 19:02:19",-369.661590576172,6175.13427734375,-304
"1969-12-31 19:02:20",-373.564300537109,6164.138671875,-304
"1969-12-31 19:02:21",-378.414215087891,6153.45068359375,-304
"1969-12-31 19:02:22",-383.962066650391,6143.06103515625,-304
"1969-12-31 19:02:23",-390.021697998047,6132.93359375,-304
"1969-12-31 19:02:24",-396.456695556641,6123.0244140625,-304
"1969-12-31 19:02:25",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:26",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:27",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:28",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:29",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:30",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:31",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:32",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:33",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:34",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:35",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:36",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:37",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:38",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:39",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:40",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:41",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:42",-403.188842773438,6113.30615234375,-304
"1969-12-31 19:02:44",-564.124572753906,5958.40673828125,-304
"1969-12-31 19:02:45",-574.217224121094,5952.240234375,-304
"1969-12-31 19:02:46",-584.429931640625,5946.27197265625,-304
"1969-12-31 19:02:47",-594.747924804688,5940.48583984375,-304
"1969-12-31 19:02:48",-605.159973144531,5934.86962890625,-304
"1969-12-31 19:02:49",-615.657531738281,5929.4140625,-304
"1969-12-31 19:02:50",-626.233947753906,5924.1123046875,-304
"1969-12-31 19:02:51",-636.883850097656,5918.95947265625,-304
"1969-12-31 19:02:52",-647.602905273438,5913.95166015625,-304
"1969-12-31 19:02:53",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:02:54",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:02:55",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:02:56",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:02:57",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:02:58",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:02:59",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:00",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:01",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:02",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:03",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:04",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:05",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:06",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:07",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:08",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:09",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:10",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:11",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:12",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:13",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:14",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:15",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:16",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:17",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:18",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:19",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:20",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:21",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:22",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:23",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:24",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:25",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:26",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:27",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:28",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:29",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:30",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:31",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:32",-658.377075195312,5909.06201171875,-304
"1969-12-31 19:03:33",-658.377075195312,5909.06201171875,-304
