"","X","Y","Z"
"1969-12-31 19:00:01",-3923.64965820312,5376.833984375,-98.7780456542969
"1969-12-31 19:00:02",-3941.25170898438,5286.873046875,-140.444717407227
"1969-12-31 19:00:03",-3958.85400390625,5196.912109375,-182.111389160156
"1969-12-31 19:00:04",-3959.2294921875,5194.99365234375,-183
"1",-3959.2294921875,5194.99365234375,-183
"2",-3972.02124023438,5144.8583984375,-181
"3",-3976.20068359375,5133.83203125,-181
"4",-3981.13745117188,5123.1484375,-181
"5",-3986.67651367188,5112.7373046875,-181
"6",-3965.63054273353,5240.26948514777,-183.230654803904
"7",-3966.03675124373,5196.80774851546,-183.24821967973
"8",-3959.464762417,5111.63117556911,-183.265784555556
"9",-3982.32984003149,5035.2486767891,-183.283349431382
"10",-3967.3033949138,5025.19919270972,-180.613564648845
"11",-3967.53161390682,5014.93669710231,-181.433672282352
"12",-3973.39691271516,5036.1678609268,-182.25377991586
"13",-3983.07607519738,5056.97550473723,-183.073887549367
"14",-4000.10625055861,5083.67100230611,-183.147862430214
"15",-4017.13642591985,5083.67100230611,-183.221837311062
"16",-4034.16660128109,5083.67100230611,-183.29581219191
"17",-4051.19677664233,5083.67100230611,-183.369787072758
"18",-4068.22695200356,5083.67100230611,-183.443761953606
"19",-4068.97971951678,5083.67100230611,-183.517736834453
"20",-4069.73248703,5083.67100230611,-183.591711715301
"21",-4070.48525454322,5083.67100230611,-183.547151872468
"22",-4071.23802205645,5083.67100230611,-183.502592029635
"23",-4071.99078956967,5083.67100230611,-183.458032186801
"24",-4072.74355708289,5083.67100230611,-183.458032186801
"25",-4022.49829189458,5083.67100230611,-183.458032186801
"26",-4022.49829189458,5083.67100230611,-183.458032186801
"27",-4022.49829189458,5083.67100230611,-183.458032186801
"110",-4160.9169921875,4888.83935546875,-176.726119995117
"210",-4168.35107421875,4879.6328125,-175.727691650391
"310",-4175.7431640625,4870.392578125,-173.55534362793
"410",-4183.0869140625,4861.1142578125,-169.067337036133
"510",-4190.37841796875,4851.79443359375,-164.582366943359
"610",-4199.16862768096,4836.52130622092,-107.699312072465
"710",-4186.2537528397,4862.91094749898,-161.862512587016
"810",-4190.12720655074,4856.47535437814,-166.994147894902
"91",-4195.27681943475,4848.49955582259,-165.64195046252
"101",-4275.86264492886,4805.9407292611,-127.835688272891
"111",-4300.69269614952,4756.26135173725,-126.975824183971
"121",-4288.10634399792,4761.33813289593,-128.873698398011
