"","X","Y","Z"
"1969-12-31 19:00:01",-3923.64965820312,5376.833984375,-98.7780456542969
"1969-12-31 19:00:02",-3941.25170898438,5286.873046875,-140.444717407227
"1969-12-31 19:00:03",-3958.85400390625,5196.912109375,-182.111389160156
"1969-12-31 19:00:04",-3959.2294921875,5194.99365234375,-183
"1",-3959.2294921875,5194.99365234375,-183
"2",-3972.02124023438,5144.8583984375,-181
"3",-3976.20068359375,5133.83203125,-181
"4",-3981.13745117188,5123.1484375,-181
"5",-3986.67651367188,5112.7373046875,-181
"6",-3984.57574924947,5142.0668690751,-182.240237752293
"7",-3982.47498482707,5112.0465264832,-183.480475504585
"8",-3980.37422040467,5115.94110488978,-183.497375433433
"9",-3978.27345598227,5098.90202787188,-183.514275362281
"10",-4011.33448025169,5084.15167340005,-183.531175291129
"11",-3985.70843877811,5097.38301775676,-183.548075219977
"12",-3960.08239730453,5110.61436211348,-183.564975148824
"13",-3934.45635583096,5123.84570647019,-183.581875077672
"14",-3908.83031435738,5137.0770508269,-183.577519596235
"15",-3982.07353779187,5150.30839518362,-183.573164114798
"16",-4103.64896001706,5080.20167757858,-183.56880863336
"17",-4165.21888765387,5010.09495997355,-183.564453151923
"18",-3997.79814192532,4939.98824236851,-183.560097670486
"19",-3984.41397524818,4869.88152476348,-183.555742189049
"20",-3992.94937772144,4939.32679723525,-183.505787088435
"21",-4043.89926393195,4987.25747068731,-183.455831987822
"22",-4061.50685651619,5011.89824243388,-183.405876887209
"23",-4053.87918386864,5004.78888087306,-181.108633306668
"24",-4053.87918386864,5004.78888087306,-181.345640283032
"25",-4053.87918386864,5004.78888087306,-181.345640283032
"26",-4053.87918386864,5004.78888087306,-181.345640283032
"27",-4053.87918386864,5004.78888087306,-181.345640283032
"110",-4160.9169921875,4888.83935546875,-176.726119995117
"210",-4168.35107421875,4879.6328125,-175.727691650391
"310",-4175.7431640625,4870.392578125,-173.55534362793
"410",-4183.0869140625,4861.1142578125,-169.067337036133
"510",-4190.37841796875,4851.79443359375,-164.582366943359
"610",-4172.51894172447,4892.03460769518,-206.582181700855
"710",-4182.14168751406,4869.98408829237,-202.830030083019
"810",-4195.44788720761,4853.94064806625,-182.579089746452
"91",-4205.98056252483,4835.65448275988,-173.965458699444
"101",-4174.21830172238,4884.40958724035,-187.434077969177
"111",-4171.91629557169,4889.1218355462,-207.488488745465
"121",-4172.8835078392,4869.37480987868,-213.194166710635
