"","X","Y","Z"
"1969-12-31 19:00:01",-3923.64965820312,5376.833984375,-98.7780456542969
"1969-12-31 19:00:02",-3941.25170898438,5286.873046875,-140.444717407227
"1969-12-31 19:00:03",-3958.85400390625,5196.912109375,-182.111389160156
"1969-12-31 19:00:04",-3959.2294921875,5194.99365234375,-183
"1",-3959.2294921875,5194.99365234375,-183
"2",-3972.02124023438,5144.8583984375,-181
"3",-3976.20068359375,5133.83203125,-181
"4",-3981.13745117188,5123.1484375,-181
"5",-3986.67651367188,5112.7373046875,-181
"6",-3988.55771908599,5146.96408737666,-181.645023168708
"7",-3990.43892450011,5181.19087006581,-182.290046337415
"8",-3992.32012991423,5215.41765275497,-182.935069506123
"9",-3994.20133532835,5249.64443544412,-183.58009267483
"10",-3996.08254074247,4860.64895709935,-182.786063615408
"11",-3997.96374615659,4843.48806216049,-181.992034555985
"12",-3999.84495157071,4968.75612529993,-181.198005496563
"13",-4001.72615698483,5007.02048287167,-180.40397643714
"14",-4003.60736239895,5045.2848404434,-181.154385704766
"15",-4005.48856781307,5083.54919801514,-181.904794972391
"16",-4007.36977322719,5121.81355558687,-182.655204240017
"17",-4009.25097864131,5160.0779131586,-183.405613507642
"18",-4011.13218405543,5198.34227073034,-180.89722901134
"19",-4013.01338946954,5236.60662830207,-180.673672560788
"20",-4014.89459488366,4997.36520309739,-180.648726169011
"21",-4123.07168743987,4980.32617615054,-180.623779777234
"22",-4137.03996780631,4989.81857151612,-180.598833385457
"23",-4056.01449904699,5106.3039531736,-180.57388699368
"24",-4140.70656747183,4972.31613583812,-183.425214800634
"25",-4090.80328257706,4949.53230437845,-182.606975733706
"26",-4084.79665094108,4956.15255942741,-181.788736666778
"27",-4059.11864099517,4993.84033366123,-181.328826529326
"110",-4160.9169921875,4888.83935546875,-176.726119995117
"210",-4168.35107421875,4879.6328125,-175.727691650391
"310",-4175.7431640625,4870.392578125,-173.55534362793
"410",-4183.0869140625,4861.1142578125,-169.067337036133
"510",-4190.37841796875,4851.79443359375,-164.582366943359
"610",-4180.86993785811,4795.02706336488,-140.620473251146
"710",-4199.05650001643,4808.73310668754,-146.666964332797
"810",-4202.08665413763,4813.16492230526,-146.349281235952
"91",-4216.13085803646,4823.27975620543,-123.071378798421
"101",-4218.48138735986,4796.7266417917,-118.287047885412
"111",-4230.52325503448,4793.50152748873,-124.183973410712
"121",-4194.43377570827,4860.68331529936,-143.276295083786
