"","X","Y","Z"
"1969-12-31 19:00:01",-3923.64965820312,5376.833984375,-98.7780456542969
"1969-12-31 19:00:02",-3941.25170898438,5286.873046875,-140.444717407227
"1969-12-31 19:00:03",-3958.85400390625,5196.912109375,-182.111389160156
"1969-12-31 19:00:04",-3959.2294921875,5194.99365234375,-183
"1",-3959.2294921875,5194.99365234375,-183
"2",-3972.02124023438,5144.8583984375,-181
"3",-3976.20068359375,5133.83203125,-181
"4",-3981.13745117188,5123.1484375,-181
"5",-3986.67651367188,5112.7373046875,-181
"6",-4055.70653677141,5094.4987871543,-181.577421383425
"7",-4124.73655987095,5076.2602696211,-182.154842766851
"8",-4193.76658297048,5058.0217520879,-182.732264150276
"9",-4193.5603094405,5039.78323455469,-183.309685533701
"10",-4193.35403591052,5021.54471702149,-180.769847456751
"11",-4193.14776238054,5003.30619948829,-180.401428307102
"12",-4192.94148885056,4985.06768195509,-180.809570878778
"13",-4192.73521532057,4966.82916442189,-181.221178431822
"14",-4192.52894179059,4948.59064688869,-180.872511244711
"15",-4192.32266826061,4930.35212935549,-180.5238440576
"16",-4192.11639473063,4912.11361182228,-181.392667128518
"17",-4191.91012120065,4893.87509428908,-181.775803383125
"18",-4145.64209137444,4875.63657675588,-182.158939637732
"19",-3994.28869479557,4857.39805922268,-182.54207589234
"20",-3990.93960493191,4839.15954168948,-182.925212146947
"21",-4016.73379094795,4914.58476655533,-183.308348401554
"22",-4031.35057434251,4955.22355598376,-183.308348401554
"23",-4032.94424009686,4960.06090838656,-183.308348401554
"24",-4032.94424009686,5083.25424720539,-183.308348401554
"25",-4032.94424009686,5157.98747244211,-183.308348401554
"26",-4032.94424009686,5045.2571826112,-183.308348401554
"27",-4032.94424009686,5030.66605310402,-183.308348401554
"110",-4160.9169921875,4888.83935546875,-176.726119995117
"210",-4168.35107421875,4879.6328125,-175.727691650391
"310",-4175.7431640625,4870.392578125,-173.55534362793
"410",-4183.0869140625,4861.1142578125,-169.067337036133
"510",-4190.37841796875,4851.79443359375,-164.582366943359
"610",-4194.68200940604,4847.77302874715,-161.468831270258
"710",-4188.33196920104,4843.23049627794,-165.448693539742
"810",-4182.43426021477,4828.17919362138,-167.122023350671
"91",-4498.38069737256,4407.04431274206,-25.58547575544
"101",-4447.79903098939,4481.33413401594,-38.2283062444968
"111",-4386.58068336265,4527.09519517195,-67.6785335438432
"121",-4347.93462791435,4592.57387283357,-86.9366334273153
