"","X","Y","Z"
"1969-12-31 19:00:01",-3923.64965820312,5376.833984375,-98.7780456542969
"1969-12-31 19:00:02",-3941.25170898438,5286.873046875,-140.444717407227
"1969-12-31 19:00:03",-3958.85400390625,5196.912109375,-182.111389160156
"1969-12-31 19:00:04",-3959.2294921875,5194.99365234375,-183
"1",-3959.2294921875,5194.99365234375,-183
"2",-3972.02124023438,5144.8583984375,-181
"3",-3976.20068359375,5133.83203125,-181
"4",-3981.13745117188,5123.1484375,-181
"5",-3986.67651367188,5112.7373046875,-181
"6",-4044.29108122635,5008.78434351989,-183.209670026578
"7",-4101.90564878082,4904.83138235228,-183.084161765218
"8",-4159.5202163353,5003.34791251373,-182.958653503857
"9",-4095.77099735081,4838.62614458052,-182.833145242497
"10",-4032.02177836632,4965.91248649196,-182.707636981136
"11",-4020.59358650647,4957.5666758386,-182.582128719775
"12",-4024.04753462341,4988.87547476866,-182.28711363318
"13",-4036.12123751666,4986.53455293099,-181.992098546584
"14",-3966.24729512107,5131.52488810315,-181.697083459988
"15",-3918.66231033642,5249.01434330996,-181.402068373392
"16",-3979.04588383126,5182.4365577912,-180.998987918884
"17",-4004.4882527045,5133.76904790726,-183.231086577179
"18",-4036.89054503444,5081.85217418118,-181.463364222442
"19",-3978.65616758765,5164.63491152758,-181.340207387288
"20",-4012.00851610797,5114.32622378601,-180.591270174952
"21",-4045.3608646283,5064.01753604445,-180.52950407071
"22",-4078.71321314862,5013.70884830288,-180.467737966468
"23",-4112.06556166895,4963.40016056132,-180.405971862226
"24",-4145.41791018927,4913.09147281975,-181.930887074621
"25",-4056.45118876384,5010.1433471705,-183.455802287015
"26",-4033.53895696192,5021.35477965832,-183.455802287015
"27",-4033.53895696192,5079.27937331771,-183.455802287015
"110",-4160.9169921875,4888.83935546875,-176.726119995117
"210",-4168.35107421875,4879.6328125,-175.727691650391
"310",-4175.7431640625,4870.392578125,-173.55534362793
"410",-4183.0869140625,4861.1142578125,-169.067337036133
"510",-4190.37841796875,4851.79443359375,-164.582366943359
"610",-4194.00199352808,4846.54186784359,-161.659118869524
"710",-4199.66237699693,4834.62821649196,-156.552042674363
"810",-4190.54469791767,4838.98812789002,-145.820060612572
"91",-4202.28056091453,4829.49001531079,-146.648108576694
"101",-4213.33174295601,4818.5505438162,-134.023778448244
"111",-4216.31836526354,4814.22465894417,-160.143265106852
"121",-4257.87364397073,4806.23908603249,-166.993799166804
