"","X","Y","Z"
"1969-12-31 19:00:01",-3923.64965820312,5376.833984375,-98.7780456542969
"1969-12-31 19:00:02",-3941.25170898438,5286.873046875,-140.444717407227
"1969-12-31 19:00:03",-3958.85400390625,5196.912109375,-182.111389160156
"1969-12-31 19:00:04",-3959.2294921875,5194.99365234375,-183
"1",-3959.2294921875,5194.99365234375,-183
"2",-3972.02124023438,5144.8583984375,-181
"3",-3976.20068359375,5133.83203125,-181
"4",-3981.13745117188,5123.1484375,-181
"5",-3986.67651367188,5112.7373046875,-181
"6",-3954.89871948171,5183.14341294754,-180.965728409859
"7",-3931.32605818792,5181.00727862307,-180.931456819718
"8",-3914.25147559258,5174.05211446676,-180.897185229577
"9",-4016.81238669964,5121.07638413629,-180.862913639436
"10",-3989.1094343926,5190.85868625497,-180.828642049295
"11",-3958.18646583964,5246.64881237987,-180.794370459153
"12",-3968.82902061405,5195.924391791,-181.04568705638
"13",-3925.40711809052,5284.84530121454,-181.19891142549
"14",-3923.97947467781,5268.38508528102,-181.867581248753
"15",-3959.4315151673,5204.80178296407,-182.536251072016
"16",-3924.29265754354,5290.18515312224,-183.204920895279
"17",-3889.15379991978,5201.45935603428,-183.401210531863
"18",-3962.64414699742,5046.88727318986,-183.597500168446
"19",-4009.22299127548,5024.52256289676,-181.284204443757
"20",-4027.65142614865,5028.31788132473,-181.204967063787
"21",-4023.48852402496,5028.31788132473,-181.125729683816
"22",-4019.32562190127,5028.31788132473,-181.125729683816
"23",-4015.16271977758,5028.31788132473,-181.125729683816
"24",-4010.99981765389,5028.31788132473,-181.125729683816
"25",-4006.8369155302,5028.31788132473,-181.125729683816
"26",-4002.67401340652,5028.31788132473,-181.125729683816
"27",-3998.51111128283,5028.31788132473,-181.125729683816
"110",-4160.9169921875,4888.83935546875,-176.726119995117
"210",-4168.35107421875,4879.6328125,-175.727691650391
"310",-4175.7431640625,4870.392578125,-173.55534362793
"410",-4183.0869140625,4861.1142578125,-169.067337036133
"510",-4190.37841796875,4851.79443359375,-164.582366943359
"610",-4172.79871779655,4886.41988159369,-167.398830901093
"710",-4252.67399903305,4792.77492385576,-135.263845628525
"810",-4247.9867606562,4791.80286045885,-135.149538293202
"91",-4239.71931479102,4796.53269903171,-140.240101255132
"101",-4260.17976405918,4780.08897620015,-123.690718488108
"111",-4268.37565450404,4767.64719524835,-121.730149310705
"121",-4257.99206637943,4770.24423368882,-126.413036698145
