"X","Y","Z"
-107.310005187988,7385.208984375,-170.553588867188
-107.309844970703,7305.208984375,-212.220260620117
-107.309684753418,7225.208984375,-253.886932373047
-107.309524536133,7145.208984375,-295.553588867188
-107.30948638916,7125.15185546875,-306
-107.907646179199,7079.23974609375,-304
-108.358581542969,7067.4169921875,-304
-108.989166259766,7055.603515625,-304
-109.758941650391,7043.796875,-304
-110.637451171875,7031.9970703125,-304
-111.60181427002,7020.20361328125,-304
-112.634857177734,7008.416015625,-304
-113.723693847656,6996.63330078125,-304
-114.858627319336,6984.8544921875,-304
-116.032402038574,6973.07958984375,-304
-117.262649536133,6961.310546875,-304
-118.571022033691,6949.55029296875,-304
-119.973731994629,6937.80126953125,-304
-121.48291015625,6926.0654296875,-304
-123.133666992188,6914.34912109375,-304
-124.961700439453,6902.66015625,-304
-126.993560791016,6891.005859375,-304
-129.248840332031,6879.3935546875,-304
-131.741851806641,6867.83056640625,-304
-134.482879638672,6856.32421875,-304
-137.479156494141,6844.88232421875,-304
-140.735610961914,6833.51220703125,-304
-144.255340576172,6822.220703125,-304
-148.0400390625,6811.015625,-304
-152.090316772461,6799.90380859375,-304
-156.405899047852,6788.892578125,-304
-160.961791992188,6777.9775390625,-304
-165.730194091797,6767.15234375,-304
-170.689910888672,6756.41259765625,-304
-175.824935913086,6745.7548828125,-304
-181.146499633789,6735.189453125,-304
-186.670883178711,6724.7294921875,-304
-192.409545898438,6714.38623046875,-304
-198.370086669922,6704.169921875,-304
-204.999603271484,6694.42529296875,-304
-212.290328979492,6685.189453125,-304
-220.08171081543,6676.33349609375,-304
-228.233978271484,6667.7861328125,-304
-236.683197021484,6659.52197265625,-304
-245.395797729492,6651.53271484375,-304
-254.347671508789,6643.81005859375,-304
-263.519653320312,6636.3486328125,-304
-272.865295410156,6629.10205078125,-304
-282.339111328125,6622.0185546875,-304
-291.906921386719,6615.0595703125,-304
-301.544006347656,6608.19482421875,-304
-311.247253417969,6601.42333984375,-304
-321.019744873047,6594.75244140625,-304
-330.863616943359,6588.18798828125,-304
-340.780120849609,6581.73388671875,-304
-350.783477783203,6575.416015625,-304
-360.888153076172,6569.26318359375,-304
-371.103637695312,6563.2978515625,-304
-381.435363769531,6557.53759765625,-304
-391.885650634766,6551.99658203125,-304
-402.454559326172,6546.6865234375,-304
-413.140350341797,6541.61669921875,-304
-423.939971923828,6536.79443359375,-304
-434.867919921875,6532.2763671875,-304
-445.936187744141,6528.1240234375,-304
-457.147735595703,6524.38623046875,-304
-468.497406005859,6521.1015625,-304
-479.973693847656,6518.30029296875,-304
-491.544860839844,6515.90234375,-304
-503.182250976562,6513.8095703125,-304
-514.862854003906,6511.947265625,-304
-526.572143554688,6510.2587890625,-304
-538.300903320312,6508.70166015625,-304
-550.043090820312,6507.2431640625,-304
-561.794616699219,6505.85888671875,-304
-573.552856445312,6504.5302734375,-304
-585.315856933594,6503.24365234375,-304
-597.082336425781,6501.98876953125,-306.228515625
-608.851379394531,6500.75732421875,-306.228515625
-620.620910644531,6499.5302734375,-306.228515625
-632.388916015625,6498.2890625,-306.228515625
-644.15380859375,6497.01904296875,-301.023040771484
-652.199523925781,6496.123046875,-296.644958496094
-652.101989746094,6494.20849609375,-296.201202392578
-652.105773925781,6491.63671875,-296.177978515625
-652.109375,6488.5693359375,-296.15087890625
-652.112487792969,6485.1328125,-296.120971679688
-652.116088867188,6481.32177734375,-296.087707519531
-652.12060546875,6477.09912109375,-296.050598144531
-652.1259765625,6472.4384765625,-296.009368896484
-652.13232421875,6467.3232421875,-295.963928222656
-652.138854980469,6461.79052734375,-295.914947509766
-652.145263671875,6455.8857421875,-295.862945556641
-652.151611328125,6449.64501953125,-295.808227539062
-652.157958984375,6443.095703125,-295.751037597656
-652.164245605469,6436.259765625,-295.691467285156
-652.170654296875,6429.154296875,-295.629577636719
-652.177124023438,6421.79345703125,-295.565643310547
-652.183715820312,6414.18896484375,-295.499572753906
-652.1904296875,6406.3505859375,-295.431579589844
-652.197326660156,6398.287109375,-295.361602783203
-652.204345703125,6390.00634765625,-295.291656494141
-652.211669921875,6381.515625,-295.222351074219
-652.219116210938,6372.8212890625,-295.151428222656
-652.226806640625,6363.9296875,-295.078796386719
-652.666809082031,6354.54150390625,-294.765655517578
-657.070922851562,6344.3134765625,-292.290740966797
-660.554077148438,6333.68115234375,-290.325592041016
-664.058776855469,6322.96044921875,-288.5263671875
-667.597534179688,6312.162109375,-287.147521972656
-671.160339355469,6301.29052734375,-286.160491943359
-675.804443359375,6290.69189453125,-285.935150146484
-678.551513671875,6279.58203125,-285.781860351562
-679.864135742188,6268.04833984375,-285.781860351562
-680.025573730469,6256.34912109375,-287.740295410156
-679.296447753906,6244.615234375,-293.045837402344
-677.890563964844,6232.91015625,-298.770111083984
-675.975158691406,6221.25830078125,-304.468322753906
-673.677917480469,6209.66455078125,-306.228515625
-671.120544433594,6198.1181640625,-304
-668.403381347656,6186.60400390625,-304
-665.601745605469,6175.10791015625,-304
-662.771850585938,6163.6181640625,-304
-659.955932617188,6152.125,-304
-657.185607910156,6140.62060546875,-304
-654.484741210938,6129.10009765625,-304
-651.871398925781,6117.5595703125,-304
-649.359130859375,6105.9970703125,-304
-646.958251953125,6094.4111328125,-304
-644.676635742188,6082.80126953125,-304
-642.520324707031,6071.16748046875,-304
-642.579650878906,6059.72021484375,-304
-644.960754394531,6048.72412109375,-304
-649.131774902344,6038.01611328125,-304
-654.65576171875,6027.78466796875,-304
-661.250122070312,6018.12109375,-304
-668.715393066406,6009.0712890625,-304
-676.902709960938,6000.63818359375,-304
-685.695922851562,5992.81591796875,-304
-695.003540039062,5985.5966796875,-304
-704.752258300781,5978.97216796875,-304
-714.881958007812,5972.93603515625,-304
-725.341979980469,5967.484375,-304
-736.088317871094,5962.615234375,-304
-747.081726074219,5958.3271484375,-304
-758.286193847656,5954.62109375,-304
-769.66796875,5951.498046875,-304
-781.186889648438,5948.90673828125,-304
-792.808532714844,5946.7900390625,-304
-804.504577636719,5945.1044921875,-304
-816.253784179688,5943.81591796875,-304
-828.037536621094,5942.8466796875,-304
-839.842834472656,5942.11767578125,-304
-851.660339355469,5941.56982421875,-304
-863.484741210938,5941.158203125,-304
-875.313049316406,5940.84912109375,-304
-887.1435546875,5940.61669921875,-304
-898.975280761719,5940.4423828125,-304
-910.807739257812,5940.3115234375,-304
-922.640625,5940.23095703125,-304
-934.4736328125,5940.2119140625,-304
-946.306457519531,5940.263671875,-304
-958.138610839844,5940.392578125,-304
-969.969543457031,5940.60302734375,-304
-981.798583984375,5940.8994140625,-304
-993.625,5941.2841796875,-304
-1005.44812011719,5941.75927734375,-304
-1017.26666259766,5942.33544921875,-304
-1029.07897949219,5943.0234375,-304
-1040.88354492188,5943.8310546875,-304
-1052.6787109375,5944.76513671875,-304
-1064.46264648438,5945.82958984375,-304
-1076.23364257812,5947.02783203125,-304
-1087.98986816406,5948.36279296875,-304
-1099.72961425781,5949.8359375,-304
-1111.45092773438,5951.44873046875,-304
-1123.15197753906,5953.20166015625,-304
-1134.8310546875,5955.095703125,-304
-1146.486328125,5957.130859375,-304
-1158.11608886719,5959.3076171875,-304
-1169.71838378906,5961.62548828125,-304
-1181.29162597656,5964.0849609375,-304
-1192.83386230469,5966.685546875,-304
-1204.34350585938,5969.42724609375,-304
-1215.81872558594,5972.3095703125,-304
-1227.26013183594,5975.32373046875,-304
-1238.673828125,5978.44287109375,-304
-1250.06616210938,5981.64111328125,-304
-1261.44201660156,5984.8984375,-304
-1272.80517578125,5988.2001953125,-304
-1284.15869140625,5991.53515625,-304
-1295.50500488281,5994.89501953125,-304
-1306.845703125,5998.2734375,-304
-1318.18225097656,6001.666015625,-304
-1329.515625,6005.0693359375,-304
-1340.8466796875,6008.48046875,-304
-1352.17590332031,6011.8974609375,-304
-1363.50378417969,6015.3193359375,-304
-1374.83056640625,6018.74462890625,-304
-1386.15661621094,6022.17236328125,-304
-1397.48205566406,6025.60205078125,-304
-1408.80700683594,6029.033203125,-304
-1420.13159179688,6032.46533203125,-304
-1431.45593261719,6035.89892578125,-304
-1442.78002929688,6039.3330078125,-304
-1454.10388183594,6042.76806640625,-304
-1465.42749023438,6046.20361328125,-304
-1476.75122070312,6049.638671875,-304
-1488.0751953125,6053.0732421875,-304
-1499.39892578125,6056.5087890625,-304
-1510.72290039062,6059.943359375,-304
-1522.04663085938,6063.37841796875,-304
-1533.37060546875,6066.81298828125,-304
-1544.6943359375,6070.248046875,-304
-1556.01831054688,6073.6826171875,-304
-1567.34216308594,6077.11767578125,-304
-1578.66613769531,6080.55224609375,-304
-1589.98986816406,6083.9873046875,-304
-1601.31384277344,6087.421875,-304
-1612.6376953125,6090.8564453125,-304
-1623.96142578125,6094.29150390625,-304
-1635.28515625,6097.7265625,-304
-1646.60900878906,6101.1611328125,-304
-1657.93273925781,6104.59619140625,-304
-1669.25659179688,6108.03076171875,-304
-1680.58032226562,6111.4658203125,-304
-1691.90405273438,6114.90087890625,-304
