"X","Y","Z"
-40.4655723571777,7387.09765625,-171.264038085938
-40.4654083251953,7307.09765625,-212.930709838867
-40.4652442932129,7227.09765625,-254.597381591797
-40.4650802612305,7147.09765625,-296.264038085938
-40.4650421142578,7128.40478515625,-306
-40.167121887207,7082.4892578125,-304
-39.9392738342285,7070.65869140625,-304
-39.616641998291,7058.83056640625,-304
-39.218433380127,7047.00439453125,-304
-38.7590866088867,7035.18017578125,-304
-38.2494430541992,7023.35791015625,-304
-37.6976737976074,7011.53759765625,-304
-37.1099090576172,6999.71875,-304
-36.4907569885254,6987.90185546875,-304
-35.8436851501465,6976.08642578125,-304
-35.1712684631348,6964.2724609375,-304
-34.4755096435547,6952.45947265625,-304
-33.7578887939453,6940.64794921875,-304
-33.0195426940918,6928.837890625,-304
-32.2612915039062,6917.02880859375,-304
-31.483757019043,6905.22119140625,-304
-30.6874008178711,6893.41455078125,-304
-29.8726253509521,6881.609375,-304
-29.0396595001221,6869.8056640625,-304
-28.1887474060059,6858.0029296875,-304
-27.3200607299805,6846.20166015625,-304
-26.4337043762207,6834.4013671875,-304
-25.5297927856445,6822.6025390625,-304
-24.6083889007568,6810.80517578125,-304
-23.669563293457,6799.00927734375,-304
-22.7133464813232,6787.21484375,-304
-21.7397956848145,6775.421875,-304
-20.7489528656006,6763.6298828125,-304
-19.7408485412598,6751.83935546875,-304
-18.7154998779297,6740.05078125,-304
-17.6729354858398,6728.263671875,-304
-16.6131629943848,6716.47802734375,-304
-15.536153793335,6704.69384765625,-304
-14.4419736862183,6692.9111328125,-304
-13.3320541381836,6681.1298828125,-304
-12.2096881866455,6669.35009765625,-304
-11.0780210494995,6657.57080078125,-304
-9.93936157226562,6645.79248046875,-304
-8.79531383514404,6634.0146484375,-304
-7.64737033843994,6622.2373046875,-304
-6.49651908874512,6610.4599609375,-304
-5.34344482421875,6598.68310546875,-304
-4.18846321105957,6586.90625,-304
-3.03183078765869,6575.12939453125,-304
-1.87416195869446,6563.35302734375,-304
-0.715620279312134,6551.57666015625,-304
0.443677663803101,6539.80029296875,-304
1.60308802127838,6528.02392578125,-304
2.76255941390991,6516.24755859375,-304
3.92208552360535,6504.47119140625,-304
5.08165550231934,6492.69482421875,-304
6.24126386642456,6480.91845703125,-304
7.40090751647949,6469.14208984375,-304
8.56058120727539,6457.36572265625,-304
9.72028160095215,6445.58935546875,-304
10.8800048828125,6433.81298828125,-304
12.0402898788452,6422.03662109375,-304
13.2000141143799,6410.26025390625,-304
14.3602638244629,6398.48388671875,-304
15.5199565887451,6386.70751953125,-304
