"x","y"
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-15.6748420166404,4.86563794082049
-16.1616575293961,4.98450242370571
-15.5860599970109,4.65714764531983
-15.1200788576122,4.28971545350922
-15.206740217565,4.37131043203763
-16.4505723766656,4.95882847161393
-15.8210592693285,4.71339180130807
-15.6189984357814,4.53819674724279
-15.1242130669846,4.33740778396856
-16.1800467429324,4.72338583698635
-15.5793921283287,4.60928690862877
-15.6768321219496,4.83158550833329
-15.758563572015,4.73905929289344
-15.9541982617488,4.71103167076189
-15.3144445272435,4.44579168116603
-15.9912914923091,4.991309343912
-16.1114881441159,4.98320163413626
-15.9043361354317,4.88217496707462
-15.642036107852,4.73544312083201
-15.9142752144841,4.95626013471204
-15.9437597711341,4.82722518434135
-15.7876195517649,4.97048066908851
-15.5353658987672,4.92442906453955
-15.2466526673343,4.75304916060019
-14.7942341576273,4.48338026493394
-14.9149394417368,4.53623818692617
-14.7978521760682,4.66729042324709
-14.6512846366814,4.48392349373771
-15.2745539217267,4.62036168954363
-14.1811925105833,4.3213989030603
-13.8151697228144,4.36512892295665
-13.7493107136591,4.48290273236717
-14.1535769326197,4.72745713249774
-12.7179483805069,4.08293851650445
-12.810453361553,4.08571602426012
-11.3532528382463,3.96214989245144
-11.8437500010943,4.02265960676459
-12.6539758443199,4.49781308933132
-12.5069572606093,4.37968732471522
-12.0943634656277,4.41053400168353
-11.7825552315538,4.33807417005388
-11.5240594424941,4.67107771012801
-11.9954389302959,4.82923192936883
-11.6155488864111,4.78391975633635
-11.3372573775029,4.67531048999925
-11.6704727687202,4.74862317548371
-11.5792181523575,4.91406981575607
-12.6840219296802,5.59093487156603
-11.7476030886818,5.09400503598886
-11.2703691884281,4.85816529238965
-10.6919106764342,4.50624540271992
-10.4058646550577,4.86678169581579
-11.1753226086246,4.92788008181427
-10.3651435931062,4.46478307821237
-9.91314996087778,3.89774795992943
-9.95122316486454,3.9865353901884
-9.96542767156616,3.93008189821782
-9.97777485327252,4.02148546698446
-10.3640020019451,4.01975501539161
-9.08846057027736,3.59508992833149
