"x","y"
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-15.83105,5
-15.66465,5
-15.49895,5
-15.33115,5
-14.9981,5
-14.8296,5
-14.66125,5
-14.4929,5
-14.32755,4.999882
-14.00035,4.998841
-13.82825,4.997597
-13.66446,4.995831
-13.49938,4.993342
-13.33442,4.990029
-13.00026,4.980286
-12.83444,4.973713
-12.66808,4.965791
-12.50134,4.956396
-12.3349,4.945442
-12.00186,4.91829
-11.83736,4.902066
-11.67158,4.883648
-11.50541,4.862977
-11.34152,4.840308
-11.01131,4.787258
-10.84715,4.757187
-10.68512,4.72521
-10.52123,4.690619
-10.35491,4.653314
-10.03482,4.575819
-9.873525,4.534101
-9.712827,4.490914
-9.552079,4.446204
-9.39088,4.399966
-9.072394,4.304978
-8.911418,4.25536
-8.753081,4.205675
-8.595343,4.155425
-8.434411,4.103504
-8.118476,4.000184
-7.96197,3.948563
-7.799331,3.894787
-7.644287,3.843522
-7.478846,3.788819
-7.169231,3.686446
-7.010674,3.63402
-6.853872,3.582174
-6.694223,3.529387
-6.537565,3.477588
-6.220592,3.372782
-6.061228,3.320089
-5.90343,3.267914
-5.745348,3.215644
-5.587265,3.163375
-5.269913,3.058444
-5.113349,3.006676
-4.952276,2.953418
-4.792437,2.900568
-4.638531,2.849679
-4.315292,2.742802
-4.163619,2.692651
-3.999791,2.638483
-3.839097,2.58535
-3.676883,2.531715
-3.363472,2.428086
-3.207905,2.376648
-3.047401,2.323578
-2.896107,2.273553
-2.739258,2.221692
-2.419864,2.116086
-2.260215,2.063298
-2.106168,2.012363
-1.947516,1.959905
-1.788056,1.90718
-1.472042,1.802183
-1.314709,1.749402
-1.157387,1.696118
-0.9976614,1.641363
-0.8409147,1.586866
-0.5214488,1.472864
-0.3716339,1.417838
-0.2151564,1.359067
-0.06134185,1.299906
0.09561792,1.237937
0.4041363,1.110912
0.5568817,1.04515
0.709625,0.9772648
0.8629158,0.9068253
1.009919,0.8369868
1.309165,0.6869757
1.457178,0.6086724
1.605946,0.527129
1.748586,0.4464021
1.892147,0.3626594
2.177148,0.1893781
2.318199,0.100347
2.456582,0.01103707
2.598811,-0.08271605
2.735826,-0.1747414
3.012165,-0.3650818
3.1464,-0.4595597
3.28504,-0.5583739
3.415562,-0.6523776
3.552822,-0.7521656
3.818833,-0.9476238
3.953207,-1.047119
4.086953,-1.146454
4.220022,-1.245443
4.355457,-1.346194
4.621112,-1.543816
4.757992,-1.645641
4.890218,-1.744005
5.024087,-1.843592
5.156675,-1.942224
5.423614,-2.140802
5.558207,-2.240926
5.691836,-2.340334
5.824625,-2.439116
5.958583,-2.53892
6.22539,-2.738761
6.358294,-2.839139
6.491386,-2.940426
6.624231,-3.042449
6.755175,-3.14407
7.017818,-3.351776
7.145926,-3.455287
7.274863,-3.561186
7.403713,-3.668602
7.529799,-3.775109
7.783475,-3.993065
7.908295,-4.101815
8.033583,-4.211778
8.15915,-4.322636
8.284136,-4.433469
8.53277,-4.654758
8.65923,-4.767394
8.781323,-4.876138
8.906963,-4.988042
9.030364,-5.09795
9.282207,-5.322257
9.403891,-5.430635
9.528898,-5.541974
9.652412,-5.651982
9.778053,-5.763886
10.02676,-5.985399
10.15143,-6.096438
10.27434,-6.205914
10.39857,-6.316554
10.52324,-6.427593
10.77213,-6.649272
10.89852,-6.761841
11.02218,-6.871983
11.14547,-6.981946
11.27239,-7.095494
11.51776,-7.316608
11.64084,-7.42866
11.76373,-7.54152
11.88606,-7.654688
12.00752,-7.7677
12.25163,-7.996171
12.37291,-8.11002
12.49435,-8.224005
12.61673,-8.33888
12.73809,-8.452796
12.98147,-8.681245
13.10308,-8.795401
13.22397,-8.908873
13.34409,-9.021626
13.46793,-9.137869
13.7092,-9.364333
13.83129,-9.478934
13.95341,-9.59357
14.07438,-9.707109
14.19577,-9.82106
14.43926,-10.04961
14.56004,-10.16298
14.68147,-10.27697
14.80342,-10.39143
14.92427,-10.50487
15.16856,-10.73417
15.28974,-10.84792
15.41132,-10.96204
15.53301,-11.07626
15.65386,-11.1897
15.89201,-11.40492
15.97018,-11.28551
16.08916,-11.2552
16.22284,-11.24825
16.37074,-11.27343
16.64306,-11.44019
16.79569,-11.5317
16.91599,-11.64463
17.03633,-11.75759
17.15893,-11.87267
17.40074,-12.09964
17.52331,-12.21469
