"","X","Y","Z"
"1969-12-31 19:00:01",-70.4746704101562,7302.736328125,-211.44938659668
"1969-12-31 19:00:02",-70.4745101928711,7222.736328125,-253.116058349609
"1969-12-31 19:00:03",-70.4743499755859,7142.736328125,-294.78271484375
"1",-70.4743499755859,7142.736328125,-294.78271484375
"2",-70.4743041992188,7121.19921875,-306
"3",-70.4772033691406,7075.28271484375,-304
"4",-70.4773559570312,7063.44921875,-304
"5",-70.4769058227539,7051.61572265625,-304
"6",-70.4770278930664,7039.7822265625,-304
"7",-70.4766235351562,7027.94873046875,-304
"8",-70.4770050048828,7016.115234375,-304
"9",-70.4766159057617,7004.28173828125,-304
"10",-70.4769973754883,6992.4482421875,-304
"11",-70.4770509454072,7245.24981593928,-303.974497369321
"12",-70.4771045153262,7416.76784318628,-304.005506603473
"13",-70.4771580852451,6850.08262337357,-304.00518529273
"14",-70.4772116551641,6943.58894813871,-304.005487812609
"15",-70.477265225083,6909.63361228169,-304.005730981632
"16",-70.477318795002,6912.43143372981,-304.00594252563
"17",-70.4773723649209,6929.3016905185,-304.006018085366
"18",-70.4774259348399,6920.69270842835,-304.006204645968
"19",-70.4774795047588,6917.01167265271,-304.006346423598
"20",-70.4775330746778,7206.06379714469,-304.00731260414
"21",-70.4775866445968,7495.11592163666,-304.007131763648
"22",-70.4776402145157,7410.46302001999,-304.006917402874
"23",-70.4775542185629,6848.54460085106,-304.004541750321
"24",-70.47746822261,6935.04269441688,-304.004894127717
"25",-70.4773822266572,6925.03444962887,-304.004872247218
"26",-70.4772962307044,6914.99160248637,-304.005006317098
"27",-70.4772102347515,7144.34953571046,-304.000305467803
"28",-70.4771242387987,7076.21076206283,-304.00172977759
"29",-70.4763822712276,7108.70752604459,-304.002855772714
"30",-70.4765565361251,6857.11486637472,-304.003555048447
"31",-70.4767308010226,6856.56537230793,-304.003704992872
"32",-70.4769050659201,6781.36531305276,-304.003894542352
"33",-70.4770793308175,5935.36568642617,-304.002922472888
"34",-70.477253595715,5089.36605979957,-304.00378315193
"35",-70.4774278606125,5297.36171251636,-304.00407360374
"36",-70.47760212551,5294.84932306994,-304.003002374774
"37",-70.4773988507769,5292.33693362353,-303.995090120353
"38",-70.4741806300786,5289.82454417712,-303.997491814936
"39",-70.4742197360763,5287.3121547307,-303.999392010065
"40",-70.474258842074,5284.79976528429,-303.989111345272
"41",-70.4742979480717,5425.92170226708,-303.991980976861
"42",-70.4743370540694,5423.64402189573,-303.995962254251
"43",-70.4743761600671,5635.69537048328,-303.999008484523
"44",-70.4744152660648,5619.03101262291,-303.984242635533
"45",-70.4744543720625,5602.36665476255,-303.989806316442
"46",-70.4744934780603,5585.70229690218,-303.973555851383
"47",-70.474532584058,5569.03793904181,-303.980808529102
"48",-70.4745716900557,5552.37358118145,-303.984510228355
"49",-70.4746107960534,5535.70922332108,-303.990380577104
"50",-70.4746499020511,5519.04486546072,-303.994143338072
"51",-70.4746890080488,5502.38050760035,-303.9998652069
"52",-70.4747281140465,5485.71614973998,-304.0104733549
"53",-70.4747672200442,5469.05179187962,-304.011421083227
"54",-70.4748063260419,5452.38743401925,-304.009626785575
"55",-70.4748454320396,5435.72307615889,-303.994600041533
"56",-70.4748845380373,5419.05871829852,-304.138305377812
"57",-70.474923644035,5402.39436043815,-304.112419432149
"58",-70.4749627500327,5385.73000257779,-304.08419375148
"59",-70.4750018560304,5369.06564471742,-304.067221431536
"60",-70.4750409620281,5352.40128685706,-304.064552697774
"61",-70.4750800680258,5335.73692899669,-304.033408018138
"62",-70.4751191740235,5319.07257113632,-304.008750504692
"63",-70.4751582800212,5302.40821327596,-303.996301148868
"64",-70.4751973860189,5285.74385541559,-303.989338352007
"65",-70.4752364920167,5269.07949755523,-303.993119731502
"66",-70.4752755980144,5252.41513969486,-303.995408239261
"67",-70.4753147040121,5235.75078183449,-303.998004921364
"68",-70.4753538100098,5219.08642397413,-303.99936107563
"69",-70.4753929160075,5202.42206611376,-304.001472466114
"70",-70.4754320220052,5185.7577082534,-304.003721748273
"71",-70.4754711280029,5169.09335039303,-304.004816126457
"72",-70.4755102340006,5152.42899253266,-304.004760900182
"73",-70.4755493399983,5135.7646346723,-304.00187121125
"74",-70.475588445996,5119.10027681193,-304.002824978621
"75",-70.4756275519937,5680.60611812498,-304.003769735593
"76",-70.4756666579914,5840.4022953529,-304.004328369015
"77",-70.4757057639891,5971.83250119568,-304.004449723593
"78",-70.4757448699868,6080.34051024509,-304.005169305668
"79",-70.4757839759845,6138.39468170819,-304.005660070244
"80",-70.4758230819822,6193.56377413684,-304.005946468808
"81",-70.4758621879799,6191.0512873182,-304.005814960315
"82",-70.4759012939777,6202.84900473695,-304.005767757031
"83",-70.4759403999754,6425.47436218561,-304.005966427018
"84",-70.4759795059731,6402.69769033733,-304.005958016879
"85",-70.4760186119708,6373.71138514486,-304.00565781899
"86",-70.4760577179685,6346.6043857247,-304.005685821797
"87",-70.4760968239662,6314.01030787503,-304.005720753308
"88",-70.4761359299639,5750.29743517233,-304.005228260959
"89",-70.4761750359616,5880.84663191363,-304.005328474233
"90",-70.4761481874039,5916.24068769654,-304.146675585898
"91",-70.4761213388462,6133.02117652831,-304.120325583538
"92",-70.4760944902885,7125.91790936536,-304.107390477969
"93",-70.4760676417309,7125.43232698722,-304.087217593494
"94",-70.4760407931732,7134.12035037647,-304.079318815114
"95",-70.4762717109718,7210.40261482073,-304.042755339442
"96",-70.4765026287704,6958.13844232824,-304.019388630767
"97",-70.476733546569,6705.87426983576,-304.002884722794
"98",-70.4768840597959,6453.61009734327,-303.988045345246
"99",-70.4770345730228,6201.34592485078,-303.990320792072
"100",-70.4771850862497,5949.0817523583,-303.993562014025
"101",-70.4773355994766,5696.81757986581,-303.995957129495
"102",-70.4770710198355,5444.55340737333,-303.994329927665
"103",-70.4768064401944,5192.28923488084,-303.99919703674
"104",-70.4765418605533,5185.67005788091,-304.002507499587
"105",-70.4762772809121,5179.05088088099,-304.004744337216
"106",-70.476012701271,5172.43170388106,-304.004462362499
"107",-70.4773280164962,5165.81252688113,-304.005096758505
"108",-70.4771149646471,5159.19334988121,-304.005656397251
"109",-70.4769019127981,5152.57417288128,-304.004858405051
"110",-70.4769019127981,5145.95499588135,-304.00490221639
"111",-70.4769019127981,5139.33581888143,-304.00507950625
"112",-70.4769019127981,5132.7166418815,-304.005271428106
"113",-70.4769019127981,5126.09746488157,-304.005302844873
"114",-70.4769019127981,5119.47828788165,-304.003869803367
"115",-70.4769019127981,5112.85911088172,-304.004351562969
"116",-70.4769019127981,5106.23993388179,-304.004331752058
"117",-70.4769019127981,5099.62075688187,-304.004607498236
"118",-70.4769019127981,5093.00157988194,-304.003458841982
"119",-70.4769019127981,5086.38240288201,-304.004176272507
"120",-70.4769019127981,5079.76322588209,-304.001674973309
"121",-70.4769019127981,5136.0086266685,-304.002645865699
"122",-70.4769019127981,5131.9746631145,-303.995083486291
"123",-70.4769019127981,5127.94069956051,-303.994819142807
"124",-70.4769019127981,5123.90673600651,-303.996252377241
"125",-70.4769019127981,5119.87277245251,-303.994844617408
"126",-70.4769019127981,5115.83880889851,-303.997072965682
"127",-70.4769019127981,5111.80484534452,-303.99250136517
"128",-70.4769019127981,5107.77088179052,-303.996248038494
"129",-70.4769019127981,5103.73691823652,-303.999199932436
"130",-70.4769019127981,5099.70295468253,-304.001211921216
"131",-70.4769019127981,5095.66899112853,-304.00209731073
"132",-70.4769019127981,5091.63502757453,-304.004102193223
"133",-70.4769019127981,5087.60106402054,-304.005336082665
"134",-70.4769019127981,5083.56710046654,-304.004986207033
"135",-70.4769019127981,5219.19067961934,-304.004940182109
"136",-70.4769019127981,5344.56599316525,-303.996591874588
"137",-70.4769019127981,5444.13138227625,-303.998273678533
"138",-70.4769019127981,5525.03408898462,-303.999629361523
"139",-70.4769019127981,5412.89571305051,-303.988385229419
"140",-70.4769019127981,5506.10915653322,-303.991352549357
"141",-70.4769019127981,5247.49144916276,-303.995146989833
"142",-70.4761047363281,5418.59326171875,-304
"210",-70.4764862060547,5406.759765625,-304
"310",-70.4760971069336,5394.92626953125,-302.833038330078
"410",-70.4764785766602,5383.0927734375,-300.111358642578
"510",-70.4760894775391,5371.25927734375,-296.833557128906
"610",-70.4764709472656,5359.42578125,-293.520233154297
"710",-70.4760818481445,5347.59228515625,-290.206909179688
"810",-70.4764633178711,5335.7587890625,-286.893585205078
"910",-70.47607421875,5323.92529296875,-283.580261230469
"1010",-70.4764556884766,5312.091796875,-280.266937255859
"1110",-70.4265587230491,5295.19627081496,-270.25923649245
"1210",-70.415705386221,5249.50186106643,-240.114289960037
"1310",-70.429784539514,5163.40204602393,-224.384790629186
"143",-70.443863692807,5266.98186619164,-235.74179059533
"151",-70.4579428461,5370.56168635935,-226.765479059068
"161",-70.4720219993929,5474.14150652706,-111.830157664491
"171",-70.4861011526859,5577.72132669477,-309.399925152728
"181",-70.5001803059789,5681.30114686249,-318.836761847725
"191",-70.5142594592719,5609.79201955755,-312.780116365295
"201",-70.5283386125649,5145.9274433343,-333.955406004722
"211",-70.5424177658579,5024.14172326538,-355.130695644149
"221",-70.5564969191508,4902.35600319646,-221.821823587
"231",-70.5705760724438,4780.57028312754,-313.311205371452
"241",-70.5083025077283,4658.78456305862,-301.995277654394
"251",-72.7430633299581,4536.9988429897,-284.094983751516
"261",-70.5481511657575,4415.21312292078,-271.004128771646
"271",-70.541689871857,4293.42740285186,-355.822729850756
"281",-70.5352285779565,4496.77740068552,-311.046145142954
"291",-70.5287672840561,4628.36985598386,-292.277655794771
"301",-70.5223059901556,4917.82853821539,-316.535362135266
"311",-70.5158446962552,4929.73877292985,-281.625800755635
"321",-70.5093834023547,4988.99829070436,-266.701343549984
"331",-70.5029221084542,5015.45922391759,-227.854280600815
"341",-70.4964608145538,4978.8973930768,-210.06315101712
"351",-70.4899995206533,4942.335562236,-192.272021433425
"361",-70.4835382267528,4905.7737313952,-174.48089184973
"371",-70.4770769328524,4869.2119005544,-156.689762266035
"381",-70.4706156389519,4832.6500697136,-138.89863268234
"391",-70.4641543450515,4796.08823887281,-121.107503098645
"401",-70.457693051151,4759.52640803201,-103.31637351495
"411",-70.4512317572505,4722.96457719121,-85.5252439312547
"421",-70.4447704633501,4686.40274635041,-67.7341143475597
"431",-70.4383091694496,4649.84091550961,-49.9429847638647
"441",-70.4318478755491,4613.27908466881,-32.1518551801696
"451",-70.4253865816487,4576.71725382802,-14.3607255964746
"461",-70.4189252877482,4264.29679828229,3.43040398722039
"471",-70.6068530903618,4261.53974152013,21.2215335709154
"481",-70.7947808929754,4258.78268475797,39.0126631546105
"491",-70.9827086955891,4256.02562799581,56.8037927383055
"501",-71.1706364982027,4253.26857123365,59.4260136355348
"511",-71.3585643008163,4250.51151447149,62.0482345327642
"521",-71.5464921034299,4247.75445770933,64.6704554299935
"531",-71.694382137964,4244.99740094717,67.2926763272229
"541",-71.842272172498,4242.24034418501,69.9148972244522
"551",-71.9901622070321,4239.48328742285,72.5371181216816
"561",-72.1380522415662,4236.72623066069,75.159339018911
"571",-72.2859422761002,4233.96917389853,77.7815599161403
"581",-72.4338323106343,4231.21211713637,80.4037808133697
"591",-72.5817223451683,4228.45506037421,83.026001710599
"601",-72.7296123797024,4225.69800361205,44.1538834294327
"611",-72.8775024142365,4222.94094684989,4.33674915911273
"621",-73.0253924487705,4222.94094684989,-35.4803851112073
