"x","y"
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-15.8321,5
-15.6671,5
-15.3347,5
-15.1686,5
-15.0012,5
-14.83095,5
-14.6676,5
-14.3368,5
-14.1702,5
-14.00595,5
-13.8379,5
-13.67125,4.999879
-13.34105,4.998808
-13.17221,4.997583
-13.00607,4.995777
-12.82579,4.992956
-12.51067,4.985635
-12.34136,4.980115
-12.17779,4.973616
-12.01093,4.965651
-11.84375,4.956203
-11.51259,4.932686
-11.34657,4.918234
-11.18127,4.901917
-11.01752,4.883736
-10.85116,4.863049
-10.52347,4.815332
-10.35878,4.787675
-10.19387,4.757495
-10.03367,4.725811
-9.869454,4.690826
-9.547202,4.614835
-9.382303,4.572084
-9.227182,4.529536
-9.064174,4.482351
-8.905764,4.434258
-8.589223,4.331851
-8.431259,4.277812
-8.275735,4.222851
-8.106497,4.161103
-7.96319,4.107512
-7.655313,3.988309
-7.500431,3.926524
-7.345451,3.863646
-7.19241,3.800649
-7.038538,3.73652
-6.731644,3.606504
-6.579041,3.540537
-6.427008,3.473765
-6.278281,3.407306
-6.125041,3.337475
-5.824789,3.196157
-5.67415,3.12269
-5.524403,3.047751
-5.374825,2.970823
-5.230905,2.894724
-4.94175,2.735916
-4.796081,2.65313
-4.651877,2.5695
-4.508518,2.48482
-4.367104,2.399907
-4.08283,2.225522
-3.942709,2.138018
-3.800227,2.048161
-3.653067,1.954571
-3.518466,1.868439
-3.241571,1.690114
-3.103865,1.601138
-2.960699,1.508635
-2.823814,1.420324
-2.682553,1.329481
-2.400763,1.149711
-2.261595,1.061909
-2.121372,0.9742835
-1.980754,0.8873896
-1.83591,0.799063
-1.552023,0.6298401
-1.409419,0.5470377
-1.263751,0.4641502
-1.105479,0.3762372
-0.826507,0.2266499
-0.677938,0.1501679
-0.5297859,0.07618035
-0.3800972,0.003843814
-0.2289272,-0.06665523
0.07621805,-0.2009527
0.2291082,-0.2643148
0.3829919,-0.3254978
0.5405644,-0.3856119
0.7077389,-0.446738
1.008813,-0.550934
1.165936,-0.6024431
1.324766,-0.6527259
1.482244,-0.700963
1.643401,-0.748777
1.961747,-0.8392293
2.121156,-0.8827797
2.283911,-0.9262134
2.445434,-0.9684336
2.604233,-1.009209
2.927773,-1.090513
3.091009,-1.131278
3.250531,-1.171236
3.412612,-1.212085
3.572281,-1.252689
3.896069,-1.336661
4.056156,-1.379228
4.216653,-1.422776
4.376269,-1.467075
4.537323,-1.512911
4.854834,-1.607139
5.013462,-1.656395
5.17053,-1.706776
5.329685,-1.759625
5.485709,-1.813305
5.797358,-1.926721
5.952467,-1.986554
6.108586,-2.049284
6.262165,-2.113593
6.413564,-2.179569
6.714466,-2.318537
6.864917,-2.39205
7.015473,-2.468381
7.158781,-2.543601
7.304153,-2.622602
7.595169,-2.789125
7.736823,-2.874321
7.877823,-2.96193
8.017997,-3.051876
8.159285,-3.145515
8.43035,-3.333714
8.566104,-3.432431
8.697745,-3.531077
8.834333,-3.63668
8.957485,-3.734625
9.214389,-3.948286
9.338782,-4.056386
9.463852,-4.16833
9.586433,-4.281302
9.70823,-4.396724
9.945093,-4.629993
10.06031,-4.747542
10.17538,-4.867531
10.28784,-4.987176
10.51362,-5.234179
10.6237,-5.357629
10.73364,-5.482742
10.8421,-5.607815
10.94996,-5.733668
11.16512,-5.988474
11.27116,-6.115544
11.37742,-6.243656
11.48401,-6.372737
11.58901,-6.500277
11.80157,-6.758881
11.9045,-6.884109
12.01124,-7.013973
12.11734,-7.143064
12.22303,-7.271653
12.43365,-7.527905
12.53848,-7.655451
12.64503,-7.785083
12.74977,-7.912513
12.85473,-8.040214
13.0663,-8.297623
13.17187,-8.426057
13.27873,-8.556075
13.38411,-8.684278
13.48843,-8.811206
13.70022,-9.068886
13.80467,-9.195969
13.91131,-9.325716
14.01707,-9.454382
14.12213,-9.582198
14.33379,-9.839724
14.44314,-9.972754
14.54444,-10.09601
14.65,-10.22445
14.75582,-10.35319
14.96695,-10.61006
15.07213,-10.73803
15.1782,-10.86708
15.28345,-10.99513
15.38952,-11.12418
15.59953,-11.3797
15.63641,-11.40126
15.6577,-11.39153
15.68368,-11.37872
15.71626,-11.36333
15.86335,-11.4744
15.89665,-11.32598
15.97406,-11.27986
15.96889,-11.13644
15.96786,-11.10775
15.96766,-11.10202
15.96761,-11.10087
15.96761,-11.10064
15.96761,-11.10059
15.96761,-11.10058
