"X","Y","Z"
4911.0791015625,5615.189453125,-47.2932624816895
4934.57470703125,5526.5849609375,-88.9599304199219
4958.0703125,5437.98046875,-130.626602172852
4959.97265625,5430.80712890625,-134
4972.3173828125,5380.5517578125,-132
4974.71923828125,5368.96923828125,-132
4976.8642578125,5357.33837890625,-132
4978.810546875,5345.669921875,-132
4980.60205078125,5333.97509765625,-132
4982.271484375,5322.26171875,-132
4983.84326171875,5310.5341796875,-132
4985.33642578125,5298.7958984375,-132
4986.7646484375,5287.04931640625,-132
4988.138671875,5275.29638671875,-132
4989.466796875,5263.5380859375,-132
4990.75439453125,5251.775390625,-132
4992.00634765625,5240.0087890625,-132
4993.22607421875,5228.23876953125,-132
4994.416015625,5216.46533203125,-132
4995.578125,5204.689453125,-132
4996.71337890625,5192.91064453125,-132
4997.8232421875,5181.12939453125,-132
4998.90869140625,5169.34619140625,-132
4999.97021484375,5157.560546875,-132
5001.00830078125,5145.77294921875,-132
5002.0234375,5133.9833984375,-132
5003.015625,5122.19189453125,-132
5003.98486328125,5110.3984375,-132
5004.931640625,5098.60302734375,-132
5005.85595703125,5086.8056640625,-132
5006.75830078125,5075.0068359375,-132
5007.63818359375,5063.20654296875,-132
5008.49609375,5051.404296875,-132
5009.33203125,5039.6005859375,-132
5010.1455078125,5027.79541015625,-132
5010.93701171875,5015.98876953125,-132
5011.70654296875,5004.1806640625,-132
5012.4541015625,4992.37109375,-130.5234375
5013.1796875,4980.56005859375,-127.255729675293
5013.88330078125,4968.74755859375,-124.201072692871
5014.56494140625,4956.93408203125,-121.145568847656
5015.224609375,4945.119140625,-118.089225769043
5015.86279296875,4933.30322265625,-115.03205871582
5016.47900390625,4921.48583984375,-111.974075317383
5017.0732421875,4909.66748046875,-108.91529083252
5017.64599609375,4897.84814453125,-105.708511352539
5018.19677734375,4886.02783203125,-101.839546203613
5018.72607421875,4874.20654296875,-97.74609375
5019.2333984375,4862.38427734375,-93.9629211425781
