"x","y"
-456,931
-462.351161,931.187305
-467.635403,930.328742
-471.418641,928.991466
-474.342813,927.26599
-476.720833,925.047844
-478.506303,922.382322
-479.70251,919.525714
-480.590875,916.28934
-481.159711,912.290731
-481.303912,908.776407
-480.379168,905.411218
-478.888447,901.18207
-476.770878,896.155105
-474.879651,891.97037
-472.492729,886.799869
-469.396321,879.986095
-466.442483,873.755293
-463.869833,868.72042
-460.801706,863.0799
-457.507223,857.270465
-453.417934,849.708768
-450.208575,843.526663
-446.828213,837.073397
-442.67643,829.552937
-438.442024,822.313027
-434.441981,815.752249
-430.423833,809.067906
-426.02421,801.716537
-422.12177,794.957403
-418.383906,788.401365
-413.653126,780.575267
-408.855774,773.101878
-404.265626,765.914099
-400.416141,759.741714
-396.354123,752.945158
-392.123302,745.960134
-388.355644,739.987144
-384.216932,733.753047
-380.194933,727.843177
-374.682086,720.013729
-370.177186,713.704906
-365.781169,707.618982
-360.479585,700.549694
-355.806582,694.467393
-351.159277,688.701865
-345.874612,682.569289
-340.348643,676.256573
-334.393235,669.388455
-329.208205,663.231614
-323.973951,656.908894
-319.127146,651.249225
-314.118586,645.689314
-308.643327,639.765609
-303.380756,634.053359
-298.844635,628.961156
-293.904626,623.363996
-287.631365,616.427869
-282.773156,611.240897
-277.082745,605.20746
-271.519155,599.297719
-266.367983,593.686078
-261.698186,588.457034
-256.733037,583.006436
-249.758382,575.62088
-243.909552,569.684571
-237.879669,563.793097
-231.641258,557.913735
-225.960301,552.583498
-220.802954,547.63248
-215.63346,542.729309
-209.546211,537.075583
-204.053564,532.240221
-197.828688,526.923357
-191.753781,521.778195
-185.209911,516.254675
-179.131648,511.221641
-172.938834,506.240529
-166.936782,501.565184
-161.27092,497.084417
-154.469716,491.370099
-147.561034,485.852683
-141.399746,481.264107
-135.311752,476.81337
-128.374192,471.958599
-122.094009,467.808625
-116.252762,463.984679
-109.58146,459.934271
-102.066301,455.577094
-94.723902,451.68989
-87.350818,448.161902
-79.742742,444.792795
-72.166171,441.491304
-64.876997,438.255296
-57.711179,435.137205
-50.589763,432.208879
-42.32815,429.204949
-33.864452,426.491845
-24.843212,423.741982
-16.649895,421.06272
-9.474764,418.727826
-2.280245,416.572458
5.784028,414.493013
14.27122,412.635043
21.64693,411.063769
29.984913,409.18051
37.437255,407.280241
44.788682,405.502595
52.415535,403.891008
60.714107,402.244689
68.139971,400.650009
75.542762,398.868066
84.503782,396.632217
93.778394,394.341731
101.433831,392.525562
108.617002,391.019393
117.141098,389.485876
124.69043,388.128783
132.511108,386.493973
140.120329,384.715561
147.789092,382.980828
156.361475,381.260706
164.471236,379.784389
171.468344,378.507297
179.223862,377.016821
187.301571,375.565583
195.416226,374.164977
203.384829,372.973688
212.660273,371.636041
220.861495,370.289938
227.843269,369.052649
234.950786,367.7193
243.305026,366.183031
250.921808,364.870637
259.237246,363.554436
267.343551,362.331861
275.479508,361.036569
283.349884,359.720585
291.74398,358.316962
299.330256,357.04348
306.870436,355.817491
316.204033,354.4703
324.694404,353.383391
333.200356,352.184548
343.096335,350.460938
350.883908,349.048636
359.316644,347.599422
367.29546,346.333346
374.480634,345.262317
383.800834,343.953862
391.215004,342.949555
399.124888,341.96389
