"x","y"
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-15.5774,5
-15.4977,5
-15.13335,5
-14.998,5
-14.998,5
-14.5662,5
-14.4978,5
-14.1329,5
-13.99635,5
-13.99635,5
-13.64045,5
-13.4957,5
-13.13275,4.998748
-12.99375,4.998015
-12.99375,4.998015
-12.63959,4.993334
-12.45007,4.989846
-12.13945,4.9807
-11.99384,4.975576
-11.99384,4.975576
-11.64197,4.957166
-11.47923,4.947244
-11.13862,4.919253
-10.99552,4.906136
-10.99552,4.906136
-10.63973,4.863864
-10.50084,4.845812
-10.50084,4.845812
-9.965777,4.755459
-9.965777,4.755459
-9.704485,4.703034
-9.704485,4.703034
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
-9.174689,4.579545
