"","x","y"
"1",247,85
"2",243.152992,85.767584
"3",240.220726,87.110642
"4",238.273533,88.641151
"5",236.976033,90.321779
"6",236.17953,92.279515
"7",235.910709,94.48854
"8",236.166948,96.665614
"9",236.922546,98.889513
"10",238.360448,101.327643
"11",434.921388592193,206.258441964909
"12",423.055697295033,183.14596820522
"13",362.688945299329,119.321049052309
"14",370.044087226133,126.906511931198
"15",340.907367076747,123.031181853422
"16",327.666871382359,141.55948492824
"17",326.802346543596,117.178033782136
"18",328.698862026377,110.992771885044
"19",353.861279204787,94.8632689667139
"20",315.565129907642,73.4260928161591
"21",314.502535806089,72.1229616266825
"22",350.621126941961,191.068178368173
"23",354.202934986032,190.366448941719
"24",323.835953829016,159.548108438514
"25",198.883340643615,104.151283751735
"26",178.95020320838,94.4652309433024
"27",209.26448436523,83.688932403537
"28",223.043576918255,97.5096222642411
"29",194.184080922118,130.263677400242
"30",198.911269560103,201.468108680588
"31",591.709246912083,257.302041214012
"32",609.913558845406,207.15655996323
"33",628.117870778729,157.011078712447
"34",646.322182712051,106.865597461664
"35",664.526494645374,56.7201162108813
"36",682.730806578697,6.57463496009861
"37",700.93511851202,-2.48878953160536
"38",706.240095050333,67.1522831061991
"39",711.545071588645,144.129435144905
"40",716.850048126957,196.820399016767
"41",722.15502466527,232.518709589835
"42",727.460001203582,240.936889709547
"43",732.764977741894,249.35506982926
"44",738.069954280207,257.773249948973
"45",743.374930818519,266.191430068685
"46",748.679907356831,274.609610188398
"47",753.984883895144,283.027790308111
"48",759.289860433456,291.445970427823
"49",764.594836971768,299.864150547536
"50",766.166193969764,279.980562580484
"51",701.524751521642,273.125210149426
"52",587.01727761673,231.529575575698
"53",532.914227873417,223.137037750442
"54",458.870164224912,233.654269448521
"55",839.666498335837,261.641344140494
"56",794.529349586044,297.64530866695
"57",737.605367499394,274.335601636776
"58",705.537659599992,239.593148044239
"59",646.710569375512,242.002152990763
"60",638.569808401498,248.531404836109
"61",629.031518015671,264.492906908353
"62",531.708918732043,231.985320984041
"63",751.540291242073,263.624851008395
"64",747.376409224865,295.264381032749
"65",736.607694947466,326.903911057103
"66",775.336085784214,358.543441081457
"67",732.129427152279,390.182971105811
"68",711.679065094174,328.255039405401
"69",560.524160168995,282.904270329267
"70",529.885486068903,248.916701111256
"71",541.945819600933,293.460475616001
"72",1025.44398316217,364.75217918957
"73",992.744902869626,365.971057437755
"74",951.407049289609,362.914467281824
"75",914.688457946572,335.493317204599
"76",1017.67743624427,351.578083400803
"77",1006.29808931216,361.836555737449
"78",1025.61275538993,391.887598310559
"79",1032.43274958673,412.090091487283
"80",877.374161274259,378.184680860223
"81",833.845199221517,355.128024515443
"82",813.57152954468,353.01007204512
"83",1196.09604602528,418.713097056524
"84",1203.10558340576,419.076610190917
"85",1215.63567441868,419.609415550113
"86",1159.10243507447,420.109950758921
"87",1106.53973138114,420.956306808013
"88",1041.35389017983,384.465341752796
"89",966.148197899527,378.717332273141
"90",883.839434576112,342.688260731569
"91",869.183388132886,344.974238357887
"92",841.614001654951,339.710585567183
"93",701.233812855621,270.368063770998
"94",659.895413962269,243.786313692752
"95",632.427150694283,247.309038815096
"96",475.731106032211,247.626796546547
"97",502.937087440911,251.580029648707
"98",515.295165199486,251.146260050475
"99",526.445047295896,221.364906415745
"100",504.354219058284,196.296384525277
"101",594.51733390276,242.076296937846
"102",675.590511552757,318.77729416058
"103",677.664552771174,348.53223485191
"104",717.235434074453,412.428362786694
"105",723.295880465688,438.952734047307
"106",1235.16909804927,456.568922846092
"107",1164.95686350741,461.379437016741
"108",1114.53476884541,469.006223918334
"109",1115.79783579387,465.453192840191
"110",1129.59149246631,461.900161762049
"111",1088.81033147274,458.347130683907
"112",944.863395631483,379.941950338237
"113",921.913373739755,366.492579319659
"114",927.712298717842,397.374422684391
"115",882.199047635133,386.628725490498
"116",865.527349749203,334.209756770862
"117",1087.70560431126,412.808918214084
"118",1115.19919080755,466.524801528284
"119",1083.27018910166,456.385766332166
"120",1100.94148020148,446.246731136048
"121",1064.51629489824,436.10769593993
"122",1116.22666549956,456.461989778872
"123",1110.30511418196,417.860902245479
"124",979.068512954017,402.792630806992
"125",943.58542251729,340.122640103859
"126",999.226393373185,415.367883557668
"127",975.342103492912,392.055390097485
"128",848.704746037899,332.934596873592
"129",909.367480418486,427.548169464212
"130",796.607331390841,431.622972987189
"131",814.707540393119,431.290184088578
"132",857.171620605974,399.744218356747
"133",849.487073171058,402.180105785633
"134",877.325963252218,466.305334678353
"135",852.333917196761,454.851272167155
"136",851.088923930327,440.638112814369
"137",903.380113123429,440.994237801773
"138",905.547571220302,420.649549830213
"139",806.403826185026,360.925544519501
"140",824.71966826444,337.163005566347
"141",834.988416834725,354.6839006439
"142",862.908742117149,350.574063782638
"143",910.067405886725,389.637442227067
"144",913.567159789273,398.878752323154
"145",919.371870686458,394.632356228443
"146",958.879356342875,403.971325401501
"147",958.621023387582,363.804113595832
"148",984.508185214466,417.990479594106
"149",1013.40756808192,472.17684559238
"150",1000.31003948519,472.17684559238
"151",1010.4777130455,472.17684559238
"152",1010.4777130455,472.17684559238
"153",1010.4777130455,472.17684559238
"154",1010.4777130455,472.17684559238
"155",1010.4777130455,472.17684559238
"156",1010.4777130455,472.17684559238
"157",1010.4777130455,472.17684559238
"158",1010.4777130455,472.17684559238
"159",1010.4777130455,472.17684559238
"160",1010.4777130455,472.17684559238
"161",1017.0053640455,474.98278359238
"162",1022.7976200455,478.09397259238
"163",1028.7322210455,482.04948259238
"164",1034.1270490455,486.48122759238
"165",1039.9345410455,490.93022659238
"166",1045.1676340455,495.59922759238
"167",1051.1472930455,500.38982159238
"168",1056.4675750455,505.41719959238
"169",1061.5096390455,509.80456359238
"170",985.984345193718,426.908289555217
"171",987.30303450966,420.102374735393
"172",951.479818851267,417.637538416502
"173",954.891623324716,415.172702097611
"174",943.481845821247,412.70786577872
"175",1157.42503480376,410.243029459829
"176",1176.33913012652,407.778193140938
"177",1195.25322544928,405.313356822047
"178",1214.16732077204,387.540059042189
"179",1218.69628028214,429.799705334548
"180",1154.12492632923,397.236585595093
"181",1068.48946639743,391.538774476378
"182",1087.95361355187,385.840963357663
"183",1008.25864463242,469.193300154347
"184",1230.98917712362,552.54563695103
"185",1215.68805096471,529.873886354386
"186",1223.58974359017,630.780969782764
"187",1226.2608464088,764.944773289967
"188",1228.93194922743,739.507841241555
"189",1185.09322433443,632.684934209195
"190",1126.1156075521,520.59285095404
"191",1113.54954870145,523.12101871222
"192",1185.11890793594,732.315493506246
"193",1185.11890793594,732.315493506246
"194",1185.11890793594,732.315493506246
"195",1185.11890793594,732.315493506246
"196",1185.11890793594,732.315493506246
"197",1185.11890793594,732.315493506246
"198",1185.11890793594,732.315493506246
"199",1185.11890793594,732.315493506246
"200",1185.11890793594,732.315493506246
"201",1185.11890793594,732.315493506246
"202",1185.11890793594,732.315493506246
"203",1185.11890793594,732.315493506246
"204",1185.11890793594,732.315493506246
"205",1185.11890793594,732.315493506246
"206",1187.06652893594,739.210305506246
"207",1188.24512993594,746.320535506246
"208",1188.66434193594,752.776624506246
"209",1188.87168993594,759.751994506246
"210",1189.76016493594,767.233967506246
"211",1191.46794493594,774.033596506246
"212",1193.36447993594,780.800119506246
"213",1194.69456293594,787.810761506246
"214",1195.24339893594,794.121529506246
"215",1194.05544107762,792.978253757412
"216",1187.5451538691,832.428022922466
"217",1181.03486666059,875.632027179114
"218",1207.19042930344,918.836031435762
"219",1207.20830022578,962.04003569241
"220",1207.22617114813,1005.24403994906
"221",1207.24404207048,1048.44804420571
"222",1207.26191299282,1091.65204846235
"223",1207.27978391517,854.470127983916
"224",1207.29765483751,908.680368838101
"225",1207.31552575986,927.831988772818
"226",1207.3333966822,901.136512971613
"227",1207.35126760455,905.139222270222
"228",1207.36913852689,757.967971702044
"229",1207.38700944924,795.778001978081
"230",1207.40488037158,713.275758041333
"231",1207.42275129393,891.180723965313
"232",1207.44062221627,1069.08568988929
"233",1207.45849313862,1101.21069210696
"234",1207.47636406096,1133.33569432462
"235",1207.49423498331,1132.32422862952
"236",1207.51210590566,1131.68551803889
"237",1207.529976828,1131.04680744826
"238",1207.54784775035,1130.40809685762
"239",1207.56571867269,1129.76938626699
"240",1207.58358959504,1129.13067567636
"241",1207.60146051738,1128.49196508572
"242",1207.61933143973,1127.85325449509
"243",1206.77140328054,1014.70560413735
"244",1207.78371039229,822.169538790032
"245",1208.79601750405,765.27354205154
"246",1209.80832461581,833.458834565574
"247",1210.82063172757,952.27508699753
"248",1205.26192844763,957.734465180331
"249",1205.37913794646,795.414583125938
"250",1205.49634744529,646.819299318342
"251",1205.61355694412,728.092907984717
"252",1205.73076644296,640.748837956628
"253",1205.84797594179,707.652485625907
"254",1205.84797594179,625.597612484992
"255",1205.84797594179,691.684405086136
"256",1205.84797594179,730.794289666793
"257",1205.84797594179,730.794289666793
"258",1203.57983694179,737.439260666793
"259",1200.52084994179,743.905191666793
"260",1197.19371794179,749.486087666793
"261",1193.38492494179,755.939021666793
"262",1189.34159894179,763.904953666793
"263",1185.30577994179,770.604961666793
"264",1181.31765394179,776.021997666793
"265",1176.75077294179,781.610097666793
"266",1171.92837794179,786.837701666793
"267",1144.10250337388,804.973552515444
"268",1116.27662880597,823.109403364096
"269",1088.45075423806,841.245254212748
"270",1060.62487967015,859.3811050614
"271",1032.79900510224,877.516955910052
"272",1004.97313053433,895.652806758703
"273",977.147255966419,913.788657607355
"274",1137.64871227757,931.924508456007
"275",1050.56968563925,934.575116175473
"276",963.490659000931,937.225723894939
"277",962.806431774715,939.876331614405
"278",962.122204548498,942.526939333871
"279",961.437977322282,945.177547053337
"280",960.753750096066,947.828154772803
"281",960.06952286985,950.478762492269
"282",959.385295643634,953.129370211735
"283",1013.58956851672,955.779977931201
"284",1179.49202596988,958.430585650667
"285",1204.26829219864,948.1396050245
"286",1167.85931844939,976.92372300468
"287",1179.5735240875,974.728098584476
"288",1179.5735240875,974.728098584476
"289",1179.5735240875,974.728098584476
"290",1179.5735240875,974.728098584476
"291",1179.5735240875,974.728098584476
"292",1179.5735240875,974.728098584476
"293",1179.5735240875,974.728098584476
"294",1179.5735240875,974.728098584476
"295",1179.5735240875,974.728098584476
"296",1179.5735240875,974.728098584476
"297",1179.5735240875,974.728098584476
"298",1179.5735240875,974.728098584476
"299",1179.5735240875,974.728098584476
"300",1179.5735240875,974.728098584476
"301",1179.5735240875,974.728098584476
"302",1179.5735240875,974.728098584476
"303",1173.0304910875,977.450824584476
"304",1164.7328450875,979.652543584476
"305",1158.0773120875,981.139154584476
"306",1150.5095380875,983.618420584476
"307",1143.1116290875,987.336650584476
"308",1136.2670630875,990.618995584476
"309",1129.9378940875,992.693652584476
"310",1121.9562720875,994.599536584476
"311",1114.1115960875,997.049126584476
"312",1154.9951326665,991.1489349828
"313",854.84273161154,985.248743381125
"314",854.209460588895,979.348551779449
"315",1035.66094265366,973.448360177773
"316",1069.27321579603,967.548168576097
"317",808.693624827937,961.647976974421
"318",864.945090552748,955.747785372745
"319",968.783221587863,949.847593771069
"320",1022.48666524748,949.758209595946
"321",1076.19010890709,949.668825420824
"322",1129.8935525667,949.579441245701
"323",1183.59699622632,949.490057070579
"324",1237.30043988593,949.400672895456
"325",1208.19636104698,949.311288720334
"326",1219.37610681698,949.221904545211
"327",1160.24599507139,949.132520370088
"328",1160.281001099,949.043136194966
"329",1194.22586679179,948.953752019843
"330",1091.94316940104,1003.97272595638
"331",1210.96533947879,1058.99169989291
"332",991.885564353771,1031.41175739882
"333",772.805789228751,1003.83181490472
"334",905.845945568712,995.659853866332
"335",984.704198910242,972.348464820046
"336",1007.5414904229,949.03707577376
"337",952.971829823818,996.581878046869
"338",929.452544166928,1044.12668031998
"339",905.933258510037,1020.72676691093
"340",882.413972853147,1037.26520287776
"341",858.894687196257,1061.77160950657
"342",835.375401539367,1059.25402831112
"343",811.856115882476,1032.80248120744
"344",788.336830225586,976.410666506782
"345",764.817544568696,963.233332502745
"346",764.817544568696,950.055998498707
"347",764.817544568696,1047.99437735904
"348",764.817544568696,1047.99437735904
"349",764.817544568696,1047.99437735904
"350",764.817544568696,1047.99437735904
"351",764.817544568696,1047.99437735904
"352",764.817544568696,1047.99437735904
"353",764.817544568696,1047.99437735904
"354",757.887476568696,1045.54083535904
"355",751.027789568696,1042.23833235904
"356",744.660148568696,1038.30361135904
"357",738.169463568696,1034.97242835904
"358",731.815719568696,1032.57385235904
"359",723.887351568696,1028.42170535904
"360",718.376808568696,1024.93806235904
"361",712.610024568696,1020.44563735904
"362",706.377728568696,1016.61867935904
"363",709.833708040597,981.477504743715
"364",669.404278969253,1004.60299173893
"365",616.915756185521,991.196860153329
"366",579.18589325942,681.378905488511
"367",536.773392280616,660.530806215419
"368",544.913192267377,730.99195838135
"369",401.41573813007,702.646645385178
