"X","Y","Z"
-17.6185836791992,7301.005859375,-211.512130737305
-17.6184215545654,7221.005859375,-253.178802490234
-17.6182594299316,7141.005859375,-294.845458984375
-17.6182155609131,7119.58935546875,-306
-17.6211128234863,7073.6728515625,-304
-17.6212673187256,7061.83935546875,-304
-17.6208190917969,7050.005859375,-304
-17.6209392547607,7038.17236328125,-304
-17.6205348968506,7026.3388671875,-304
-17.6209182739258,7014.50537109375,-304
-17.6205291748047,7002.671875,-304
-17.6209125518799,6990.83837890625,-304
-17.6205234527588,6979.0048828125,-304
-17.620906829834,6967.17138671875,-304
-17.6205177307129,6955.337890625,-304
-17.6209011077881,6943.50439453125,-304
-17.620512008667,6931.6708984375,-304
-17.6208953857422,6919.83740234375,-304
-17.6205062866211,6908.00390625,-304
-17.6208896636963,6896.17041015625,-304
-17.6205005645752,6884.3369140625,-304
-17.6208839416504,6872.50341796875,-304
-17.6204948425293,6860.669921875,-304
-17.6208782196045,6848.83642578125,-304
-17.6204891204834,6837.0029296875,-304
-17.6208724975586,6825.16943359375,-304
-17.6204833984375,6813.3359375,-304
-17.6208667755127,6801.50244140625,-304
-17.6204776763916,6789.6689453125,-304
-17.6208610534668,6777.83544921875,-304
-17.6204719543457,6766.001953125,-304
-17.6208553314209,6754.16845703125,-304
-17.6204662322998,6742.3349609375,-304
-17.620849609375,6730.50146484375,-304
-17.6204605102539,6718.66796875,-304
-17.6208438873291,6706.83447265625,-304
-17.620454788208,6695.0009765625,-304
-17.6208381652832,6683.16748046875,-304
-17.6204490661621,6671.333984375,-304
-17.6208324432373,6659.50048828125,-304
-17.6204433441162,6647.6669921875,-304
-17.6208267211914,6635.83349609375,-304
-17.6204376220703,6624,-304
-17.6208209991455,6612.16650390625,-304
-17.6204319000244,6600.3330078125,-304
-17.6208152770996,6588.49951171875,-304
-17.6204261779785,6576.666015625,-304
-17.6208095550537,6564.83251953125,-304
-17.6204204559326,6552.9990234375,-304
-17.6208038330078,6541.16552734375,-304
-17.6204147338867,6529.33203125,-304
-17.6207981109619,6517.49853515625,-304
-17.6204090118408,6505.6650390625,-304
-17.620792388916,6493.83154296875,-304
-17.6204032897949,6481.998046875,-304
-17.6207866668701,6470.16455078125,-304
-17.620397567749,6458.3310546875,-304
-17.6207809448242,6446.49755859375,-304
-17.6203918457031,6434.6640625,-304
-17.6207752227783,6422.83056640625,-304
-17.6203861236572,6410.9970703125,-304
-17.6207695007324,6399.16357421875,-304
-17.6203804016113,6387.330078125,-304
-17.6207637786865,6375.49658203125,-304
-17.6203746795654,6363.6630859375,-304
-17.6207580566406,6351.82958984375,-304
-17.6203689575195,6339.99609375,-304
-17.6207523345947,6328.16259765625,-304
-17.6203632354736,6316.3291015625,-304
-17.6207466125488,6304.49560546875,-304
-17.6203575134277,6292.662109375,-304
-17.6207408905029,6280.82861328125,-304
-17.6203517913818,6268.9951171875,-304
-17.620735168457,6257.16162109375,-304
-17.6203460693359,6245.328125,-304
-17.6207294464111,6233.49462890625,-304
-17.62034034729,6221.6611328125,-304
-17.6207237243652,6209.82763671875,-304
-17.6203346252441,6197.994140625,-304
-17.6207180023193,6186.16064453125,-304
-17.6203289031982,6174.3271484375,-304
-17.6207122802734,6162.49365234375,-304
-17.6203231811523,6150.66015625,-304
-17.6207065582275,6138.82666015625,-304
-17.6203174591064,6126.9931640625,-304
-17.6207008361816,6115.15966796875,-304
-17.6203117370605,6103.326171875,-304
-17.6206951141357,6091.49267578125,-304
-17.6203060150146,6079.6591796875,-304
-17.6206893920898,6067.82568359375,-304
-17.6203002929688,6055.9921875,-304
-17.6206836700439,6044.15869140625,-304
-17.6202945709229,6032.3251953125,-304
-17.620677947998,6020.49169921875,-304
-17.620288848877,6008.658203125,-304
-17.6206722259521,5996.82470703125,-304
-17.6202831268311,5984.9912109375,-304
-17.6206665039062,5973.15771484375,-304
-17.6202774047852,5961.32421875,-304
-17.6206607818604,5949.49072265625,-304
-17.6202716827393,5937.6572265625,-304
-17.6206550598145,5925.82373046875,-304
-17.6202659606934,5913.990234375,-304
-17.6206493377686,5902.15673828125,-304
-17.6202602386475,5890.3232421875,-304
-17.6206436157227,5878.48974609375,-304
-17.6202545166016,5866.65625,-304
-17.6206378936768,5854.82275390625,-304
-17.6202487945557,5842.9892578125,-304
-17.6206321716309,5831.15576171875,-304
-17.6202430725098,5819.322265625,-304
-17.620626449585,5807.48876953125,-304
-17.6202373504639,5795.6552734375,-304
-17.6206207275391,5783.82177734375,-304
-17.620231628418,5771.98828125,-304
-17.6206150054932,5760.15478515625,-304
-17.6202259063721,5748.3212890625,-304
-17.6206092834473,5736.48779296875,-304
-17.6202201843262,5724.654296875,-304
-17.6206035614014,5712.82080078125,-304
-17.6202144622803,5700.9873046875,-304
-17.6205978393555,5689.15380859375,-304
-17.6202087402344,5677.3203125,-304
-17.6205921173096,5665.48681640625,-304
-17.6202030181885,5653.6533203125,-304
-17.6205863952637,5641.81982421875,-304
-17.6201972961426,5629.986328125,-304
-17.6205806732178,5618.15283203125,-304
-17.6201915740967,5606.3193359375,-304
-17.6205749511719,5594.48583984375,-304
-17.6201858520508,5582.65234375,-304
-17.620569229126,5570.81884765625,-304
-17.6201801300049,5558.9853515625,-304
-17.6205635070801,5547.15185546875,-304
-17.620174407959,5535.318359375,-304
-17.6205577850342,5523.48486328125,-304
-17.6201686859131,5511.6513671875,-304
-17.6205520629883,5499.81787109375,-304
-17.6201629638672,5487.984375,-304
-17.6205463409424,5476.15087890625,-304
-17.6201572418213,5464.3173828125,-304
-17.6205406188965,5452.48388671875,-304
-17.6201515197754,5440.650390625,-304
-17.6205348968506,5428.81689453125,-304
-17.6201457977295,5416.9833984375,-304
-17.6205291748047,5405.14990234375,-304
-17.6201400756836,5393.31640625,-302.348846435547
-17.6205234527588,5381.48291015625,-299.035522460938
-17.6201343536377,5369.6494140625,-295.722198486328
-17.6205177307129,5357.81591796875,-292.408874511719
-17.6201286315918,5345.982421875,-289.095550537109
-17.620512008667,5334.14892578125,-285.7822265625
-17.6201229095459,5322.3154296875,-282.468902587891
-17.6205062866211,5310.48193359375,-279.155578613281
-17.6201171875,5298.6484375,-275.842254638672
-17.6205005645752,5286.81494140625,-271.700592041016
-17.6201114654541,5274.9814453125,-267.558929443359
-17.6204948425293,5263.14794921875,-263.417266845703
-17.6201057434082,5251.314453125,-259.275604248047
-17.6204891204834,5239.48095703125,-255.133941650391
-17.6201000213623,5227.6474609375,-250.992263793945
-17.6204833984375,5215.81396484375,-246.850601196289
-17.6200942993164,5203.98046875,-242.708923339844
-17.6204776763916,5192.14697265625,-238.685592651367
-17.6200885772705,5180.3134765625,-234.662246704102
-17.6204719543457,5168.47998046875,-230.638916015625
-17.6200828552246,5156.646484375,-226.615570068359
-17.6204662322998,5144.81298828125,-222.592239379883
-17.6200771331787,5132.9794921875,-218.568893432617
-17.6204605102539,5121.14599609375,-214.545562744141
-17.6200714111328,5109.3125,-210.522216796875
-17.620454788208,5097.47900390625,-206.208877563477
-17.6200656890869,5085.6455078125,-201.978454589844
-17.6204490661621,5073.81201171875,-197.836791992188
-17.620059967041,5061.978515625,-193.695129394531
-17.6204433441162,5050.14501953125,-189.553466796875
-17.6200542449951,5038.3115234375,-185.411804199219
-17.6204376220703,5026.47802734375,-181.270141601562
-17.6200485229492,5014.64453125,-177.128479003906
-17.6204319000244,5002.81103515625,-172.98681640625
-17.6200428009033,4990.9775390625,-168.845153808594
-17.6204261779785,4979.14404296875,-164.703491210938
-17.6200370788574,4967.310546875,-160.561828613281
-17.6204204559326,4955.47705078125,-156.420166015625
