"X","Y","Z"
-3927.6474609375,5383.876953125,-101.425811767578
-3945.24951171875,5293.916015625,-143.092483520508
-3962.10864257812,5207.75341796875,-183
-3975.71166992188,5157.837890625,-181
-3980.37646484375,5147.033203125,-181
-3985.93530273438,5136.697265625,-181
-3992.1787109375,5126.71142578125,-181
-3998.92797851562,5117.03173828125,-181
-4006.05322265625,5107.6083984375,-181
-4013.46044921875,5098.39501953125,-181
-4021.08154296875,5089.3515625,-181
-4028.86694335938,5080.44580078125,-181
-4036.7802734375,5071.6513671875,-181
-4044.794921875,5062.94775390625,-181
-4052.89135742188,5054.3193359375,-181
-4061.0546875,5045.75341796875,-181
-4069.26928710938,5037.236328125,-181
-4077.52221679688,5028.75634765625,-181
-4085.8037109375,5020.30419921875,-181
-4094.10668945312,5011.873046875,-181
-4102.42578125,5003.45751953125,-181
-4110.7568359375,4995.05419921875,-181
-4119.09716796875,4986.65966796875,-181
-4127.4443359375,4978.27197265625,-181
-4135.79638671875,4969.88916015625,-181
-4144.15234375,4961.51025390625,-181
-4152.51123046875,4953.13427734375,-181
-4160.87255859375,4944.7607421875,-180.121429443359
-4169.2353515625,4936.388671875,-179.021224975586
-4177.59912109375,4928.017578125,-178.017135620117
-4185.96435546875,4919.64794921875,-177.013046264648
-4194.330078125,4911.27880859375,-176.00895690918
-4202.69677734375,4902.91064453125,-175.004867553711
-4211.0634765625,4894.54248046875,-170.539337158203
-4219.4306640625,4886.1748046875,-166.020919799805
-4227.79833984375,4877.8076171875,-161.502502441406
-4236.16552734375,4869.43994140625,-156.984085083008
-4244.533203125,4861.07275390625,-152.549346923828
-4252.900390625,4852.705078125,-148.114608764648
-4261.26806640625,4844.337890625,-143.679870605469
-4269.63525390625,4835.97021484375,-139.245132446289
-4278.00244140625,4827.6025390625,-134.810394287109
-4286.3701171875,4819.2353515625,-130.37565612793
-4294.7373046875,4810.86767578125,-125.94091796875
-4303.10546875,4802.5009765625,-121.50617980957
-4311.47265625,4794.13330078125,-117.015655517578
-4319.84033203125,4785.76611328125,-112.525131225586
-4328.20751953125,4777.3984375,-108.034606933594
-4336.5751953125,4769.03125,-103.544082641602
-4344.9423828125,4760.66357421875,-99.0535583496094
-4353.31005859375,4752.29638671875,-94.5630340576172
-4361.67724609375,4743.9287109375,-90.072509765625
-4370.044921875,4735.5615234375,-85.5819854736328
-4378.412109375,4727.19384765625,-81.0914611816406
-4386.779296875,4718.826171875,-76.600944519043
-4395.146484375,4710.45849609375,-72.1104278564453
-4403.51416015625,4702.09130859375,-67.6199035644531
-4411.88134765625,4693.7236328125,-63.1851654052734
-4420.24951171875,4685.35693359375,-58.7504272460938
-4428.61669921875,4676.9892578125,-54.3156890869141
-4436.984375,4668.6220703125,-49.8809509277344
-4445.35205078125,4660.2548828125,-45.4462127685547
-4453.71923828125,4651.88720703125,-41.011474609375
-4462.08740234375,4643.5205078125,-36.5767364501953
-4470.455078125,4635.1533203125,-32.1419982910156
-4478.82177734375,4626.78515625,-27.7072601318359
-4487.189453125,4618.41796875,-23.2725219726562
-4495.55712890625,4610.05078125,-18.8377838134766
-4503.92431640625,4601.68310546875,-14.4030447006226
-4512.2890625,4593.31298828125,-9.88464260101318
-4520.6494140625,4584.9384765625,-5.36626243591309
-4529.0029296875,4576.55712890625,-0.84791374206543
-4537.3486328125,4568.16796875,3.67039251327515
-4545.68505859375,4559.76953125,8.18864440917969
-4554.01123046875,4551.361328125,12.7068328857422
-4562.3271484375,4542.9423828125,17.224946975708
-4570.6318359375,4534.5126953125,21.742977142334
-4578.92529296875,4526.07177734375,26.2609100341797
-4587.20703125,4517.61962890625,30.7787380218506
-4595.47705078125,4509.15576171875,35.2964477539062
-4603.73486328125,4500.68017578125,39.8140335083008
-4611.98046875,4492.19287109375,44.2490234375
-4620.2138671875,4483.693359375,48.6839904785156
-4628.4345703125,4475.18212890625,53.1189231872559
-4636.64306640625,4466.65869140625,57.5538101196289
-4644.83935546875,4458.12353515625,61.9886474609375
-4653.02294921875,4449.576171875,66.4234237670898
-4661.19384765625,4441.01708984375,70.8581237792969
-4669.3525390625,4432.44580078125,75.2927398681641
-4677.49853515625,4423.86279296875,79.7272644042969
-4685.6318359375,4415.267578125,84.1616897583008
-4693.74755859375,4406.65625,88.5959548950195
-4701.8408203125,4398.0234375,93.0299758911133
-4709.9072265625,4389.36572265625,97.512321472168
-4717.943359375,4380.68017578125,101.994163513184
-4725.947265625,4371.96484375,106.475395202637
-4733.9169921875,4363.21826171875,110.955932617188
-4741.8515625,4354.439453125,115.435668945312
-4749.74951171875,4345.62744140625,119.914512634277
-4757.60986328125,4336.7822265625,124.392364501953
-4765.43212890625,4327.9033203125,128.869125366211
-4773.21533203125,4318.990234375,133.344711303711
-4780.95947265625,4310.04296875,137.81901550293
-4788.6640625,4301.06201171875,142.513809204102
-4796.3291015625,4292.046875,147.207473754883
-4803.94970703125,4282.994140625,151.613098144531
-4811.5205078125,4273.900390625,156.061325073242
-4819.0380859375,4264.76220703125,160.507263183594
-4826.49951171875,4255.578125,164.950622558594
-4833.90234375,4246.3466796875,169.391143798828
-4841.24462890625,4237.0673828125,173.828552246094
-4848.52490234375,4227.7392578125,178.262619018555
-4855.74169921875,4218.3623046875,182.693084716797
-4862.89453125,4208.93603515625,187.119705200195
-4869.982421875,4199.4609375,191.513977050781
-4877.00439453125,4189.93701171875,195.903930664062
-4883.96044921875,4180.36474609375,199.440689086914
-4890.849609375,4170.744140625,202.45539855957
-4897.67138671875,4161.07568359375,205.466445922852
-4904.42529296875,4151.35986328125,208.473678588867
-4911.11083984375,4141.5966796875,211.476928710938
-4917.72802734375,4131.787109375,214.47607421875
-4924.2763671875,4121.931640625,217
-4930.75537109375,4112.0302734375,217
-4937.1650390625,4102.083984375,217
-4943.5048828125,4092.0927734375,217
-4949.7744140625,4082.05737304688,217
-4955.97314453125,4071.97827148438,217
-4962.10107421875,4061.85595703125,217
-4968.158203125,4051.69091796875,217
-4974.14404296875,4041.48364257812,217
-4980.0556640625,4031.23364257812,217
-4985.89111328125,4020.93994140625,217
-4991.64794921875,4010.60205078125,217
-4997.32421875,4000.21997070312,217
-5002.9189453125,3989.79370117188,217
-5008.43115234375,3979.32348632812,217
-5013.859375,3968.8095703125,217
-5019.20361328125,3958.25244140625,217
-5024.46240234375,3947.65283203125,217
-5029.6357421875,3937.01098632812,217
-5034.72265625,3926.32763671875,217
-5039.72265625,3915.603515625,217
-5044.6357421875,3904.83911132812,217
-5049.46142578125,3894.03515625,217
-5054.19873046875,3883.1923828125,217
-5058.85107421875,3872.31274414062,217
-5063.421875,3861.39868164062,217
-5067.9140625,3850.45166015625,217
-5072.32861328125,3839.47338867188,217
-5076.66748046875,3828.46484375,217
-5080.931640625,3817.42700195312,217
-5085.12158203125,3806.36083984375,217
-5089.23779296875,3795.26708984375,217
-5093.2802734375,3784.14624023438,217
-5097.24951171875,3772.9990234375,217
-5101.1455078125,3761.82592773438,217
-5104.96826171875,3750.62768554688,217
-5108.71826171875,3739.40478515625,217
-5112.392578125,3728.15698242188,217
-5115.9892578125,3716.88403320312,217
-5119.50634765625,3705.58618164062,217
-5122.94287109375,3694.26342773438,217
-5126.29736328125,3682.916015625,217
-5129.56884765625,3671.54443359375,217
-5132.75634765625,3660.14916992188,217
-5135.859375,3648.73071289062,217
-5138.87744140625,3637.28930664062,217
-5141.810546875,3625.82592773438,217
-5144.65771484375,3614.3408203125,217
-5147.4189453125,3602.83471679688,217
-5150.09228515625,3591.30810546875,217
-5152.67578125,3579.76098632812,217
-5155.16796875,3568.19384765625,217
-5157.5673828125,3556.60693359375,217
-5159.873046875,3545.00122070312,217
-5162.083984375,3533.376953125,217
-5164.2001953125,3521.73510742188,217
-5166.220703125,3510.07641601562,217
-5168.14501953125,3498.4013671875,217
-5169.97314453125,3486.7109375,217
-5171.70458984375,3475.005859375,217
-5173.33935546875,3463.28686523438,217
-5174.876953125,3451.5546875,217
-5176.3173828125,3439.81005859375,217
-5177.66015625,3428.05395507812,217
-5178.90576171875,3416.287109375,217
-5180.0537109375,3404.51025390625,217
-5181.10400390625,3392.72436523438,218.711929321289
-5182.056640625,3380.93017578125,221.487014770508
-5182.91162109375,3369.12866210938,224.835556030273
-5183.6689453125,3357.3203125,228.431243896484
-5184.32861328125,3345.50610351562,232.02067565918
-5184.890625,3333.68701171875,235.466201782227
-5185.35498046875,3321.86352539062,238.90788269043
-5185.7216796875,3310.03662109375,242.345489501953
-5185.9912109375,3298.20703125,245.77880859375
-5186.16357421875,3286.37573242188,249.207595825195
-5186.23828125,3274.54345703125,252.631622314453
-5186.21533203125,3262.7109375,256.050628662109
-5186.0947265625,3250.87890625,259.464416503906
-5185.87646484375,3239.04833984375,262.872711181641
-5185.560546875,3227.21997070312,266.556488037109
-5185.1474609375,3215.39453125,270.391632080078
-5184.63671875,3203.57299804688,274.221649169922
-5184.02880859375,3191.75610351562,277.725006103516
-5183.32421875,3179.94458007812,281.160797119141
-5182.5224609375,3168.13916015625,284.691284179688
-5181.63427734375,3156.33984375,288.215362548828
-5180.67822265625,3144.54565429688,291.709167480469
-5179.67138671875,3132.75537109375,295.199401855469
-5178.62646484375,3120.96850585938,298.686889648438
-5177.5458984375,3109.18481445312,302.171752929688
-5176.42822265625,3097.40454101562,301.255035400391
-5175.27294921875,3085.6279296875,304.816864013672
-5174.07958984375,3073.85498046875,308.375854492188
-5172.84814453125,3062.0859375,311.931945800781
-5171.57763671875,3050.32104492188,315.485076904297
-5170.2685546875,3038.560546875,319.035186767578
-5168.92041015625,3026.80444335938,322.582214355469
-5167.53271484375,3015.05297851562,326.126129150391
-5166.10595703125,3003.30615234375,329.666870117188
-5164.6396484375,2991.56420898438,346.732269287109
-5163.13427734375,2979.8271484375,346.919097900391
-5161.58935546875,2968.09521484375,347.117065429688
-5160.0048828125,2956.36865234375,347.944152832031
-5158.380859375,2944.6474609375,349.880950927734
-5156.7177734375,2932.931640625,351.821258544922
-5155.01513671875,2921.2216796875,353.765075683594
-5153.27294921875,2909.51733398438,355.712341308594
-5151.4912109375,2897.81909179688,357.226928710938
-5149.67041015625,2886.126953125,356.842620849609
-5147.81005859375,2874.44091796875,356.462951660156
-5145.91015625,2862.76123046875,356.597625732422
-5143.97119140625,2851.087890625,356.762451171875
-5141.99267578125,2839.42114257812,356.930633544922
-5139.97509765625,2827.76123046875,357.102142333984
-5137.91796875,2816.10815429688,357.277008056641
-5135.8212890625,2804.46215820312,357.455200195312
-5133.685546875,2792.8232421875,357.026702880859
-5131.51025390625,2781.19165039062,356.222900390625
-5129.30224609375,2769.56616210938,355.422424316406
-5127.06884765625,2757.94555664062,354.624481201172
-5124.81689453125,2746.32861328125,353.828460693359
-5122.55078125,2734.71435546875,353.033843994141
-5120.27392578125,2723.10205078125,352.240325927734
-5117.9892578125,2711.49145507812,351.999969482422
-5115.69873046875,2699.8818359375,351.999969482422
-5113.4033203125,2688.27319335938,351.999969482422
-5111.1044921875,2676.66528320312,351.999969482422
-5108.80322265625,2665.05786132812,351.999969482422
-5106.5,2653.45092773438,351.999969482422
-5104.1962890625,2641.84399414062,351.999969482422
-5101.89111328125,2630.2373046875,351.999969482422
-5099.5849609375,2618.630859375,351.999969482422
-5097.27783203125,2607.02465820312,351.999969482422
-5094.9697265625,2595.41870117188,351.999969482422
-5092.6611328125,2583.81274414062,351.999969482422
-5090.35302734375,2572.20654296875,351.999969482422
-5088.044921875,2560.60034179688,351.999969482422
-5085.736328125,2548.99438476562,351.999969482422
-5083.42822265625,2537.38842773438,351.999969482422
-5081.11962890625,2525.78247070312,351.999969482422
-5078.81103515625,2514.17651367188,351.999969482422
-5076.5029296875,2502.57055664062,351.999969482422
-5074.1943359375,2490.96459960938,351.999969482422
-5071.88623046875,2479.3583984375,351.999969482422
-5069.57763671875,2467.75244140625,351.999969482422
-5067.2685546875,2456.14672851562,351.999969482422
-5064.9599609375,2444.54077148438,351.999969482422
-5062.65185546875,2432.9345703125,351.999969482422
-5060.34326171875,2421.32861328125,351.999969482422
-5058.03466796875,2409.72265625,351.999969482422
-5055.7265625,2398.11645507812,351.999969482422
-5053.41796875,2386.51049804688,351.999969482422
-5051.10986328125,2374.90454101562,351.999969482422
-5048.80126953125,2363.29858398438,351.999969482422
-5046.49365234375,2351.6923828125,351.999969482422
-5044.185546875,2340.08618164062,351.999969482422
-5041.87646484375,2328.48022460938,351.999969482422
-5039.56787109375,2316.87426757812,351.999969482422
-5037.2587890625,2305.2685546875,351.999969482422
-5034.9501953125,2293.66259765625,351.999969482422
-5032.64111328125,2282.056640625,351.999969482422
-5030.3330078125,2270.45068359375,351.999969482422
-5028.02392578125,2258.8447265625,351.999969482422
-5025.7158203125,2247.23876953125,351.999969482422
-5023.40673828125,2235.6328125,351.999969482422
-5021.0986328125,2224.02685546875,351.999969482422
-5018.78955078125,2212.4208984375,351.999969482422
-5016.4814453125,2200.81494140625,351.999969482422
-5014.17236328125,2189.208984375,351.999969482422
-5011.86328125,2177.60302734375,351.999969482422
-5009.5546875,2165.9970703125,351.999969482422
-5007.24560546875,2154.39111328125,351.999969482422
-5004.9375,2142.78515625,351.999969482422
-5002.62841796875,2131.17919921875,351.999969482422
-5000.31982421875,2119.5732421875,351.999969482422
-4998.0107421875,2107.96728515625,351.999969482422
-4995.70263671875,2096.361328125,351.999969482422
-4993.39453125,2084.75537109375,351.999969482422
-4991.0859375,2073.1494140625,351.999969482422
-4988.77783203125,2061.54345703125,351.999969482422
-4986.46923828125,2049.9375,351.999969482422
-4984.1611328125,2038.33142089844,351.999969482422
-4981.8525390625,2026.72546386719,351.999969482422
-4979.54443359375,2015.11938476562,352.102264404297
-4977.2353515625,2003.51342773438,352.102264404297
-4974.92724609375,1991.90734863281,352.102264404297
-4972.6181640625,1980.30139160156,352.102264404297
-4970.3095703125,1968.69543457031,352.102264404297
-4968.00439453125,1957.0888671875,352.102264404297
-4965.70556640625,1945.48095703125,352.102264404297
-4963.41552734375,1933.87133789062,352.215972900391
-4961.13671875,1922.25952148438,352.215972900391
-4958.8701171875,1910.64526367188,352.215972900391
-4956.6171875,1899.02844238281,352.215972900391
-4954.37841796875,1887.40881347656,352.215972900391
-4952.154296875,1875.78637695312,352.215972900391
-4949.94580078125,1864.16101074219,352.318206787109
-4947.7529296875,1852.53259277344,352.318206787109
-4945.576171875,1840.90124511719,352.318206787109
-4943.41552734375,1829.26684570312,352.318206787109
-4941.271484375,1817.62939453125,352.318206787109
-4939.14404296875,1805.98889160156,352.318206787109
-4937.033203125,1794.34545898438,352.318206787109
-4934.93896484375,1782.69897460938,352.433746337891
-4932.861328125,1771.04943847656,352.433746337891
-4930.80029296875,1759.39697265625,352.433746337891
-4928.75634765625,1747.74157714844,352.433746337891
-4926.72900390625,1736.08325195312,352.433746337891
-4924.71875,1724.42199707031,352.433746337891
-4922.7255859375,1712.7578125,352.433746337891
-4920.7490234375,1701.09069824219,352.433746337891
-4918.78955078125,1689.42077636719,352.541412353516
-4916.84716796875,1677.748046875,352.541412353516
-4914.92138671875,1666.07250976562,352.541412353516
-4913.0126953125,1654.39416503906,352.541412353516
-4911.12109375,1642.71301269531,352.541412353516
-4909.24658203125,1631.02917480469,352.541412353516
-4907.388671875,1619.34265136719,352.541412353516
-4905.5478515625,1607.65344238281,352.541412353516
-4903.72412109375,1595.96154785156,352.641845703125
-4901.91748046875,1584.26696777344,352.641845703125
-4900.130859375,1572.5693359375,352.641845703125
-4898.3681640625,1560.86804199219,352.641845703125
-4896.63232421875,1549.16284179688,352.641845703125
-4894.9248046875,1537.45336914062,352.641845703125
-4893.24755859375,1525.73962402344,352.641845703125
-4891.6015625,1514.02136230469,352.641845703125
-4889.98779296875,1502.29870605469,352.641845703125
-4888.40673828125,1490.57153320312,352.743957519531
-4886.859375,1478.83996582031,352.743957519531
-4885.345703125,1467.10400390625,352.743957519531
-4883.86572265625,1455.36364746094,352.743957519531
-4882.42041015625,1443.61901855469,352.743957519531
-4881.00927734375,1431.87023925781,352.743957519531
-4879.6328125,1420.11730957031,352.743957519531
-4878.291015625,1408.3603515625,352.743957519531
-4876.98388671875,1396.59948730469,352.743957519531
-4875.71142578125,1384.83483886719,352.743957519531
-4874.4736328125,1373.06652832031,352.743957519531
-4873.27099609375,1361.29455566406,352.844848632812
-4872.10302734375,1349.51904296875,352.844848632812
-4870.97021484375,1337.74011230469,352.844848632812
-4869.8720703125,1325.95788574219,352.844848632812
-4868.80908203125,1314.17248535156,352.844848632812
-4867.78076171875,1302.38403320312,352.844848632812
-4866.78759765625,1290.59252929688,352.844848632812
-4865.8291015625,1278.79821777344,352.844848632812
-4864.9052734375,1267.00109863281,352.844848632812
-4864.0166015625,1255.20129394531,352.844848632812
-4863.16259765625,1243.39892578125,352.844848632812
-4862.34326171875,1231.59411621094,352.844848632812
-4861.55908203125,1219.78686523438,352.844848632812
-4860.8095703125,1207.97741699219,352.844848632812
-4860.0947265625,1196.16577148438,352.844848632812
-4859.41455078125,1184.35205078125,352.844848632812
-4858.76904296875,1172.53637695312,352.844848632812
-4858.158203125,1160.71887207031,352.945587158203
-4857.58203125,1148.89965820312,352.945587158203
-4857.04052734375,1137.07885742188,352.945587158203
-4856.53369140625,1125.25646972656,352.945587158203
-4856.0615234375,1113.4326171875,352.945587158203
-4855.62353515625,1101.607421875,352.945587158203
-4855.22021484375,1089.78100585938,352.945587158203
-4854.85107421875,1077.95349121094,352.841247558594
-4854.5166015625,1066.125,352.841247558594
-4854.21630859375,1054.29553222656,352.729309082031
-4853.9501953125,1042.46533203125,352.729309082031
-4853.71826171875,1030.63439941406,352.729309082031
-4853.5205078125,1018.80279541016,352.729309082031
-4853.3564453125,1006.970703125,352.729309082031
-4853.2265625,995.13818359375,352.729309082031
-4853.1279296875,983.305358886719,352.729309082031
-4853.0537109375,971.472290039062,352.729309082031
-4852.998046875,959.639099121094,352.729309082031
-4852.9560546875,947.805847167969,352.729309082031
-4852.9248046875,935.972595214844,352.729309082031
-4852.9013671875,924.139282226562,352.729309082031
-4852.8837890625,912.305969238281,352.729309082031
-4852.87060546875,900.47265625,352.729309082031
-4852.86083984375,888.639343261719,352.729309082031
-4852.85400390625,876.806030273438,352.729309082031
-4852.8486328125,864.972717285156,352.729309082031
-4852.84521484375,853.139404296875,352.729309082031
-4852.84326171875,841.306091308594,352.729309082031
-4852.84228515625,829.472778320312,352.729309082031
-4852.841796875,817.639465332031,352.729309082031
-4852.84228515625,805.80615234375,352.832885742188
-4852.84228515625,793.972839355469,352.832885742188
-4852.8427734375,782.139526367188,352.832885742188
-4852.8427734375,770.306213378906,352.832885742188
-4852.84326171875,758.472900390625,352.832885742188
-4852.8427734375,746.639587402344,352.832885742188
-4852.84326171875,734.806274414062,352.832885742188
-4852.84326171875,722.972961425781,352.832885742188
-4852.84375,711.1396484375,352.832885742188
-4852.84375,699.306335449219,352.832885742188
-4852.84423828125,687.473022460938,352.832885742188
-4852.84375,675.639709472656,352.832885742188
-4852.84423828125,663.806396484375,352.832885742188
-4852.84423828125,651.973083496094,352.832885742188
-4852.8447265625,640.139770507812,352.832885742188
-4852.8447265625,628.306457519531,352.832885742188
-4852.84521484375,616.47314453125,352.832885742188
-4852.84521484375,604.639831542969,352.933471679688
-4852.845703125,592.806518554688,352.933471679688
-4852.84521484375,580.973205566406,352.933471679688
-4852.845703125,569.139892578125,352.933471679688
-4852.84521484375,557.306579589844,352.933471679688
-4852.845703125,545.473266601562,352.933471679688
-4852.84521484375,533.639953613281,352.933471679688
-4852.845703125,521.806640625,352.933471679688
-4852.845703125,509.973297119141,352.933471679688
-4852.84619140625,498.139953613281,352.933471679688
-4852.84619140625,486.306610107422,352.933471679688
-4852.8466796875,474.473266601562,352.933471679688
-4852.8466796875,462.639923095703,352.933471679688
-4852.84716796875,450.806579589844,352.933471679688
-4852.8466796875,438.973236083984,352.933471679688
-4852.8466796875,427.139892578125,352.933471679688
-4852.84619140625,415.306549072266,352.933471679688
-4852.8466796875,403.473205566406,352.933471679688
-4852.84619140625,391.639862060547,352.933471679688
-4852.8466796875,379.806518554688,352.933471679688
-4852.84619140625,367.973175048828,352.933471679688
-4852.8466796875,356.139831542969,352.933471679688
-4852.84619140625,344.306488037109,352.933471679688
-4852.8466796875,332.47314453125,352.933471679688
-4852.84619140625,320.639801025391,352.933471679688
-4852.8466796875,308.806457519531,352.933471679688
-4852.84619140625,296.973114013672,352.933471679688
-4852.8466796875,285.139770507812,352.933471679688
-4852.84619140625,273.306427001953,352.933471679688
-4852.8466796875,261.473083496094,352.933471679688
-4852.84619140625,249.639755249023,352.933471679688
-4852.8466796875,237.806427001953,352.933471679688
-4852.84619140625,225.973098754883,352.933471679688
-4852.8466796875,214.139770507812,352.933471679688
-4852.84619140625,202.306442260742,352.933471679688
-4852.8466796875,190.473114013672,352.933471679688
-4852.84619140625,178.639785766602,352.933471679688
-4852.8466796875,166.806457519531,352.933471679688
-4852.84619140625,154.973129272461,352.933471679688
-4852.8466796875,143.139801025391,352.933471679688
-4852.84619140625,131.30647277832,352.933471679688
-4852.8466796875,119.473136901855,352.933471679688
-4852.84619140625,107.639801025391,352.933471679688
-4852.8466796875,95.8064651489258,352.933471679688
-4852.84619140625,83.9731292724609,352.933471679688
-4852.8466796875,72.1397933959961,352.933471679688
-4852.84619140625,60.3064575195312,352.933471679688
-4852.8466796875,48.4731216430664,352.933471679688
-4852.84619140625,36.6397857666016,352.933471679688
-4852.8466796875,24.8064517974854,352.933471679688
-4852.84619140625,12.9731178283691,352.933471679688
-4852.8466796875,1.13978385925293,352.933471679688
-4852.84619140625,-10.6935501098633,352.933471679688
-4852.8466796875,-22.5268840789795,352.933471679688
-4852.84619140625,-34.3602180480957,352.933471679688
-4852.8466796875,-46.1935501098633,352.933471679688
-4852.84619140625,-58.0268859863281,352.933471679688
-4852.8466796875,-69.860221862793,352.933471679688
-4852.84619140625,-81.6935577392578,352.933471679688
-4852.8466796875,-93.5268936157227,352.933471679688
-4852.84619140625,-105.360229492188,352.933471679688
-4852.8466796875,-117.193565368652,352.933471679688
-4852.84619140625,-129.026901245117,352.933471679688
-4852.8466796875,-140.860229492188,352.933471679688
-4852.84619140625,-152.693557739258,352.933471679688
-4852.8466796875,-164.526885986328,352.933471679688
-4852.84619140625,-176.360214233398,352.933471679688
-4852.8466796875,-188.193542480469,352.933471679688
-4852.84619140625,-200.026870727539,352.933471679688
-4852.8466796875,-211.860198974609,352.933471679688
-4852.84619140625,-223.69352722168,352.933471679688
-4852.8466796875,-235.52685546875,352.933471679688
-4852.84619140625,-247.36018371582,352.933471679688
-4852.8466796875,-259.193511962891,352.933471679688
-4852.84619140625,-271.02685546875,352.933471679688
-4852.8466796875,-282.860198974609,352.933471679688
-4852.84619140625,-294.693542480469,352.933471679688
-4852.8466796875,-306.526885986328,352.933471679688
-4852.84619140625,-318.360229492188,352.933471679688
-4852.8466796875,-330.193572998047,352.933471679688
-4852.84619140625,-342.026916503906,352.933471679688
-4852.8466796875,-353.860260009766,352.933471679688
-4852.84619140625,-365.693603515625,352.933471679688
-4852.8466796875,-377.526947021484,352.933471679688
-4852.84619140625,-389.360290527344,352.933471679688
-4852.8466796875,-401.193634033203,352.933471679688
-4852.84619140625,-413.026977539062,352.933471679688
-4852.8466796875,-424.860321044922,352.933471679688
-4852.84619140625,-436.693664550781,352.933471679688
-4852.8466796875,-448.527008056641,352.933471679688
-4852.84619140625,-460.3603515625,352.933471679688
-4852.8466796875,-472.193695068359,352.933471679688
-4852.84619140625,-484.027038574219,352.933471679688
-4852.8466796875,-495.860382080078,352.933471679688
-4852.84619140625,-507.693725585938,352.933471679688
-4852.8466796875,-519.527038574219,352.933471679688
-4852.84619140625,-531.3603515625,352.933471679688
-4852.8466796875,-543.193664550781,352.933471679688
-4852.84619140625,-555.026977539062,352.933471679688
-4852.8466796875,-566.860290527344,352.933471679688
-4852.84619140625,-578.693603515625,352.933471679688
-4852.8466796875,-590.526916503906,352.933471679688
-4852.84619140625,-602.360229492188,352.933471679688
-4852.8466796875,-614.193542480469,352.933471679688
-4852.8505859375,-626.02685546875,352.933471679688
-4852.861328125,-637.860168457031,352.933471679688
-4852.88232421875,-649.693481445312,352.821472167969
-4852.91552734375,-661.526733398438,352.821472167969
-4852.96240234375,-673.359985351562,352.821472167969
-4853.02392578125,-685.193115234375,352.821472167969
-4853.1015625,-697.026184082031,352.821472167969
-4853.1953125,-708.859130859375,352.821472167969
-4853.30615234375,-720.69189453125,352.821472167969
-4853.43408203125,-732.524536132812,352.821472167969
-4853.57958984375,-744.35693359375,352.821472167969
-4853.74267578125,-756.189086914062,352.821472167969
-4853.923828125,-768.02099609375,352.821472167969
-4854.123046875,-779.852661132812,352.821472167969
-4854.34033203125,-791.683959960938,352.821472167969
-4854.5751953125,-803.514953613281,352.821472167969
-4854.828125,-815.345581054688,352.821472167969
-4855.09912109375,-827.17578125,352.821472167969
-4855.38818359375,-839.005554199219,352.821472167969
-4855.6953125,-850.834899902344,352.821472167969
-4856.0205078125,-862.663757324219,352.719879150391
-4856.36376953125,-874.492065429688,352.719879150391
-4856.724609375,-886.319885253906,352.719879150391
-4857.10986328125,-898.146911621094,352.719879150391
-4857.525390625,-909.972900390625,352.719879150391
-4857.9765625,-921.797546386719,352.719879150391
-4858.46728515625,-933.620544433594,352.719879150391
-4859.00048828125,-945.441711425781,352.719879150391
-4859.57763671875,-957.260803222656,352.719879150391
-4860.20068359375,-969.077514648438,352.719879150391
-4860.87109375,-980.891662597656,352.719879150391
-4861.58935546875,-992.703002929688,352.719879150391
-4862.35595703125,-1004.51129150391,352.719879150391
-4863.17138671875,-1016.31628417969,352.719879150391
-4864.0361328125,-1028.11779785156,352.719879150391
-4864.95068359375,-1039.91552734375,352.719879150391
-4865.91455078125,-1051.70935058594,352.719879150391
-4866.92822265625,-1063.4990234375,352.719879150391
-4867.9921875,-1075.2841796875,352.719879150391
-4869.10595703125,-1087.06481933594,352.719879150391
-4870.26953125,-1098.84057617188,352.719879150391
-4871.4833984375,-1110.611328125,352.719879150391
-4872.7470703125,-1122.37683105469,352.719879150391
-4874.060546875,-1134.13684082031,352.719879150391
-4875.423828125,-1145.89111328125,352.719879150391
-4876.83740234375,-1157.63952636719,352.719879150391
-4878.30078125,-1169.3818359375,352.719879150391
-4879.8134765625,-1181.11779785156,352.719879150391
-4881.3759765625,-1192.84729003906,352.719879150391
-4882.98779296875,-1204.57006835938,352.719879150391
-4884.64892578125,-1216.28601074219,352.719879150391
-4886.35986328125,-1227.99487304688,352.719879150391
-4888.1201171875,-1239.69641113281,352.719879150391
-4889.92919921875,-1251.39038085938,352.719879150391
-4891.78759765625,-1263.07666015625,352.719879150391
-4893.6953125,-1274.75500488281,352.719879150391
-4895.65234375,-1286.42517089844,352.719879150391
-4897.658203125,-1298.08703613281,352.719879150391
-4899.71337890625,-1309.74035644531,352.719879150391
-4901.8173828125,-1321.38488769531,352.719879150391
