"","X","Y","Z"
"1969-12-31 19:00:01",-3923.64965820312,5376.833984375,-98.7780456542969
"1969-12-31 19:00:02",-3941.25170898438,5286.873046875,-140.444717407227
"1969-12-31 19:00:03",-3958.85400390625,5196.912109375,-182.111389160156
"1969-12-31 19:00:04",-3959.2294921875,5194.99365234375,-183
"1",-3959.2294921875,5194.99365234375,-183
"2",-3972.02124023438,5144.8583984375,-181
"3",-3976.20068359375,5133.83203125,-181
"4",-3981.13745117188,5123.1484375,-181
"5",-3986.67651367188,5112.7373046875,-181
"6",-3992.68896484375,5102.57568359375,-181
"7",-3999.07958984375,5092.63720703125,-181
"8",-4005.75708007812,5082.88134765625,-181
"9",-4012.64697265625,5073.26806640625,-181
"10",-4019.69384765625,5063.76611328125,-181
"11",-3960.23023650604,5075.95223467411,-181.457484337855
"12",-3958.01261586932,5128.36001370676,-183.342092259567
"13",-3953.12952407728,5103.56430910322,-182.967739719773
"14",-4096.98884161925,4966.43546135132,-182.97948807493
"15",-4108.13405876944,4960.35471049916,-181.516217424878
"16",-4138.70334752165,5025.52433639269,-182.847347480588
"17",-4106.45578742431,5045.19193622749,-181.489457939358
"18",-4124.33257385517,5055.23217953174,-181.282351042462
"19",-4125.80699994521,5071.28549113726,-181.169871299937
"20",-4092.63450173423,5057.22242880284,-180.989090010066
"21",-4104.80035809523,5115.1575906716,-181.127775197659
"22",-4092.82816133939,5071.32838110624,-181.151910412915
"23",-4044.45837686782,5065.26080298432,-181.400239695048
"24",-4043.94645065063,5043.18540986692,-181.222233018697
"25",-4091.61065256571,4975.04332732851,-181.189629825628
"26",-4122.76278776961,4931.83191146274,-181.12177059481
"27",-3933.25021395986,4931.83191146274,-182.904417128493
"110",-4160.9169921875,4888.83935546875,-176.726119995117
"210",-4168.35107421875,4879.6328125,-175.727691650391
"310",-4175.7431640625,4870.392578125,-173.55534362793
"410",-4183.0869140625,4861.1142578125,-169.067337036133
"510",-4190.37841796875,4851.79443359375,-164.582366943359
"610",-4197.61376953125,4842.43115234375,-160.100784301758
"710",-4204.79052734375,4833.02294921875,-155.622894287109
"810",-4211.90625,4823.56884765625,-151.149002075195
"91",-4218.95947265625,4814.06787109375,-146.758071899414
"101",-4225.94873046875,4804.52001953125,-142.37141418457
"111",-4230.33645624023,4777.68377545783,-147.103450642425
"121",-4264.22863597651,4646.62655397159,-150.170782783699
"131",-4263.60537427339,4657.14509259621,-147.851060877384
