"","x","y"
"1",-456,931
"2",-462.351161,931.187305
"3",-467.635403,930.328742
"4",-471.418641,928.991466
"5",-474.342813,927.26599
"6",-476.720833,925.047844
"7",-478.506303,922.382322
"8",-479.70251,919.525714
"9",-480.590875,916.28934
"10",-481.159711,912.290731
"11",-469.157079374458,597.235276165395
"12",-457.154447748916,592.913834370529
"13",-445.151816123374,369.551867571037
"14",-433.149184497832,453.285094658203
"15",-421.14655287229,507.740058159626
"16",-409.143921246748,491.518662960142
"17",-397.141289621206,483.442876250259
"18",-385.138657995664,485.518394517315
"19",-373.136026370122,466.963635808347
"20",-361.133394744581,460.918784520175
"21",-349.130763119039,522.464531199263
"22",-337.128131493497,550.121963392127
"23",-399.967263871855,377.600439459659
"24",-462.806396250213,430.883324712381
"25",-450.329212345895,458.302145288935
"26",-437.36991191409,387.852236200956
"27",-454.831215964421,384.479012419364
"28",-463.904764964267,381.105788637773
"29",-431.604682560648,377.732564856181
"30",-399.30460015703,374.359341074589
"31",-367.004517753411,370.986117292997
"32",-334.704435349793,367.612893511406
"33",-382.336034304297,364.239669729814
"34",-459.836858663337,360.866445948222
"35",-454.464937110215,357.49322216663
"36",-584.117004896348,422.384338115954
"37",-600.506339024279,551.763906194961
"38",-596.044679173781,563.997628796393
"39",-557.286745414373,602.155153082306
"40",-574.190438519379,665.083553528226
"41",-460.181709406569,659.71340400882
"42",-346.172980293759,790.048211334868
"43",-232.164251180949,789.434240002374
"44",-253.29169677966,574.617769089989
"45",-443.11700217339,585.033529340344
"46",-459.123399738983,448.166786812063
"47",-404.109405345637,433.149364424773
"48",-349.095410952291,418.131942037483
"49",-294.081416558946,403.114519650193
"50",-239.0674221656,388.097097262904
"51",-184.053427772255,373.079674875614
"52",-129.039433378909,358.062252488324
"53",-194.153945297582,343.044830101034
"54",-254.522629439344,328.027407713744
"55",-276.773420463887,313.009985326455
"56",-334.497538355098,420.78424125702
"57",-145.014412435526,448.192184372062
"58",-208.607434450366,478.151267213974
"59",-171.299422482892,401.417520358211
"60",-162.950894683912,444.539220473633
"61",-206.304754976348,460.138695400276
"62",-211.000883581165,466.716328126262
"63",-397.439729365265,554.035723385714
"64",-549.410604256855,638.774421853514
"65",-561.376630476239,661.204253355529
"66",-531.551127467459,674.97392012484
"67",-488.52929368569,651.465588141411
"68",-465.447945636276,507.133507732528
"69",-599.697552985644,499.341874439699
"70",-602.28973801678,602.720686125508
"71",-548.553838890059,545.93354683908
"72",-593.120382324996,626.223141082658
"73",-537.834555269622,619.73611142469
"74",-369.931701216179,517.90836783342
"75",-356.042169141083,495.172455215591
"76",-356.744938881703,448.513241396989
"77",-323.817716488732,464.660772835221
"78",-301.952837608417,480.776642453562
"79",-326.802386993861,505.193197846891
"80",-324.201608481231,503.012317850466
"81",-333.163024217915,529.562906412594
"82",-293.0936110003,486.997038191325
"83",-278.096571239338,497.161534856337
"84",-269.646551761752,368.194333923843
"85",-220.292186189415,368.507905171399
"86",-228.212079771395,381.507074154915
"87",-390.075446604546,546.114589194105
"88",-400.020802549593,710.722104233296
"89",-373.704480498705,580.017854345267
"90",-388.804453633361,606.897101092363
"91",-433.526340878633,661.69993368912
"92",-447.651442418177,630.432795229985
"93",-412.447007282728,622.533023402209
"94",-412.447007282728,622.533023402209
"95",-405.325591282728,619.604697402209
"96",-397.063978282728,616.600767402209
"97",-388.600280282728,613.887663402209
"98",-379.579040282728,611.137800402209
