"","x","y"
"1",-456,931
"2",-462.351161,931.187305
"3",-467.635403,930.328742
"4",-471.418641,928.991466
"5",-474.342813,927.26599
"6",-476.720833,925.047844
"7",-478.506303,922.382322
"8",-479.70251,919.525714
"9",-480.590875,916.28934
"10",-481.159711,912.290731
"11",-436.398232219583,683.541857925685
"12",-365.312058958868,553.023238135631
"13",-392.35808630361,587.317418348272
"14",-432.315952763784,634.037238824535
"15",-456.938227701511,613.752264486573
"16",-482.333603602516,718.336548696346
"17",-507.908107532975,729.507675478115
"18",-525.552724216933,676.896117394795
"19",-325.419902362692,729.301528994047
"20",-325.418553806254,616.87138272102
"21",-325.417205249816,730.07786577049
"22",-325.415856693377,680.923167662445
"23",-325.414508136939,667.420082658597
"24",-325.413159580501,704.777585841531
"25",-321.157586050055,541.60329905897
"26",-481.117157951157,645.277167490937
"27",-485.2374808198,744.023369301995
"28",-600.717808116683,670.969521167322
"29",-474.107463406429,465.32527758475
"30",-437.117886177153,422.206356193476
"31",-459.834255610967,412.909492330089
"32",-528.391999887891,430.892618252896
"33",-366.49832633257,446.812737639592
"34",-346.789020578175,429.552368650614
"35",-327.079714823781,488.564362001458
"36",-307.370409069386,318.123734422575
"37",-287.661103314992,416.526104457505
"38",-267.951797560597,462.062064733431
"39",-248.242491806203,497.331641985058
"40",-228.533186051808,425.826397801754
"41",-283.2491425409,562.37140233451
"42",-326.899904168679,569.406415871081
"43",-326.596315965201,409.56510284348
"44",-326.292727761723,470.25851360099
"45",-325.989139558244,1036.64566945391
"46",-325.685551354766,1087.03649952558
"47",-325.381963151287,1083.07195816967
"48",-325.078374947809,1079.10741681375
"49",-324.77478674433,1075.14287545783
"50",-324.471198540852,1071.17833410192
"51",-324.167610337374,1067.213792746
"52",-323.864022133895,1047.85926632234
"53",-571.945617166866,1028.50473989868
"54",-574.899808649509,1009.15021347502
"55",-577.854000132152,989.795687051354
"56",-580.808191614795,970.441160627693
"57",-583.762383097438,951.086634204032
"58",-586.716574580081,931.732107780371
"59",-589.670766062724,912.37758135671
"60",-599.73363974778,828.981840299102
"61",-585.153310861887,758.984960676828
"62",-570.572981975993,716.506551979139
"63",-555.9926530901,679.961927896451
"64",-541.412324204207,759.906293496235
"65",-526.831995318314,733.317127758553
"66",-512.251666432421,721.229619691283
"67",-497.671337546527,710.446511341487
"68",-483.091008660634,652.314220399587
"69",-427.608783532265,458.294816189673
"70",-372.126558403897,317.945672992593
"71",-316.644333275528,324.906676571161
"72",-261.162108147159,320.10754131603
"73",-205.67988301879,315.3084060609
"74",-150.197657890422,310.509270805769
"75",-94.7154327620527,312.328669174826
"76",-144.635421957574,369.320643427549
"77",-186.219514026493,384.499827588084
"78",-181.375145646511,350.222998036892
"79",-249.179095209014,346.48424937411
"80",-133.219197469163,342.490667328758
"81",-140.50389298908,338.497085283406
"82",-177.733944063461,334.503503238055
"83",-192.845156641431,330.509921192703
"84",-218.522659368093,326.516339147351
"85",-103.245471069587,322.522757101999
"86",-265.93751812206,318.529175056647
"87",-89.2827232905387,309.793699151612
"88",-14.4044069095657,315.925187544681
"89",-48.2957792046954,325.048564048128
"90",-27.9740952720239,335.921853353118
"91",-25.4860610135524,335.921853353118
"92",-13.1790363008281,335.921853353118
"93",-13.1790363008281,335.921853353118
"94",-13.1790363008281,335.921853353118
"95",-6.05762030082808,332.993527353118
"96",2.20399269917191,329.989597353118
"97",10.6676906991719,327.276493353118
