"x","y"
247,85
243.152992,85.767584
240.220726,87.110642
238.273533,88.641151
236.976033,90.321779
236.17953,92.279515
235.910709,94.48854
236.166948,96.665614
236.922546,98.889513
238.360448,101.327643
239.915905,103.30718
241.775627,105.148176
244.447788,107.282533
248.009074,109.520553
251.126457,111.332959
255.179346,113.282925
260.682064,115.738675
265.907589,117.794072
270.269939,119.447463
275.200666,121.512712
280.30177,123.830624
286.928703,126.876566
292.377639,128.780111
297.965171,131.313221
303.834167,135.206013
310.021884,138.98257
315.376465,142.942012
321.200954,146.108752
327.178532,150.400407
333.012121,153.48045
338.407195,157.069577
345.528657,160.505509
352.008466,164.658735
358.198721,168.697519
363.158783,172.589079
368.372661,177.050582
374.067233,181.253408
379.254524,184.501689
384.921779,187.654324
390.585025,190.166635
397.947845,193.995415
404.213443,196.420407
410.024902,199.346522
417.231479,201.937512
423.242086,204.776786
429.276673,206.961678
435.640678,209.915385
442.513754,212.287952
449.474008,215.910198
455.983311,218.41906
462.26231,221.762664
468.183759,224.33961
474.262313,226.600608
480.638214,229.467969
486.481531,232.809526
491.534474,235.87541
497.398117,238.517671
505.150136,240.884343
511.200333,242.038203
518.168204,243.802448
525.113716,244.916892
531.52236,246.501998
537.445934,247.854152
543.460299,249.985586
552.038617,251.965816
558.80547,254.490355
565.783267,256.656236
572.554467,259.713359
578.993387,261.743445
584.841332,263.790744
590.844476,265.237202
597.686587,267.479215
603.877477,268.855734
610.645145,270.985691
616.987665,273.701525
623.870043,276.47875
630.447699,278.352562
637.176068,279.82601
643.719924,280.635255
649.964662,281.077605
657.542409,282.436936
664.678552,284.888912
671.154502,286.37049
677.645918,287.131583
684.984078,287.061057
691.483598,287.623579
697.442839,288.671749
704.084387,289.952986
711.28267,292.158779
718.370654,293.424902
725.444299,293.805115
732.653258,293.987103
739.786571,294.635129
746.533271,296.115253
753.048246,297.966341
759.479395,299.747761
766.986677,301.045818
774.646026,301.863428
782.659327,303.474087
789.759978,305.796797
796.121665,307.311025
802.408634,308.996767
809.511565,310.278515
816.860693,311.917885
823.323961,312.888381
830.600433,314.279647
837.215897,315.093693
843.769006,315.245166
850.502846,315.790594
857.803017,316.475828
864.299341,317.537293
870.722657,319.049878
878.421612,321.239634
886.414044,323.400885
893.088695,324.795858
899.197061,326.570003
906.55899,328.03433
913.008788,329.644011
919.524955,331.98649
925.887659,334.306206
932.384566,336.361274
939.661834,338.473086
946.674805,339.834895
952.650488,341.348268
959.104538,343.626801
965.593924,346.538729
972.330238,348.895505
979.066598,350.734513
987.00695,352.442075
994.040533,353.994322
999.94718,355.689736
1005.948308,357.496812
1012.916943,359.870288
1019.460983,361.300404
1026.536963,363.08041
1033.57451,364.056504
1040.581034,365.430444
1047.447779,366.251751
1054.712289,367.528708
1061.3407,368.242804
1067.853508,369.432846
1075.961185,370.463662
1083.209384,372.043491
1090.269085,374.406529
1098.368883,377.597344
1104.964833,379.479817
1112.264317,380.786466
1119.236153,381.430167
1125.453206,382.423783
1133.268377,384.759412
1139.386663,386.907128
1145.673783,389.770006
1152.655458,392.18032
1158.838651,393.954745
1166.212487,395.365646
1172.520121,396.918835
1179.462667,399.5181
1186.313224,402.507183
1194.061956,405.509577
1201.002161,408.11168
1208.15517,410.360711
1214.682821,413.166649
1220.475077,416.277838
1226.409678,420.233348
1231.804506,424.665093
1237.611998,429.114092
1242.845091,433.783093
1248.82475,438.573687
1254.145032,443.601065
1259.187096,447.988429
1263.488141,452.322431
1268.64916,457.177622
1273.52717,462.649192
1277.574944,467.988565
1281.925494,474.739883
1286.026155,482.595416
1289.638398,489.699927
1293.213706,497.114073
1299.515384,505.842155
1304.551184,511.592243
1309.402284,516.159051
1313.920762,521.681813
1318.083154,527.395911
1322.030936,533.304849
1325.669569,539.578583
1329.777376,545.475215
1333.865787,550.414666
1338.189033,554.813639
1343.306617,560.702228
1348.748313,567.901432
1353.024887,575.797992
1359.62769,585.283227
1365.413059,592.205137
1371.417915,598.872376
1377.390423,607.820732
1380.993143,616.00383
1383.185296,622.442097
1385.514164,629.886041
1387.8788,636.263032
1390.248247,641.699962
1393.384753,647.875739
1396.214435,654.224924
1398.203474,660.917228
1399.983615,668.251192
1402.119582,675.434054
1404.370169,682.221159
1406.918309,688.363219
1408.86593,695.258031
1410.044531,702.368261
1410.463743,708.82435
1410.671091,715.79972
1411.559566,723.281693
1413.267346,730.081322
1415.163881,736.847845
1416.493964,743.858487
1417.0428,750.169255
1417.236377,756.875032
1417.053438,764.306598
1417.042586,772.268569
1418.094783,779.41137
1419.037805,787.409781
1419.376825,794.525034
1419.100467,800.724505
1420.059784,808.913273
1421.600275,815.960248
1422.413843,823.578192
1422.784594,831.058465
1422.493636,837.632995
1422.779224,844.71312
1423.798098,851.470949
1424.426413,859.608074
1424.328272,867.174323
1424.177213,875.039067
1424.963596,883.278988
1425.580405,891.409067
1425.290837,898.356373
1424.231733,905.934153
1422.934789,912.252337
1421.536828,918.992761
1421.027109,926.346603
1420.567249,932.90189
1419.756773,939.755628
1417.869362,947.213167
1416.052237,954.313848
1414.235028,960.423649
1412.164692,966.645266
1410.756611,974.462621
1410.348787,981.650096
1409.129987,989.661809
1406.906372,997.488668
1404.224914,1004.286254
1402.459568,1010.751594
1400.728388,1017.720144
1399.800951,1024.173288
1397.842008,1031.458193
1395.416846,1037.842125
1392.246032,1044.271993
1389.637908,1051.046258
1387.993831,1057.130814
1386.566187,1063.993279
1384.298048,1070.63825
1381.239061,1077.104181
1377.911929,1082.685077
1374.103136,1089.138011
1370.05981,1097.103943
1366.023991,1103.803951
1362.035865,1109.220987
1357.468984,1114.809087
1352.646589,1120.036691
1349.077375,1125.050583
1344.76073,1132.040379
1341.89859,1138.382532
1337.941398,1144.717117
1333.03091,1150.778274
1327.855673,1156.167053
1323.13089,1161.936565
1319.015533,1167.845176
1314.010396,1173.688822
1309.340469,1178.201404
1302.704691,1183.389743
1297.36014,1187.737978
1292.756169,1192.775407
1287.442438,1198.052052
1281.711989,1202.733999
1275.707661,1206.577926
1269.518892,1210.642621
1264.109922,1215.208038
1258.705356,1220.220178
1252.571551,1225.155088
1246.901771,1228.92482
1241.147814,1232.32112
1234.538299,1236.16953
1228.625158,1240.279921
1223.159687,1245.114445
1216.533125,1249.845649
1210.062568,1255.044458
1203.246437,1259.393056
1195.965496,1263.339562
1188.925842,1266.550433
1182.390179,1269.742441
1175.907448,1274.366552
1169.676479,1277.824636
1163.372649,1280.450987
1155.732182,1282.811405
1149.362775,1284.9809
1142.963616,1288.084662
1136.420583,1290.807388
1128.122937,1293.009107
1121.467404,1294.495718
1113.89963,1296.974984
1106.501721,1300.693214
1099.657155,1303.975559
1093.327986,1306.050216
1085.346364,1307.9561
1077.501688,1310.40569
1070.587153,1313.39562
1063.653295,1316.046352
1055.646109,1319.487241
1048.780797,1322.15733
1042.911739,1324.386876
1033.871497,1327.306587
1027.515926,1328.930683
1020.336195,1330.559439
1012.399969,1333.036142
1004.706462,1336.228445
997.858666,1338.271228
990.112954,1339.774115
983.677582,1340.452086
977.437032,1341.290175
970.234967,1343.075009
961.964068,1345.103821
955.552812,1346.750883
948.946382,1348.5274
940.708917,1349.378487
933.346109,1349.038169
926.937887,1348.830065
919.379807,1349.078211
912.691121,1349.469064
904.475609,1350.450958
896.832749,1350.345844
889.011664,1349.289941
882.191803,1347.504131
875.571208,1346.031429
868.89721,1345.229202
861.363376,1345.163059
854.466476,1345.297787
845.186105,1344.145976
838.213055,1342.511655
830.117024,1339.516029
822.813618,1337.272247
815.89171,1336.262364
808.099313,1335.33029
799.633242,1333.221876
791.376541,1330.233296
783.970933,1328.091888
777.050533,1327.091709
769.601876,1326.509053
762.350502,1325.14198
755.420434,1322.688438
748.560747,1319.385935
742.193106,1315.451214
735.702421,1312.120031
729.348677,1309.721455
721.420309,1305.569308
715.909766,1302.085665
710.142982,1297.59324
703.910686,1293.766282
696.592179,1289.909475
689.86713,1286.951393
683.921003,1283.691044
676.953474,1278.504814
671.049139,1273.469999
666.008947,1268.380301
660.376332,1263.875511
653.97153,1260.083847
648.535413,1256.193172
643.161158,1251.43165
638.825146,1246.996478
632.338479,1241.384839
626.604639,1237.592686
621.315553,1233.878982
616.242068,1229.513706
611.035603,1224.054839
605.540427,1216.910409
600.564906,1211.797011
594.814788,1207.269812
588.412813,1202.489999
581.743679,1197.364635
576.688043,1192.669011
571.523682,1187.211459
566.177413,1182.191418
559.910103,1177.636566
553.715281,1173.832158
547.262884,1169.13864
542.149491,1164.117718
536.41829,1157.052524
531.794285,1150.058065
526.861083,1143.471329
521.370744,1137.86682
514.796904,1131.843217
509.906961,1126.802915
505.097076,1119.91516
501.332677,1113.556917
498.472909,1107.547854
494.220361,1101.018365
489.155744,1093.707499
485.381577,1087.201408
482.118215,1081.247206
479.085674,1073.394166
476.184716,1066.073367
473.077104,1059.72531
468.177279,1052.172547
463.427932,1044.705136
459.753819,1037.685203
457.018054,1034.317731
454.342596,1034.317731
451.494455,1034.049867
449.208494,1034.049867
447.367421,1034.049867
445.455496,1034.049867
443.965707,1034.049867
442.801098,1034.049867
442.084745,1034.049867
441.609086,1034.049867
441.415808,1034.049867
441.512563,1034.049867
441.84677,1034.049867
442.552181,1034.049867
443.675184,1034.023169
445.0243,1034.009655
446.751391,1034.041835
449.23411,1034.003147
452.09713,1034.003147
454.825463,1034.070242
458.245236,1034.0302
461.715142,1034.0302
465.786964,1034.010972
469.790714,1034.07751
