"x","y"
190,-1026
184.28751,-1022.095
179.159327,-1017.379111
175.081924,-1012.626719
171.565377,-1007.61849
168.256714,-1001.849455
165.304637,-995.338624
162.944768,-988.702893
161.112055,-981.638228
159.773523,-973.384488
159.168028,-966.383834
159.065107,-959.434494
159.626121,-951.195534
161.043723,-942.078527
162.689511,-934.994472
165.224752,-927.000228
169.156605,-917.633843
173.020994,-909.760187
176.450898,-903.806752
180.572354,-897.617311
185.163251,-891.835545
191.038595,-885.014016
195.482822,-879.594046
200.213187,-874.053727
205.887225,-867.603927
211.368268,-861.255333
216.330302,-855.388275
221.273126,-849.355494
226.615296,-842.657693
231.473468,-836.549249
236.215399,-830.678358
242.126393,-823.700662
248.117863,-817.145633
253.963089,-810.935403
258.773137,-805.478268
263.911246,-799.453902
269.167163,-793.203643
273.645274,-787.743021
278.194463,-781.801828
282.402604,-776.023023
288.043114,-768.28504
292.68488,-762.076225
297.263773,-756.126672
302.618287,-749.09739
307.231623,-742.969709
311.597929,-736.988561
316.216077,-730.339585
320.872342,-723.360623
325.93275,-715.808789
330.460552,-709.153698
335.043164,-702.343861
339.074395,-696.077081
342.962333,-689.68316
347.033287,-682.719248
350.70665,-675.87594
353.698167,-669.747502
356.738654,-662.929341
360.163278,-654.226719
362.674274,-647.578278
365.649865,-639.836896
368.363081,-632.187253
370.651746,-624.92178
372.510925,-618.162094
374.326533,-611.016096
375.6453,-601.221229
374.84723,-593.118281
374.171474,-584.716556
373.332371,-576.196993
372.56936,-568.450006
371.868757,-561.336669
371.159432,-554.247125
370.345349,-545.981596
369.628554,-538.703847
368.827356,-530.569152
368.04744,-522.650521
367.190023,-514.130173
366.418517,-506.276416
365.652409,-498.369366
365.305288,-490.76917
365.142614,-483.54748
365.215122,-474.664657
365.406098,-465.82524
365.756878,-458.151033
366.337936,-450.63205
367.344387,-442.224577
368.568534,-434.7973
369.711841,-427.909951
371.072764,-420.224903
372.370384,-411.635445
373.756981,-403.444076
375.489998,-395.456228
377.518633,-387.386634
379.775473,-379.436103
381.929204,-371.75722
384.149532,-364.264451
386.639757,-356.978269
389.90201,-348.81521
392.843749,-340.452725
395.573678,-331.453373
398.09562,-323.21281
400.284325,-315.997633
402.462387,-308.817542
404.874153,-300.867032
407.389944,-292.573599
409.804659,-285.429429
412.924199,-277.470969
415.686858,-270.293495
418.675877,-263.345886
422.048273,-256.317867
426.157175,-248.922355
429.818789,-242.268106
433.597667,-235.657756
438.467354,-227.810143
443.944348,-219.9828
448.52503,-213.585806
452.916038,-207.704859
457.519142,-200.434734
461.519229,-193.89001
465.822945,-187.158469
470.333064,-180.777105
475.161628,-174.571929
480.919124,-167.991973
486.524263,-161.947957
491.434243,-156.801832
496.876428,-151.07888
502.684733,-145.280684
508.239683,-139.293789
513.324084,-133.098435
519.292207,-125.883458
524.559797,-119.464887
529.224399,-114.124706
534.116928,-108.799504
540.037237,-102.708248
545.569314,-97.310668
551.722788,-91.564918
557.872199,-86.143515
564.239241,-80.91548
570.626935,-76.133012
577.572193,-71.214232
583.93116,-66.88562
590.311525,-62.684631
598.223754,-57.553589
605.461665,-52.984079
612.867901,-48.632516
621.607523,-43.680724
628.574195,-39.924879
636.301969,-36.251629
643.667318,-32.93258
650.259232,-29.879631
658.702164,-25.720894
665.40658,-22.399847
672.51698,-18.807408
680.024613,-14.794501
686.568455,-11.296751
694.209149,-7.217
700.831632,-3.706397
708.430547,0.220639
716.210112,3.942803
725.044172,7.671004
732.950358,10.931939
740.867456,14.421002
748.343225,17.786215
755.240744,20.94511
762.777693,24.248865
770.234807,27.29649
778.070444,30.436231
785.567118,33.482974
793.702372,36.943708
801.400134,40.419146
808.470242,43.499292
814.988083,46.174043
822.585961,49.193737
830.447177,52.314533
837.59156,55.268698
846.075403,58.997944
855.414526,63.160354
863.909072,66.683689
872.743938,70.169094
884.317306,74.680117
892.503642,77.961234
899.601716,80.913349
907.16049,84.193476
914.617509,87.499459
922.1471,90.745947
929.838341,94.043462
937.434803,97.36777
944.172809,100.423239
950.619474,103.437765
958.758796,107.282882
968.177266,111.723518
977.557523,116.125569
989.609041,121.834015
999.026063,126.269135
1008.403014,130.657889
1019.700143,135.802964
1029.21605,139.998751
1036.368976,143.22678
1044.489229,147.106994
1051.502469,150.628346
1057.58368,153.766629
1064.631052,157.5363
1071.621602,161.468547
1078.568412,165.608492
1085.924545,170.268558
1093.16896,174.988957
1100.108403,179.451751
1106.548781,183.622069
1113.490439,188.111428
1120.36323,192.793476
1126.422649,197.153521
1132.786976,202.086167
1139.559865,207.536708
1146.024512,212.41472
1152.575685,217.192616
1159.217914,222.057936
1164.985393,226.547894
1170.970909,231.456192
1177.51163,237.005259
1184.424171,243.056366
1190.705008,248.733008
1197.467033,255.107351
1203.416584,260.778192
1208.639197,265.676639
1215.705715,272.177499
1221.783987,277.863383
1228.113689,284.034205
1234.125077,290.242412
1239.214273,295.878024
1244.741258,301.90295
1250.048292,307.73548
1256.557789,314.540271
1262.507672,320.930077
1268.624256,327.6359
1274.919031,334.818769
1280.930165,342.055711
1285.931114,348.329493
1291.354313,355.296035
1295.952952,361.147459
1300.886767,367.372206
1306.10084,374.108771
1310.599523,380.212406
1315.208784,386.706112
1320.326804,393.958153
1325.304605,400.795138
1329.658639,406.722881
1334.004386,412.916111
1339.054436,420.564478
1343.501034,427.580676
1348.433636,435.524474
1353.336223,443.531116
1357.684123,450.755171
1361.626862,457.407661
1365.660731,464.644358
1369.096218,471.336483
1373.039265,479.096414
1376.68503,486.081953
1380.576386,493.381655
1384.515396,500.773378
1387.875532,507.222995
1391.424359,514.490574
1394.797372,521.856646
1398.015578,529.45685
1400.885206,536.382905
1404.211915,544.363212
1408.266926,553.839792
1411.801771,562.143693
1414.747027,569.324836
1417.827038,577.061446
1420.811841,584.705765
1423.409282,591.439702
1426.847966,600.273156
1429.81433,607.762322
1433.037614,615.772543
1436.394033,624.124097
1439.458999,632.181717
1442.430317,640.256949
1445.30115,648.05352
1448.378191,656.381055
1450.910635,663.433173
1453.772736,672.721426
1456.034409,680.342868
1458.222512,688.111997
1460.364438,696.482969
1462.233239,704.814305
1463.884844,712.87298
1465.448854,721.271941
1466.760696,729.332973
1467.874411,737.764678
1468.704482,746.810374
1469.055597,754.658622
1469.314481,762.363734
1469.449505,771.187623
1469.641469,779.494743
1469.75033,787.91348
1469.490672,797.304751
1468.718075,806.850859
1467.75148,816.129689
1466.83149,825.641139
1466.023178,833.704245
1464.962148,841.627928
1463.635157,850.272341
1462.420154,858.2745
1461.307888,866.075283
1460.188468,875.234168
1459.103788,882.921966
1457.915856,891.041848
1456.512152,899.097689
1454.363327,908.767324
1452.732251,916.465119
1451.34357,925.548278
1449.791853,934.744363
1448.345345,943.382832
1447.122391,950.264879
1445.643123,958.791526
1443.997599,967.819666
1442.745006,974.196464
1441.072372,980.754427
1438.147644,988.513591
1435.221826,995.28459
1432.279164,1001.078197
1427.462036,1010.425425
1424.932062,1015.274616
1421.522532,1020.754451
1417.355705,1027.361181
1413.052634,1034.509135
1408.845052,1040.693811
1404.259745,1047.17799
1400.132954,1052.585988
1395.608301,1057.580979
1390.053664,1063.825081
1385.081439,1069.255118
1381.028519,1073.751883
1376.667956,1078.249603
1371.09569,1084.211036
1365.777356,1089.89736
1361.107325,1095.036223
1355.495399,1101.560996
1350.703955,1107.628002
1344.706092,1115.055582
1339.116559,1121.877681
1333.109675,1128.721674
1327.435157,1134.549879
1321.898465,1140.080624
1316.137301,1145.273661
1310.560348,1150.141644
1304.947328,1154.38273
1296.486738,1159.898275
1289.625984,1164.240372
1281.110347,1169.407216
1273.654475,1174.111175
1266.695579,1178.627449
1259.296746,1183.848184
1251.29094,1189.951458
1243.423895,1196.336112
1236.651906,1202.103361
1230.513354,1207.474121
1224.025041,1213.150475
1217.555243,1218.685462
1210.963984,1224.292733
1204.173443,1229.865584
1197.483938,1235.328658
1190.897701,1240.571195
1184.710968,1245.380667
1176.59006,1251.559351
1170.490822,1255.962145
1163.592492,1260.815791
1156.698825,1265.682825
1148.907049,1271.196499
1142.120971,1276.276988
1135.972848,1281.116922
1127.912353,1287.072665
1120.262521,1291.724766
1113.033183,1295.730621
1105.628668,1299.529286
1097.921277,1303.405503
1091.028641,1306.867928
1083.632913,1310.601711
