"x","y"
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-15.8385,5
-15.6671,5
-15.50445,5
-15.3377,5
-15.00045,5
-14.8393,5
-14.67045,5
-14.5044,5
-14.1744,5
-14.0074,5
-13.8428,5
-13.672,5
-13.50875,5
-13.175,4.999513
-13.0098,4.998796
-12.84331,4.997589
-12.67617,4.995769
-12.51079,4.993253
-12.17833,4.985547
-12.00937,4.980019
-11.8461,4.973514
-11.68154,4.965657
-11.51485,4.956242
-11.18219,4.932603
-11.01752,4.918271
-10.85351,4.9021
-10.68545,4.883401
-10.52206,4.863087
-10.19329,4.815191
-10.02756,4.787331
-9.865453,4.757675
-9.70051,4.724992
-9.540501,4.690906
-9.216019,4.614345
-9.054069,4.572374
-8.897408,4.529394
-8.73592,4.482532
-8.578945,4.434531
-8.258888,4.328888
-8.100318,4.272644
-7.949772,4.216858
-7.792277,4.155844
-7.640309,4.094456
-7.331572,3.961772
-7.183057,3.894114
-7.030897,3.822077
-6.883689,3.749788
-6.73165,3.672295
-6.440863,3.516079
-6.297575,3.435074
-6.15538,3.351967
-6.011467,3.264998
-5.871998,3.177959
-5.594916,2.996718
-5.455173,2.901234
-5.319643,2.806165
-5.183449,2.70823
-5.049657,2.609797
-4.786017,2.409747
-4.654939,2.307484
-4.527058,2.206089
-4.396576,2.101062
-4.267292,1.995589
-4.010125,1.782155
-3.882428,1.675621
-3.755887,1.570202
-3.626729,1.462923
-3.500116,1.358215
-3.241807,1.146638
-3.113366,1.042742
-2.98174,0.9373836
-2.850246,0.8333858
-2.589927,0.6317152
-2.457417,0.531482
-2.325294,0.4333145
-2.189253,0.3342308
-2.054622,0.2382346
-1.779518,0.04892953
-1.642895,-0.04151868
-1.502324,-0.1319566
-1.358975,-0.2213737
-1.218688,-0.306126
-0.9300759,-0.4720148
-0.7857624,-0.5508642
-0.6357866,-0.6299486
-0.4894597,-0.7044486
-0.33955,-0.7780421
-0.03796677,-0.918035
0.1125641,-0.983998
0.2660657,-1.04875
0.421472,-1.111908
0.5752674,-1.172225
0.8896134,-1.289315
1.042891,-1.343731
1.199604,-1.397711
1.358968,-1.451039
1.515804,-1.50214
1.830478,-1.601036
1.991922,-1.650154
2.154913,-1.698817
2.309234,-1.74418
2.469964,-1.790784
2.788624,-1.881791
2.9481,-1.927147
3.109897,-1.973292
3.269466,-2.019052
3.429991,-2.065468
3.749876,-2.159607
3.907014,-2.206897
4.067112,-2.255972
4.224681,-2.305265
4.383735,-2.356169
4.696559,-2.460136
4.85544,-2.515196
5.013601,-2.571698
5.169819,-2.629302
5.323261,-2.687759
5.632835,-2.812052
5.786491,-2.877208
5.93655,-2.943254
6.087954,-3.01253
6.238514,-3.084086
6.534931,-3.232935
6.682019,-3.31085
6.82809,-3.390967
6.972335,-3.47282
7.115423,-3.556777
7.399851,-3.73214
7.53885,-3.822065
7.678921,-3.915635
7.815483,-4.009747
8.083372,-4.203036
8.214708,-4.302173
8.346906,-4.40503
8.477663,-4.509713
8.614328,-4.622268
8.860147,-4.832093
8.860146,-4.832093
9.10706,-5.052304
9.228122,-5.163383
9.34891,-5.276157
9.470851,-5.391865
9.707731,-5.621404
9.826388,-5.738493
9.944831,-5.856579
10.06356,-5.976004
10.29524,-6.211425
10.41232,-6.331279
10.52647,-6.448475
10.64324,-6.568555
10.76246,-6.691146
10.99172,-6.926902
11.10874,-7.047236
11.22353,-7.165275
11.33759,-7.282562
11.45481,-7.403111
11.68669,-7.641555
11.80472,-7.762928
11.91948,-7.880932
12.03486,-7.99958
12.15024,-8.118229
12.38034,-8.354845
12.49959,-8.477472
12.61378,-8.594902
12.73154,-8.715988
12.84591,-8.833597
13.07747,-9.071718
13.19313,-9.190654
13.30963,-9.31045
13.42476,-9.428847
13.5405,-9.547854
13.77248,-9.786407
13.8888,-9.906023
14.00463,-10.02514
14.11858,-10.14232
14.23494,-10.26197
14.46779,-10.50142
14.58314,-10.62003
14.70078,-10.74101
14.81658,-10.86009
14.93123,-10.97798
15.16321,-11.21654
15.27988,-11.33651
15.39307,-11.4529
15.46192,-11.52995
15.47358,-11.55924
15.56775,-11.68108
15.4475,-11.62529
15.41193,-11.64258
15.38197,-11.67268
15.35728,-11.71803
15.44278,-11.89153
15.18182,-11.84073
15.12963,-11.83057
15.11919,-11.82854
15.1171,-11.82813
15.11669,-11.82805
