"x","y"
-125,85
-123.226384,84.071631
-121.176003,82.713902
-117.211057,82.457007
-113.656722,83.539884
-111.628058,84.551741
-109.504931,85.257557
-107.288208,85.481189
-104.961733,85.954069
-102.722681,86.012961
-99.939205,86.432973
-97.162975,86.304193
-94.261702,86.548659
-91.252776,86.256623
-88.056436,86.396149
-85.205928,86.062832
-78.922931,87.124575
-72.511705,86.007011
-66.371668,83.036722
-59.758485,78.244937
-52.336275,76.112598
-45.394624,76.497112
-38.253748,79.067941
-30.423013,80.905937
-20.957857,81.197035
-10.654795,83.591333
-1.383961,88.167021
7.456542,94.560939
17.010256,102.639098
26.084489,111.264492
32.47263,123.037967
37.087963,133.41635
39.100591,138.490151
41.666739,150.055838
42.835992,156.169683
44.024719,162.158651
44.342291,168.208501
43.981699,173.410287
42.845926,178.975375
40.2714,186.256019
34.375463,195.571037
26.332268,203.277878
16.830268,210.208219
7.521762,216.555678
-2.802054,222.361797
-13.195533,227.172672
-24.432533,230.263576
-35.490114,231.663132
-41.148576,233.000037
-46.016204,234.916974
-51.378009,236.817433
-59.249802,242.823162
-63.125003,246.714983
-66.185088,250.8386
-69.748212,254.887866
-72.858997,259.22081
-76.265855,263.953791
-79.780733,267.914195
-84.025163,272.725225
-87.939756,277.210771
-92.246919,282.208043
-97.148474,286.425689
-103.109174,291.247741
-109.123491,294.8997
-114.651693,297.830298
-120.330044,300.27234
-125.468091,303.03462
-136.340023,307.106525
-142.906914,309.303035
-148.945935,311.18123
-154.760732,313.774599
-160.614673,316.623233
-165.610949,319.903062
-170.787116,322.400432
-176.441769,325.518489
-182.225929,327.808811
-188.650957,329.445278
-195.350782,330.410527
-201.724433,330.827853
-207.791023,331.486132
-213.616622,331.588677
-219.554342,331.704469
-224.948393,332.41857
-230.345776,333.641528
-235.638269,335.335564
-241.727244,336.604048
-247.849837,337.04156
-253.650001,336.768859
-259.982835,335.914536
-266.228485,335.038777
-272.425901,334.113204
-278.155686,333.574537
-284.220882,333.617709
-290.011,333.963734
-296.403379,333.773781
-303.164364,332.962792
-308.858595,331.698729
-314.577318,330.558171
-320.892611,329.533073
-326.446116,328.488164
-331.99184,326.839675
-337.442349,324.924023
-342.937837,322.974917
-348.677904,321.256401
-354.896291,319.639148
-360.283215,317.938157
-365.548755,315.776194
-370.741791,313.129065
-375.909577,310.073577
-380.856629,307.461945
-386.304993,304.62611
-391.012347,301.853991
-398.085501,296.831605
-403.264903,292.347263
-407.400896,288.388831
-411.408828,284.376122
-415.649683,279.90824
-420.017367,275.722214
-424.487585,272.15136
-429.089949,268.718963
-433.653187,265.064207
-438.192488,260.930714
-442.261271,256.276454
-446.449803,251.999261
-450.591429,248.173381
-455.06599,243.734011
-459.328109,239.461994
-463.02638,235.529784
-466.852139,231.172072
-471.036063,226.619003
-475.361765,221.396584
-479.306279,216.853955
-483.213458,211.758232
-486.959185,207.179861
-490.797569,201.852525
-493.935311,196.784243
-497.423771,191.892012
-500.631306,186.892064
-503.561218,181.408186
-506.942618,176.129492
-509.794056,170.819858
-512.174041,165.372206
-515.21027,159.653602
-517.969818,153.232737
-520.008547,147.675766
-522.392587,142.183634
-524.793362,135.413664
-526.406132,129.459417
-528.54621,123.097365
-530.101748,117.246982
-531.221466,111.467144
-532.509294,105.140333
-533.40557,99.075552
-533.923052,93.3278
-534.359103,87.704231
-534.915054,81.455011
-535.523928,62.094133
-533.342113,50.569543
-532.258341,44.769071
-531.326291,38.787048
-530.426976,32.176439
-529.141925,25.831104
-527.365588,19.711866
-525.273608,14.132997
-522.981734,8.684995
-520.660888,3.363194
-518.202459,-1.802597
-515.662838,-6.800073
-512.71337,-12.054508
-509.472615,-17.845364
-506.254736,-23.372648
-503.058147,-28.776885
-500.022731,-33.558787
-496.925941,-38.345718
-493.37188,-43.246571
-490.07481,-47.675224
-486.786217,-52.499156
-483.116905,-58.516142
-479.296047,-63.760036
-475.030409,-68.29287
-470.643552,-72.640035
-466.083192,-76.621596
-461.657267,-79.945692
-456.801892,-83.464859
-452.031751,-87.460749
-447.583924,-91.538026
-443.244405,-96.19091
-438.638245,-100.070331
-433.708984,-103.656155
-428.61104,-106.653486
-422.234298,-109.606349
-416.621392,-112.376683
-411.434103,-114.907061
-405.495257,-117.93003
-399.398701,-120.965528
-394.112268,-124.250427
-388.496017,-127.222879
-382.928834,-130.322696
-377.37681,-132.986178
-372.210813,-135.686666
-366.387627,-138.312039
-360.899627,-140.34027
-355.119407,-142.110609
-349.147077,-143.659461
-343.017202,-145.098184
-336.80649,-146.536342
-330.75897,-148.549506
-325.192752,-150.959761
-320.036352,-153.167752
-314.428867,-155.532978
-308.047308,-158.162822
-301.569076,-160.791127
-295.721439,-162.918829
-289.692068,-164.374275
-283.866601,-165.722967
-277.78857,-167.299036
-271.9758,-168.842118
-266.198072,-169.935108
-260.010591,-170.62523
-253.773285,-170.821748
-247.581615,-170.417556
-241.743246,-170.065064
-235.352792,-169.874309
-229.174602,-169.618115
-223.338605,-168.697828
-217.53157,-167.093789
-212.052185,-165.071964
-205.864316,-162.524717
-199.410858,-160.539518
-193.434595,-159.066785
-187.506261,-157.419477
-181.22419,-154.901257
-175.615867,-152.263302
-170.29732,-149.481204
-165.017536,-146.121675
-160.251254,-142.746779
-155.815956,-139.20247
-150.751622,-135.337948
-146.020834,-131.380968
-141.82785,-126.862317
-137.846769,-121.964504
-133.894651,-117.162051
-130.35158,-112.574326
-126.669433,-107.156081
-122.832298,-101.191127
-119.237477,-96.382127
-115.316826,-91.75605
-111.433361,-86.842664
-107.992029,-81.730314
-104.727353,-76.264758
-102.084706,-70.986328
-98.892816,-65.788428
-95.204663,-60.516316
-91.560167,-55.039248
-88.512044,-49.473165
-86.042656,-43.607898
-84.086907,-37.820682
-82.31138,-31.224827
-81.180811,-24.999606
