"x","y"
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-16,5
-15.83,5
-15.66,5
-15.5,5
-15.16,5
-15,5
-14.83,5
-14.67,5
-14.5,5
-14.16,5
-14,5
-13.83,5
-13.67,5
-13.5,5
-13.17,5
-13,5
-12.83,5
-12.66,5
-12.5,5
-12.16,5
-12,5
-11.83,5
-11.66,4.999871
-11.5,4.999529
-11.17001,4.997646
-11.00002,4.995807
-10.83004,4.99321
-10.67007,4.989989
-10.50013,4.985561
-10.16035,4.973167
-10.00054,4.965518
-9.830812,4.955879
-9.661186,4.944602
-9.50165,4.93243
-9.163132,4.900783
-9.004116,4.883058
-8.825525,4.860581
-8.676943,4.840006
-8.508914,4.814194
-8.183908,4.757055
-8.017163,4.723938
-7.850929,4.688351
-7.685242,4.650302
-7.520137,4.6098
-7.211025,4.52707
-7.047803,4.479547
-6.89482,4.432678
-6.732996,4.380597
-6.562443,4.323049
-6.261069,4.215482
-6.101938,4.155674
-5.943433,4.094224
-5.794781,4.035039
-5.637403,3.970757
-5.333362,3.842472
-5.177419,3.774785
-5.021875,3.706181
-4.866687,3.63678
-4.720901,3.570854
-4.411826,3.429178
-4.257545,3.357783
-4.112431,3.290391
-3.958295,3.218682
-3.813225,3.151191
-3.51402,3.011992
-3.359885,2.940283
-3.20575,2.868574
-3.051614,2.796865
-2.897477,2.725156
-2.607338,2.590174
-2.453202,2.518465
-2.299066,2.446756
-2.144929,2.375047
-1.999859,2.307557
-1.700654,2.168357
-1.546517,2.096648
-1.401447,2.029157
-1.247311,1.957448
-1.093175,1.885739
-0.7939693,1.74654
-0.6398343,1.674831
-0.4947645,1.60734
